,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,22,1,0,2,3,11
1,22,3,1,2,1,241
2,22,3,0,1,1,4
3,22,5,0,0,0,10
4,22,6,1,3,1,8
5,23,5,3,3,2,554
6,24,1,1,0,2,6
7,24,1,1,2,3,98
8,24,3,2,0,0,7
9,24,4,0,0,1,157
10,24,6,0,0,3,58
11,25,0,1,3,3,25
12,25,6,2,1,3,6
13,22,1,3,0,2,10
14,22,5,3,1,1,40
15,23,0,1,2,1,45
16,23,5,0,0,0,9
17,23,5,0,0,1,146
18,23,6,0,2,0,4
19,24,0,3,3,0,272
20,24,3,3,1,0,1
21,24,4,1,0,3,2
22,24,5,2,1,3,8
23,25,4,2,0,2,60
24,25,4,1,0,3,3
25,25,5,1,3,3,40
26,22,2,0,2,2,34
27,22,5,0,0,3,63
28,23,2,0,0,0,12
29,24,3,2,3,0,3
30,26,0,0,3,3,3
31,22,0,3,2,0,23
32,22,1,0,3,1,17
33,22,6,2,2,0,151
34,23,0,0,3,3,2
35,23,4,0,1,2,3
36,24,1,3,2,2,58
37,24,3,1,1,2,876
38,22,5,3,0,0,2
39,23,2,2,1,2,15
40,24,1,2,2,2,980
41,24,1,2,2,3,691
42,25,2,4,1,1,1
43,25,3,3,1,2,32
44,25,3,2,2,3,797
45,22,0,1,0,3,2
46,22,1,1,3,3,25
47,22,5,1,0,2,4
48,24,0,2,3,3,13
49,24,0,0,0,3,24
50,24,3,0,0,2,172
51,24,5,2,2,0,101
52,24,5,0,3,3,6
53,24,6,2,0,1,30
54,25,0,2,2,2,785
55,25,2,2,3,1,7
56,25,5,3,2,3,61
57,22,3,0,3,1,10
58,23,3,1,0,2,5
59,24,1,2,3,3,13
60,24,2,2,2,0,57
61,24,5,3,2,2,35
62,21,6,0,1,0,2
63,22,2,2,1,2,15
64,22,5,0,3,2,12
65,22,6,1,2,2,155
66,22,6,2,3,2,14
67,23,2,2,3,1,10
68,24,2,1,0,3,1
69,24,6,3,2,0,20
70,24,6,2,3,1,4
71,25,0,3,3,0,231
72,25,0,0,2,0,11
73,25,3,1,0,1,5
74,25,4,1,0,1,1
75,25,5,3,2,0,16
76,25,5,2,2,1,991
77,25,6,1,2,3,204
78,21,6,1,0,3,3
79,23,4,1,2,0,38
80,23,5,3,1,0,9
81,23,5,0,3,0,2
82,23,5,2,2,3,868
83,23,5,0,0,3,70
84,23,6,3,2,3,92
85,24,5,0,3,0,4
86,24,5,2,3,2,16
87,25,0,3,2,0,31
88,25,2,3,3,3,596
89,26,0,2,2,1,443
90,22,1,3,1,3,20
91,22,5,1,1,1,578
92,22,6,0,3,0,1
93,22,6,3,2,3,86
94,23,0,2,2,1,508
95,23,1,2,0,0,7
96,23,1,3,3,2,519
97,23,3,1,2,3,166
98,24,2,0,0,0,5
99,24,4,1,3,0,8
100,25,2,0,1,2,2
101,25,5,2,3,0,3
102,25,6,1,1,0,403
103,26,0,4,2,2,1
104,22,3,0,0,2,140
105,22,4,3,0,2,12
106,23,2,0,1,3,4
107,23,5,2,1,0,2
108,24,3,3,3,2,538
