,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,35,2,0,2,2,3
1,35,3,3,3,1,13
2,36,4,3,0,2,1
3,38,1,3,3,0,2
4,38,2,0,0,3,3
5,38,5,0,2,1,5
6,38,5,1,1,2,39
7,35,4,3,2,0,2
8,35,5,2,0,3,59
9,36,2,2,3,0,14
10,36,4,3,0,0,1
11,38,0,2,2,2,9561
12,36,1,0,2,2,3
13,36,3,3,3,1,7
14,38,5,1,1,1,9
15,36,0,2,1,3,146
16,36,1,2,2,1,2359
17,37,4,3,0,2,1
18,37,5,1,1,1,6
19,37,5,1,1,2,26
20,37,6,2,1,1,66
21,38,2,3,2,1,29
22,38,5,3,2,3,16
23,38,6,1,1,2,33
24,39,0,3,2,1,7
25,35,3,2,2,1,7640
26,35,3,1,2,1,19
27,35,5,2,0,0,11
28,36,1,3,2,2,23
29,36,3,0,0,1,2
30,36,5,3,0,1,5
31,37,6,1,2,1,7
32,38,4,2,1,0,17
33,39,2,1,0,2,1
34,39,4,2,2,3,3
35,35,6,0,0,3,1
36,36,4,3,2,2,24
37,37,6,0,2,3,6
38,38,2,2,1,1,80
39,38,3,2,2,0,420
40,38,4,1,3,3,2
41,39,0,0,2,1,2
42,35,4,3,3,0,2
43,35,5,2,2,3,6837
44,36,1,1,2,3,4
45,36,3,2,3,1,43
46,36,5,1,2,2,5
47,37,5,2,3,3,215
48,38,5,2,3,2,124
49,39,0,2,3,3,98
50,36,0,2,2,3,4165
51,36,1,2,1,2,139
52,36,2,1,3,0,1
53,36,6,3,3,2,15
54,37,5,3,1,0,1
55,38,3,2,3,3,168
56,38,6,0,0,1,2
57,39,3,1,2,3,6
58,35,2,2,1,1,67
59,35,3,0,0,3,3
60,36,0,3,3,3,21
61,36,4,2,2,1,9302
62,36,5,1,3,2,2
63,37,1,2,0,1,24
64,37,2,3,2,2,19
65,37,6,3,2,1,20
66,38,2,0,0,2,5
67,38,4,1,3,0,1
68,35,6,1,2,1,2
69,36,1,1,1,2,9
70,36,4,2,0,2,40
71,36,6,3,3,0,6
72,37,0,2,1,0,90
73,37,4,0,2,2,1
74,38,3,3,3,2,19
75,35,3,1,1,1,14
76,35,6,0,2,1,1
77,36,4,1,1,0,4
78,36,5,2,3,1,37
79,37,2,2,1,1,86
80,37,2,1,3,2,3
81,37,3,4,4,2,1
82,38,5,3,0,3,1
83,39,3,1,1,3,25
84,37,1,2,2,0,368
85,38,4,2,2,2,14459
86,38,5,2,1,0,54
87,35,2,1,1,0,4
88,35,6,1,1,3,18
89,36,2,3,3,3,13
90,37,1,0,0,1,2
91,37,6,2,3,0,60
92,39,3,2,0,3,47
93,39,3,3,1,3,3
94,36,1,1,3,0,1
95,37,0,1,3,2,1
96,35,2,2,1,2,192
97,35,3,1,1,2,14
98,36,3,3,3,2,28
99,36,4,2,1,1,88
100,37,2,0,3,2,1
101,37,5,0,0,3,4
102,37,6,2,0,3,39
103,38,1,0,3,3,1
104,38,2,1,2,2,11
105,39,1,2,2,3,6257
106,39,3,2,0,2,31
107,37,6,2,0,0,20
108,39,2,3,3,2,19
109,40,3,2,2,3,1
110,35,4,2,1,2,168
111,36,4,0,0,2,2
112,37,1,3,3,2,18
113,37,2,0,0,2,9
114,37,2,2,3,3,132
115,37,6,1,1,3,41
116,38,0,2,3,1,45
117,38,2,3,3,1,12
118,39,1,1,1,0,5
119,39,3,0,0,1,1
120,35,2,2,0,0,8
121,36,4,2,0,0,11
122,36,5,2,2,1,7790
123,37,2,2,0,2,39
124,38,6,2,3,3,183
125,35,5,0,0,0,1
126,36,0,3,2,0,3
127,36,0,1,3,3,2
