,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,13,3,1,1,2,6
1,15,6,0,2,1,1
2,17,1,3,0,1,1
3,14,0,1,1,1,5
4,14,1,1,2,2,2
5,14,3,0,0,3,3
6,15,0,0,0,1,1
7,15,4,2,1,2,34
8,15,5,1,2,0,1
9,15,6,3,1,2,1
10,16,3,2,3,2,33
11,16,5,3,3,1,5
12,17,3,2,2,0,92
13,14,6,2,3,3,30
14,15,2,1,2,0,1
15,15,3,2,2,1,1479
16,16,2,3,0,1,1
17,16,4,2,3,0,4
18,16,6,0,2,3,2
19,17,2,1,2,2,1
20,14,2,3,2,1,5
21,15,6,1,2,1,4
22,16,3,3,2,3,2
23,17,3,1,1,2,8
24,13,4,0,2,1,4
25,13,6,3,3,0,2
26,14,2,2,0,3,18
27,15,4,2,2,3,863
28,15,5,3,3,1,2
29,15,5,2,2,2,1851
30,16,0,3,2,2,4
31,13,4,3,3,3,1
32,14,2,0,2,3,1
33,16,6,0,3,1,1
34,17,4,3,2,1,6
35,13,3,2,2,0,93
36,13,4,2,3,2,24
37,15,2,3,2,2,8
38,15,5,1,3,2,1
39,17,2,3,3,0,1
40,17,4,3,2,3,1
41,14,0,0,2,2,1
42,14,2,3,3,0,1
43,14,0,2,0,1,14
44,14,4,3,2,1,6
45,14,4,2,2,3,744
46,14,6,2,1,0,5
47,14,6,2,3,2,20
48,15,2,2,1,0,3
49,16,3,3,2,1,7
50,16,4,2,0,1,16
51,17,4,3,2,2,1
52,16,0,1,2,2,4
53,16,5,1,1,0,1
54,13,4,2,1,1,17
55,13,6,2,0,2,20
56,10,2,2,2,2,1
57,14,2,0,1,3,1
58,14,5,2,2,0,86
59,15,1,0,2,2,3
60,15,4,3,1,3,1
61,15,5,3,2,3,1
62,16,0,2,2,1,629
63,16,6,1,2,3,1
64,17,3,0,2,2,3
65,14,3,1,2,2,3
66,14,5,1,3,3,1
67,15,0,3,0,1,1
68,15,5,1,2,3,2
69,16,2,2,0,0,6
70,16,6,3,0,2,1
71,14,2,1,3,1,1
72,15,0,1,2,3,1
73,15,1,3,1,1,2
74,15,6,1,1,2,5
75,16,4,1,1,2,8
76,17,3,3,3,0,1
77,17,4,0,0,1,2
78,15,0,3,0,3,1
79,15,3,2,1,2,35
80,16,6,1,3,1,1
81,13,5,1,2,2,2
82,14,1,3,2,3,1
83,15,3,0,2,2,2
84,15,5,2,0,1,26
85,15,5,3,2,1,4
86,17,1,0,2,2,2
87,14,1,0,0,0,1
88,14,4,0,3,3,1
89,15,5,3,2,2,4
90,16,0,2,0,1,19
91,16,3,2,1,1,23
92,16,4,2,0,0,4
93,17,2,3,2,0,1
94,17,2,1,2,1,8
95,13,4,3,3,1,5
96,13,5,1,1,3,5
97,14,4,1,2,0,1
98,15,0,2,0,2,8
99,15,1,1,2,0,1
100,15,5,2,3,1,19
101,16,1,2,1,0,5
102,16,3,1,2,1,6
103,16,4,2,0,3,22
104,17,4,1,2,2,3
105,15,4,0,3,1,1
106,17,0,2,2,0,66
107,17,0,2,2,1,625
108,13,4,2,2,1,1536
109,13,4,2,0,1,22
110,13,4,0,0,3,2
111,15,0,0,0,2,4
112,16,3,2,0,3,12
113,16,5,2,0,2,22
114,13,5,1,3,0,1
115,14,5,1,2,1,5
116,15,2,3,0,3,1
117,15,3,1,2,3,2
118,15,5,2,2,1,1505
119,15,5,2,1,3,37
120,16,3,2,3,3,33
121,16,4,2,2,3,855
122,13,3,0,0,2,1
123,14,5,2,1,3,23
124,15,2,2,2,1,1421
125,15,4,2,0,1,24
126,16,6,2,2,3,811
127,17,0,2,2,3,537
128,17,3,0,3,2,1
129,5,3,2,2,1,1
130,14,2,1,1,2,10
131,15,3,2,2,0,89
132,15,3,3,1,1,2
133,16,0,2,1,3,17
134,16,2,3,2,1,10
135,16,3,2,0,2,25
136,16,5,0,0,2,2
137,16,6,0,2,1,1
138,17,0,0,0,3,1
139,17,3,1,2,1,7
140,17,4,3,3,3,3
141,14,2,3,3,2,7
142,15,0,2,0,3,9
143,15,2,1,2,3,2
144,15,4,0,2,1,1
145,17,4,1,1,2,7
146,13,3,2,2,3,875
147,13,6,2,2,2,1242
148,14,0,2,3,3,14
149,15,3,2,3,1,19
150,17,1,1,2,2,7
151,13,3,0,2,2,3
152,13,4,3,2,3,4
153,13,5,1,2,3,1
154,14,5,3,0,2,1
155,16,3,4,4,1,1
156,16,3,2,2,2,1742
157,17,1,1,2,3,1
158,17,2,3,3,1,2
159,17,4,1,3,3,1
160,13,6,1,3,1,1
161,14,4,0,0,3,1
162,14,6,1,2,3,5
163,15,0,2,1,1,16
164,15,0,3,2,3,1
165,15,4,3,3,2,5
166,15,5,2,3,3,42
167,16,5,1,2,1,7
168,17,0,2,0,2,17
169,14,1,2,1,2,31
170,15,2,1,1,1,5
171,15,3,0,0,2,1
172,16,3,0,2,2,1
173,17,2,2,0,1,22
174,14,0,3,1,3,2
175,14,3,2,0,3,14
176,15,1,2,3,3,25
177,15,4,2,0,2,23
178,17,3,3,1,1,3
179,17,4,2,3,1,16
180,16,0,2,0,0,5
181,16,1,2,0,3,7
182,16,2,1,1,0,1
183,13,3,3,0,1,2
184,13,3,1,1,1,3
185,14,2,1,1,1,8
186,14,3,2,2,2,1521
187,15,1,1,1,0,1
188,15,2,3,2,1,5
189,15,2,2,0,2,25
190,16,1,0,3,3,1
191,16,5,2,2,0,90
192,14,0,2,3,2,23
193,14,0,2,0,3,10
194,14,1,2,3,1,21
195,14,2,3,0,1,1
196,15,2,2,2,3,792
197,15,3,3,2,0,2
198,15,3,1,1,1,6
199,16,0,1,1,2,7
200,16,1,0,2,2,1
201,16,1,0,2,3,3
202,17,3,1,1,3,9
203,13,3,2,1,2,27
204,14,2,1,2,3,4
205,17,1,3,1,1,2
206,14,1,0,0,2,2
207,14,3,1,2,1,5
208,14,4,2,2,0,86
209,14,6,2,1,3,22
210,16,1,1,2,1,6
211,16,5,2,2,2,1844
212,16,5,2,3,3,28
213,16,6,1,1,0,2
214,17,4,2,1,3,24
215,14,1,0,0,1,1
216,14,4,2,0,3,18
217,14,6,2,3,0,1
218,15,2,3,3,0,2
219,15,5,3,3,2,8
220,16,3,3,3,2,14
221,17,3,0,0,3,1
222,15,0,2,1,3,18
223,15,2,2,1,2,33
224,15,4,2,3,1,11
225,16,1,2,1,1,28
226,15,1,0,0,2,1
227,15,4,3,1,1,1
228,15,5,2,0,2,28
229,15,6,0,2,0,1
230,16,0,1,1,1,2
231,17,1,0,0,3,3
232,17,2,1,4,3,1
233,14,1,3,3,1,4
234,14,3,1,1,3,6
235,14,5,0,3,3,1
236,14,6,2,0,0,6
237,15,0,2,2,2,866
238,16,2,3,2,2,1
239,5,0,2,2,3,3
240,5,1,2,2,2,10
241,14,0,1,2,1,4
242,14,2,0,0,2,5
243,14,3,3,0,1,1
244,15,0,1,3,3,2
245,16,6,3,2,3,2
246,17,1,3,3,2,9
247,13,6,2,3,0,6
248,15,6,3,2,1,2
249,16,3,0,2,0,1
250,13,4,0,2,0,1
251,13,6,2,1,0,5
252,14,1,1,1,3,4
253,15,2,2,1,1,22
254,15,2,1,3,2,1
255,16,1,2,2,3,661
256,14,0,2,1,2,18
257,14,4,1,2,1,5
258,16,0,2,2,0,90
259,16,1,3,3,3,3
260,16,2,2,1,0,5
261,17,0,2,3,1,14
262,13,6,3,3,2,3
263,14,2,2,3,3,31
264,15,3,0,2,3,3
265,15,6,1,2,0,1
266,17,1,0,0,2,2
267,17,3,2,3,2,30
268,13,3,2,1,0,6
269,5,0,2,1,3,1
270,14,4,2,2,1,1390
271,15,1,1,3,2,2
272,15,1,2,1,2,26
273,13,3,0,0,1,1
274,13,5,3,2,2,7
275,13,6,2,3,2,16
276,14,0,2,2,0,85
277,14,4,3,2,2,4
278,15,6,2,1,2,23
279,16,3,3,3,1,3
280,16,4,1,2,1,9
281,16,5,2,3,1,25
282,17,2,0,0,3,2
283,13,3,2,1,1,20
284,14,0,3,3,3,4
285,14,3,2,0,1,17
286,17,1,0,3,2,1
287,13,4,2,2,0,107
288,13,4,1,2,3,1
289,13,6,3,2,1,3
290,14,2,2,2,2,1482
291,14,4,1,2,2,2
292,14,5,2,3,2,24
293,15,3,1,1,2,6
294,13,5,1,2,1,10
295,13,6,1,2,1,6
296,16,2,0,0,1,1
297,17,4,3,3,0,2
298,13,4,2,1,3,30
299,5,4,2,2,3,12
300,16,4,3,2,1,5
301,17,1,1,3,2,1
302,9,6,2,2,2,5
303,14,6,3,1,2,2
304,15,1,2,0,1,16
305,15,2,1,2,2,4
306,17,0,4,1,2,1
307,13,5,0,2,2,5
308,14,4,2,2,2,1456
309,15,3,0,0,3,4
310,17,4,1,1,1,11
311,17,4,2,3,3,30
312,13,3,2,3,1,24
313,13,5,0,2,1,2
314,13,5,2,1,3,37
315,14,1,1,3,0,1
316,14,6,2,2,1,811
317,15,5,0,0,1,1
318,16,1,3,3,2,6
319,17,2,3,2,1,5
320,17,2,2,0,3,11
321,13,5,2,0,2,28
322,15,0,3,0,2,2
323,15,5,2,2,3,1014
324,17,4,0,2,3,3
325,14,4,3,1,1,1
326,16,1,3,3,1,4
327,16,2,1,1,1,6
328,16,5,3,2,2,3
329,17,1,3,2,2,5
330,17,3,1,1,0,1
331,17,3,2,3,1,15
332,17,3,1,1,1,10
333,14,3,3,3,0,3
334,15,4,2,1,3,25
335,15,5,2,3,0,2
336,16,5,3,3,0,3
337,13,5,2,0,0,4
338,14,0,2,2,2,1017
339,16,4,1,3,2,1
340,16,5,3,0,2,2
341,17,2,2,2,3,847
342,17,3,1,3,1,1
343,13,6,3,3,3,3
344,14,1,3,3,0,3
345,15,2,1,2,1,3
346,15,6,2,0,1,17
347,16,1,2,0,2,28
348,16,1,2,3,2,21
349,13,5,3,0,0,1
350,14,2,2,2,3,724
351,15,0,3,2,2,3
352,16,5,3,1,1,3
353,17,3,1,3,2,1
354,13,3,1,3,2,3
355,13,4,3,1,2,2
356,15,6,1,2,3,2
357,16,0,3,0,3,1
358,16,2,2,3,0,5
359,17,1,2,1,2,38
360,13,3,0,0,3,1
361,13,4,3,1,1,1
