,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,35,2,0,2,2,8
1,35,3,3,3,1,288
2,36,4,3,0,2,7
3,38,1,3,3,0,81
4,38,1,0,1,2,1
5,38,2,0,0,3,53
6,38,5,0,2,1,28
7,38,5,1,1,2,483
8,38,5,0,3,2,2
9,35,2,0,3,0,1
10,35,4,3,2,0,93
11,35,5,2,0,3,41
12,36,2,2,3,0,2
13,38,0,2,2,2,723
14,35,0,3,3,3,353
15,35,0,1,1,3,409
16,35,6,1,0,2,2
17,36,1,0,2,2,15
18,36,1,4,1,2,1
19,36,3,0,1,0,1
20,36,3,3,3,1,280
21,37,6,4,1,2,1
22,38,5,1,1,1,364
23,35,4,0,2,0,3
24,36,0,2,1,3,6
25,36,1,2,2,1,843
26,37,4,3,0,2,5
27,37,5,1,1,1,394
28,37,5,1,1,2,519
29,37,6,2,1,1,4
30,38,2,3,2,1,20
31,38,5,3,2,3,54
32,38,6,1,1,2,616
33,39,0,3,2,1,30
34,35,3,2,2,1,860
35,35,3,1,2,1,137
36,35,5,2,0,0,6
37,36,1,3,2,2,23
38,36,3,0,0,1,100
39,36,5,3,0,1,4
40,37,0,1,0,0,1
41,37,0,3,4,1,1
42,37,6,1,2,1,45
43,35,2,1,0,1,1
44,35,6,0,0,3,38
45,36,2,0,0,0,8
46,36,4,3,2,2,26
47,36,6,0,1,3,3
48,37,3,0,3,0,2
49,37,6,1,3,0,45
50,37,6,0,2,3,17
51,38,2,2,1,1,6
52,38,3,2,2,0,66
53,38,4,1,3,3,24
54,39,0,0,2,1,21
55,35,1,1,2,2,39
56,35,1,0,2,2,8
57,35,4,3,3,0,105
58,35,5,2,2,3,713
59,36,1,1,2,3,102
60,36,3,2,3,1,7
61,36,4,0,3,1,4
62,36,5,1,2,2,71
63,37,5,2,3,3,14
64,38,5,2,3,2,5
65,39,0,2,3,3,10
66,35,3,1,4,3,1
67,35,4,3,0,1,2
68,36,0,2,2,3,574
69,36,1,2,1,2,5
70,36,2,1,3,0,6
71,36,6,3,3,2,389
72,37,1,1,0,3,1
73,37,5,3,1,0,6
74,38,3,2,3,3,7
75,38,5,0,3,3,2
76,38,6,0,0,1,74
77,35,2,2,1,1,2
78,35,3,0,0,3,55
79,36,0,3,3,3,350
80,36,0,1,4,3,2
81,36,4,2,2,1,938
82,36,5,1,3,2,9
83,36,6,0,3,2,3
84,37,1,2,0,1,46
85,37,2,3,2,2,18
86,37,5,1,0,1,1
87,37,6,3,2,1,88
88,37,6,4,2,1,1
89,38,1,0,3,0,1
90,38,2,0,0,2,111
91,38,4,1,3,0,9
92,38,6,3,1,3,45
93,35,6,1,2,1,58
94,36,1,1,1,2,608
95,36,4,2,0,2,44
96,36,6,3,3,0,242
97,37,0,2,1,0,4
98,37,4,0,2,2,17
99,38,3,3,3,2,416
100,38,4,1,0,1,2
101,35,3,1,1,1,362
102,35,6,0,2,1,20
103,36,4,1,1,0,69
104,36,5,2,3,1,6
105,37,2,2,1,1,6
106,37,2,1,3,2,8
107,37,3,4,4,2,1
108,38,5,3,0,3,1
109,38,6,0,1,3,2
110,35,0,2,0,3,25
111,35,3,3,0,0,1
112,36,2,3,1,0,1
113,37,0,3,0,2,3
114,37,1,2,2,0,60
115,38,4,2,2,2,987
116,38,5,2,1,0,1
117,39,1,0,1,1,2
118,35,2,1,1,0,39
119,35,6,1,1,3,752
120,36,2,3,3,3,502
121,37,1,0,0,1,99
122,37,2,0,1,3,1
123,37,6,2,3,0,8
124,35,0,3,1,0,21
125,35,6,1,0,3,1
126,36,1,1,3,0,8
127,36,3,1,0,3,1
128,36,5,0,3,2,5
129,37,0,1,3,2,14
130,38,3,3,0,1,1
131,35,0,0,1,2,3
132,35,0,0,3,3,1
133,35,1,3,3,2,323
134,35,2,2,1,2,7
135,35,3,1,1,2,567
136,36,1,1,4,3,1
137,36,3,3,3,2,409
138,36,4,2,1,1,9
139,37,2,0,3,2,3
140,37,5,0,0,3,74
141,37,6,2,0,3,42
142,38,1,0,3,3,1
143,38,2,1,2,2,56
144,38,2,1,4,2,1
145,39,0,0,1,2,3
146,39,1,2,2,3,629
147,35,1,2,1,0,7
148,35,1,1,3,2,8
149,36,5,2,4,2,1
150,37,6,2,0,0,27
151,38,2,0,1,1,1
152,39,1,1,3,2,8
153,35,4,2,1,2,10
154,35,5,4,4,2,2
155,36,4,0,0,2,117
156,36,6,1,0,3,4
157,37,1,3,3,2,386
158,37,2,0,0,2,127
159,37,2,2,3,3,11
160,37,6,1,1,3,786
161,38,0,2,3,1,2
162,38,2,3,3,1,268
163,39,1,1,1,0,41
164,35,2,2,0,0,3
165,36,4,2,0,0,6
166,36,5,2,2,1,912
167,37,2,2,0,2,32
168,38,2,0,3,2,3
169,38,6,2,3,3,12
170,35,5,0,0,0,8
171,36,0,3,2,0,16
172,36,0,1,3,3,14
173,36,1,2,0,1,39
174,36,3,1,1,0,73
175,36,3,3,0,2,6
176,36,3,3,0,3,3
177,36,6,2,0,0,14
178,37,1,3,1,0,3
179,38,0,2,0,3,33
180,38,4,1,1,2,683
181,35,6,2,0,3,36
182,36,3,0,2,2,26
183,36,5,3,1,3,47
184,36,6,2,2,1,561
185,36,6,1,1,3,730
186,37,0,3,3,1,177
187,37,0,1,4,3,2
188,37,1,0,2,1,18
189,37,3,3,0,1,2
190,37,4,2,0,1,36
191,38,0,3,0,2,3
192,38,1,3,1,0,3
193,38,5,2,3,3,16
194,38,6,3,3,2,370
195,39,0,2,2,0,111
196,39,0,2,1,2,5
197,48,0,2,2,3,1
198,39,1,3,2,2,24
199,35,4,4,1,1,1
200,36,0,1,2,3,98
201,36,5,3,2,3,64
202,37,1,0,2,3,10
203,37,3,2,3,0,1
204,38,0,1,2,3,121
205,38,1,2,0,2,35
206,38,4,1,0,2,1
207,38,5,1,0,1,1
208,35,0,1,1,0,240
209,35,1,0,0,3,26
210,35,3,3,0,1,4
211,35,3,1,0,1,1
212,36,0,0,2,3,9
213,36,1,3,2,1,27
214,36,1,2,3,3,12
215,36,5,1,3,0,11
216,37,4,2,2,1,893
217,37,6,3,1,2,26
218,38,0,1,2,0,177
219,38,4,3,0,1,2
220,35,0,4,1,2,1
221,36,6,3,2,1,77
222,37,4,2,1,3,9
223,38,0,0,2,0,4
224,38,1,0,0,1,107
225,38,1,2,2,3,720
226,38,1,0,1,3,2
227,38,5,2,0,2,53
228,35,3,3,2,2,59
229,35,4,0,0,3,62
230,36,0,0,0,0,10
231,36,2,1,2,1,134
232,37,4,3,2,3,32
233,37,6,2,1,3,6
234,38,2,2,2,0,61
235,38,3,3,2,1,33
236,38,5,3,0,1,3
237,35,0,1,1,2,510
238,35,6,0,0,2,74
239,35,6,3,1,3,82
240,36,2,1,2,2,81
241,36,5,3,0,2,5
242,37,2,2,0,1,31
243,37,5,3,3,1,287
244,38,1,1,2,0,21
245,38,4,3,3,2,486
246,35,4,0,1,3,2
247,36,1,3,2,0,10
248,36,2,3,1,1,8
249,36,3,4,4,2,1
250,36,5,0,2,1,25
251,37,1,3,2,3,18
252,37,3,2,2,0,62
253,37,5,1,2,1,137
254,37,5,2,1,3,9
255,38,2,2,0,3,34
256,38,4,1,1,1,377
257,38,6,0,3,2,1
258,35,3,2,0,2,37
259,38,5,2,3,1,8
260,35,2,1,3,0,3
261,35,3,0,2,2,18
262,36,4,1,4,1,1
263,36,5,2,2,0,64
264,37,0,2,0,1,20
265,37,1,2,2,2,977
266,37,4,0,1,1,1
267,38,2,3,1,1,12
268,38,3,3,1,1,11
269,36,1,2,1,1,4
270,36,4,1,3,2,15
271,37,2,1,2,1,115
272,37,6,3,2,0,24
273,38,0,3,1,2,25
274,38,6,2,2,3,690
275,39,0,1,3,2,9
276,39,1,0,0,3,36
277,35,2,1,1,2,526
278,35,4,2,3,3,13
279,36,3,2,2,0,66
280,37,1,3,2,2,31
281,37,1,1,0,2,1
282,37,6,0,2,2,27
283,38,3,1,1,1,387
284,38,4,2,3,3,12
285,38,5,1,0,3,1
286,39,1,2,3,0,1
287,39,1,1,1,1,331
288,35,2,3,1,0,28
289,35,3,3,1,2,22
290,35,5,4,1,2,1
291,35,6,3,1,2,24
292,36,3,1,2,2,74
293,37,1,1,1,0,56
294,37,3,3,0,0,1
295,39,0,0,2,3,8
296,35,0,0,3,2,3
297,35,2,2,1,0,1
298,35,2,3,2,3,157
299,35,3,1,2,3,86
300,35,3,2,3,3,6
301,35,5,1,3,2,15
302,36,2,3,2,2,22
303,36,4,2,2,2,1102
304,36,6,1,1,2,649
305,37,3,1,1,0,54
306,38,0,1,0,0,1
307,38,2,1,2,1,99
308,38,5,1,2,1,110
309,35,2,3,1,2,17
310,35,3,1,3,2,12
311,35,4,0,3,0,1
312,36,3,0,1,2,2
313,36,3,0,2,3,10
314,36,4,3,2,0,15
315,36,4,2,1,2,11
316,36,6,2,2,0,123
317,37,1,1,0,1,2
318,37,3,0,3,1,4
319,37,5,3,0,1,5
320,38,3,3,3,0,101
321,35,0,2,0,0,13
322,35,3,4,4,1,1
323,37,1,3,1,1,9
324,37,6,3,3,3,552
325,37,6,0,3,3,2
326,38,1,1,1,3,559
327,35,3,3,2,1,41
328,35,4,2,2,3,726
329,35,6,0,3,3,2
330,36,4,1,3,1,14
331,38,1,1,3,0,2
332,38,4,0,0,3,48
333,38,5,0,0,0,16
334,35,2,2,2,3,610
335,35,2,0,2,3,22
336,35,3,0,0,2,120
337,36,3,2,3,2,7
338,37,1,0,2,0,1
339,37,3,3,2,3,25
340,38,4,0,0,2,132
341,39,1,0,0,2,104
342,35,0,0,0,1,80
343,35,3,4,4,0,1
344,35,5,2,3,3,12
345,35,6,0,2,0,2
346,35,6,1,1,1,250
347,36,2,3,0,2,4
348,37,0,2,3,0,1
349,37,1,3,3,0,86
350,37,2,3,3,1,241
351,37,3,1,3,3,19
