,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,13,1,1,2,1,292
1,13,3,1,1,2,252
2,15,6,0,2,1,13
3,15,6,1,3,3,18
4,17,1,3,0,1,2
5,14,0,1,1,1,323
6,14,1,1,2,2,80
7,14,3,0,0,3,37
8,16,5,1,3,2,2
9,15,0,0,0,1,19
10,15,4,1,3,0,6
11,15,4,2,1,2,541
12,15,5,1,2,0,94
13,15,6,3,1,2,14
14,16,2,3,1,0,7
15,16,3,2,3,2,237
16,16,5,3,3,1,150
17,17,3,2,2,0,18
18,13,1,4,4,1,1
19,14,0,3,0,2,2
20,14,6,2,3,3,829
21,15,2,1,2,0,37
22,15,3,2,2,1,46303
23,16,2,3,0,1,2
24,16,4,2,3,0,387
25,16,6,0,2,3,10
26,17,1,1,3,3,6
27,17,2,1,2,2,73
28,13,0,2,1,3,5
29,13,3,3,1,0,4
30,13,5,0,3,2,1
31,14,0,3,1,1,18
32,14,2,3,2,1,140
33,15,6,1,2,1,80
34,16,3,3,2,3,55
35,13,4,0,2,1,29
36,13,6,3,3,0,124
37,14,2,2,0,3,159
38,15,4,2,2,3,57347
39,15,5,3,3,1,185
40,15,5,2,2,2,45875
41,16,0,3,3,0,107
42,16,0,3,2,2,66
43,17,2,1,2,3,112
44,13,1,2,1,0,261
45,13,2,2,0,2,114
46,13,4,3,3,3,124
47,13,5,1,4,0,1
48,14,2,0,2,3,12
49,14,5,0,3,0,1
50,15,2,3,1,3,17
51,16,3,1,2,0,53
52,16,6,0,0,0,18
53,16,6,0,3,1,2
54,13,3,2,2,0,5974
55,13,4,1,1,0,119
56,13,4,2,3,2,265
57,0,4,2,2,0,6
58,15,2,3,2,2,69
59,15,5,1,3,2,13
60,17,2,3,3,0,46
61,14,0,0,2,2,31
62,14,2,3,3,0,46
63,16,0,3,0,1,3
64,16,3,0,3,3,1
65,14,0,2,0,1,59
66,14,4,2,2,3,63056
67,14,4,3,2,1,136
68,14,6,2,1,0,1717
69,14,6,2,3,2,419
70,15,2,2,1,0,452
71,16,3,3,2,1,155
72,16,4,2,0,1,81
73,13,4,0,3,1,2
74,13,6,1,0,0,1
75,14,1,4,4,1,1
76,14,2,0,2,1,38
77,16,0,1,2,2,130
78,16,4,0,0,0,9
79,16,5,1,1,0,162
80,17,0,0,3,1,3
81,17,1,3,1,2,8
82,13,1,3,3,3,92
83,13,4,2,1,1,316
84,13,6,2,0,2,102
85,14,5,2,2,0,10299
86,15,1,3,3,0,47
87,15,1,0,2,2,13
88,15,4,3,1,3,10
89,15,5,3,2,3,46
90,16,0,2,2,1,17767
91,16,6,1,2,3,246
92,17,0,1,3,2,13
93,14,3,1,2,2,87
94,14,5,1,3,3,35
95,15,4,3,0,3,2
96,15,5,1,2,3,144
97,16,2,2,0,0,35
98,16,6,3,0,2,2
99,13,3,1,2,0,29
100,14,2,1,3,1,16
101,14,5,3,0,0,2
102,15,0,1,2,3,95
103,15,1,3,1,1,16
104,15,3,3,0,1,4
105,15,6,1,1,2,244
106,16,4,1,1,2,177
107,13,1,2,0,3,141
108,13,2,3,2,3,42
109,14,2,0,2,0,7
110,15,3,2,1,2,607
111,16,6,1,3,1,4
112,13,1,3,2,3,29
113,13,5,1,2,2,111
114,14,1,3,2,3,40
115,15,3,0,2,2,22
116,15,5,2,0,1,61
117,15,5,3,2,1,139
118,16,0,2,1,0,1404
119,17,1,0,2,2,10
120,13,1,0,0,3,17
121,13,2,3,1,1,12
122,13,5,3,0,3,3
123,14,1,0,0,0,8
124,14,4,0,3,3,2
125,14,6,0,3,1,1
126,15,5,3,2,2,59
127,16,0,2,0,1,76
128,16,3,2,1,1,276
129,16,3,0,2,1,32
130,16,4,2,0,0,46
131,17,2,3,2,0,25
132,17,2,1,2,1,265
133,17,2,4,4,1,2
134,13,4,3,3,1,192
135,13,5,1,1,3,635
136,14,3,0,2,0,8
137,14,4,1,2,0,50
138,15,0,2,0,2,101
139,15,1,1,2,0,31
140,15,1,4,2,3,1
141,15,5,2,3,1,146
142,16,1,2,1,0,250
143,16,3,1,2,1,258
144,16,4,2,0,3,175
145,13,2,1,3,1,14
146,17,0,2,2,0,28686
147,17,0,2,2,1,22169
148,13,4,2,2,1,46942
149,13,4,2,0,1,100
150,13,4,0,0,3,15
151,15,0,0,0,2,26
152,15,6,1,3,2,6
