,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,48,3,2,2,3,7986
1,48,6,3,1,2,7
2,49,3,3,3,2,21
3,50,1,0,2,0,4
4,50,1,3,2,3,13
5,50,2,2,2,2,17557
6,50,2,3,3,1,13
7,50,3,3,3,2,21
8,50,4,0,0,1,3
9,50,4,0,2,3,1
10,52,0,2,1,3,99
11,51,1,3,3,0,2
12,52,3,2,2,0,325
13,49,0,2,1,1,70
14,49,3,2,1,3,290
15,49,3,0,3,3,2
16,49,5,2,1,0,38
17,51,0,2,1,3,112
18,51,1,0,2,2,1
19,51,4,2,0,0,10
20,51,4,2,3,0,27
21,51,5,2,0,0,8
22,51,6,2,0,1,24
23,51,6,3,2,3,20
24,52,3,1,1,3,9
25,52,4,3,1,2,5
26,48,2,1,1,3,17
27,48,3,3,0,3,2
28,48,5,2,3,2,119
29,50,0,0,3,2,1
30,50,1,0,3,1,1
31,50,2,2,2,1,11551
32,50,2,1,1,2,23
33,51,0,3,1,3,4
34,51,2,0,2,2,5
35,52,3,2,3,3,122
36,48,2,3,1,2,4
37,48,3,2,1,3,281
38,48,5,0,2,3,2
39,49,3,3,3,3,10
40,49,3,1,1,3,14
41,49,4,2,0,3,34
42,51,5,0,2,1,3
43,51,6,3,0,1,1
44,48,3,2,1,2,227
45,48,3,1,2,2,17
46,48,4,3,0,0,1
47,48,6,0,0,1,1
48,50,2,0,3,2,1
49,50,2,3,0,3,1
50,48,3,1,3,1,1
51,48,4,2,2,0,428
52,50,6,2,1,2,216
53,51,0,1,2,3,1
54,51,2,1,1,3,16
55,51,3,2,2,3,6850
56,52,0,1,0,2,1
57,52,2,2,3,3,111
58,49,0,3,1,1,1
59,49,1,1,3,1,2
60,49,1,4,4,1,1
61,50,1,3,3,2,15
62,50,4,1,1,1,8
63,50,6,0,0,2,5
64,51,2,1,2,3,6
65,51,4,0,0,1,3
66,52,2,2,2,3,5067
67,49,1,3,3,0,2
68,50,3,3,2,0,1
69,50,5,2,4,3,1
70,50,6,0,3,3,2
71,51,1,1,2,2,14
72,51,2,2,1,2,246
73,51,4,2,2,0,370
74,51,4,3,3,3,9
75,52,0,2,0,2,24
76,52,1,1,2,3,6
77,52,4,2,2,2,11733
78,48,2,3,2,2,17
79,48,3,3,2,2,32
80,48,4,1,2,2,10
81,48,6,2,2,2,12727
82,49,4,3,1,3,1
83,50,2,1,2,1,21
84,50,2,3,3,3,19
85,50,5,1,2,3,8
86,51,0,2,0,2,26
87,51,1,3,1,0,1
88,51,2,2,3,2,119
89,49,1,3,3,3,9
90,50,0,2,3,0,60
91,50,1,3,0,2,1
92,52,2,2,1,0,22
93,52,4,0,0,2,2
94,48,2,2,2,3,7686
95,51,0,3,1,1,2
96,51,3,0,0,2,1
