,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,22,1,0,2,3,2318
1,22,2,4,4,0,421
2,22,3,1,2,1,6279
3,22,3,0,1,1,156
4,22,5,0,0,0,6217
5,22,6,1,3,1,2472
6,23,5,3,3,2,19081
7,24,1,1,0,2,80
8,24,1,1,2,3,3151
9,24,3,2,0,0,1313
10,24,4,0,0,1,16525
11,24,5,1,4,0,52
12,24,5,3,4,2,8
13,24,6,4,3,0,6
14,24,6,0,0,3,19409
15,25,0,1,3,3,3304
16,25,1,4,3,3,8
17,25,2,4,0,3,1
18,25,6,2,1,3,8802
19,22,0,4,3,3,15
20,22,1,3,0,2,273
21,22,5,3,1,1,2196
22,23,0,1,2,1,4515
23,23,2,4,4,0,374
24,23,5,0,0,0,5314
25,23,5,0,0,1,16255
26,23,6,0,2,0,1826
27,24,0,3,3,0,15401
28,24,3,4,1,0,37
29,24,3,3,1,0,698
30,24,4,1,0,3,185
31,24,5,2,1,3,9801
32,25,4,2,0,2,2354
33,25,4,1,0,3,207
34,25,5,1,3,3,4491
35,21,6,4,3,2,14
36,22,2,0,2,2,2437
37,22,5,0,0,3,21945
38,23,1,4,3,2,7
39,23,2,0,0,0,3939
40,23,4,0,4,0,1
41,23,4,3,4,2,9
42,24,1,1,0,0,132
43,24,3,2,3,0,1517
44,25,0,0,4,2,1
45,25,4,4,3,1,9
46,26,0,0,3,3,382
47,22,0,3,2,0,2004
48,22,1,0,3,1,374
49,22,2,4,3,2,8
50,22,6,2,2,0,31639
51,23,0,0,3,3,583
52,23,4,0,1,2,99
53,24,1,3,2,2,1441
54,24,2,2,4,2,47
55,24,3,1,1,2,32242
56,24,4,4,2,3,29
57,25,1,4,0,1,1
58,26,0,2,4,3,63
59,22,0,3,4,1,8
60,22,5,3,0,0,273
61,22,6,2,4,0,138
62,23,2,2,1,2,3569
63,23,5,1,4,0,56
64,24,1,2,2,2,44081
65,24,1,2,2,3,49476
66,25,2,4,1,1,121
67,25,3,3,1,2,1724
68,25,3,2,2,3,63492
69,22,0,1,0,3,333
70,22,1,1,3,3,2329
71,22,2,0,4,1,2
72,22,5,1,0,2,116
73,23,2,1,4,0,37
74,24,0,0,0,3,14391
75,24,0,2,3,3,2352
76,24,3,0,0,2,14279
77,24,5,2,2,0,18201
78,24,5,0,3,3,608
79,24,6,2,0,1,1971
80,25,0,2,2,2,51369
81,25,2,4,4,0,451
82,25,2,2,3,1,1072
83,25,5,3,2,3,2697
84,21,6,0,3,0,407
85,22,0,2,4,1,47
86,22,3,0,3,1,350
87,22,4,0,4,2,3
88,23,3,1,0,2,86
89,23,3,1,0,3,178
90,24,1,2,3,3,3459
91,24,2,2,2,0,9781
92,24,5,3,2,2,1582
93,25,0,0,4,0,1
94,25,1,4,3,1,7
95,26,0,1,0,2,151
96,21,6,0,1,0,233
97,21,6,0,4,1,3
98,22,2,2,1,2,3540
99,22,5,0,3,2,388
100,22,6,1,2,2,7026
101,22,6,2,3,2,2597
102,23,2,2,3,1,1005
103,23,4,2,4,0,36
104,23,6,4,4,3,2134
105,24,2,0,1,0,74
106,24,2,1,0,3,157
107,24,6,3,2,0,1361
108,24,6,2,3,1,1444
109,25,0,3,3,0,15053
110,25,0,0,2,0,2385
111,25,1,4,2,1,51
112,25,2,4,1,0,41
113,25,3,1,0,1,131
114,25,4,1,0,1,133
115,25,5,3,2,0,1041
116,25,5,2,2,1,45414
117,25,5,4,3,2,9
118,25,6,1,2,3,9016
119,26,0,3,4,3,15
120,21,6,1,0,3,455
121,23,4,1,2,0,1721
122,23,4,4,0,2,4
123,23,5,3,1,0,1017
124,23,5,0,3,0,163
125,23,5,2,2,3,70187
126,23,5,0,0,3,19297
127,23,6,3,2,3,3689
128,24,0,4,4,2,1413
129,24,3,2,4,3,183
130,24,5,0,3,0,176
131,24,5,2,3,2,1659
132,25,0,3,2,0,1775
133,25,2,3,3,3,16899
134,26,0,2,2,1,24431
135,22,1,3,1,3,1986
136,22,5,1,1,1,33176
137,22,6,0,3,0,333
138,22,6,3,2,3,4323
139,23,0,2,2,1,27202
140,23,1,2,0,0,1960
141,23,1,3,3,2,19748
142,23,3,1,2,3,4955
143,24,0,4,3,0,15
144,24,2,0,0,0,3997
145,24,4,1,3,0,1006
146,25,2,0,1,2,96
147,25,2,3,4,2,11
148,25,5,2,3,0,2493
149,25,6,1,1,0,29017
150,25,6,4,2,1,46
151,26,0,4,2,2,40
152,26,0,0,4,3,2
153,21,6,4,3,3,19
154,22,2,4,2,3,18
155,22,2,4,3,3,10
156,22,3,0,0,2,14814
157,22,4,3,0,2,267
158,23,2,0,1,3,204
159,23,3,4,3,2,7
160,23,5,2,1,0,4404
161,24,0,0,1,3,209
162,24,3,4,2,1,70
163,24,3,3,3,2,17898
164,24,6,2,3,2,2494
165,25,0,0,3,1,318
166,25,0,0,4,3,3
167,25,1,3,4,0,7
168,25,2,1,1,1,32325
169,25,4,0,3,0,156
170,26,0,4,3,1,8
171,21,6,2,1,3,10758
172,22,4,1,2,3,5651
173,23,6,0,3,1,387
174,24,0,2,0,1,1680
175,24,0,1,2,3,4706
176,24,2,4,1,1,123
177,24,2,4,1,2,118
178,24,4,0,4,1,6
179,24,4,4,3,3,7
180,24,5,3,4,1,6
181,24,5,1,2,2,3514
182,24,6,0,3,1,387
183,24,6,4,3,2,16
184,25,1,4,3,0,2
185,25,3,3,4,0,6
186,25,4,2,2,1,48307
187,25,5,3,0,1,361
188,22,2,2,0,0,1493
189,22,5,2,3,1,1267
190,24,6,4,3,1,11
191,25,3,3,2,1,2634
192,25,3,1,4,1,92
193,25,4,2,3,2,1545
194,25,4,3,4,2,8
195,26,0,1,2,1,4135
196,21,6,1,1,3,57245
197,22,1,0,0,0,5960
198,22,1,0,4,2,3
199,22,4,2,1,0,3151
200,23,4,3,3,0,5605
201,23,4,2,4,1,31
202,23,5,2,3,3,4125
203,23,6,4,0,0,2
204,23,6,2,2,2,56316
205,24,0,2,1,1,2170
206,24,1,2,1,1,1873
207,24,3,1,3,2,1619
208,24,3,0,3,3,308
209,25,1,3,4,1,6
210,25,4,1,1,1,28327
211,25,5,3,2,1,2521
212,25,6,0,0,3,19612
213,25,6,0,3,3,728
214,26,0,3,0,0,587
215,22,2,4,2,1,66
216,23,1,1,3,1,1850
217,23,4,3,1,1,2264
218,23,5,0,2,2,2605
219,24,0,3,1,0,3654
220,24,1,3,3,1,17907
221,24,3,3,1,3,2135
222,24,4,1,3,1,2089
223,24,4,1,0,2,91
224,24,4,3,2,3,1532
225,24,5,4,0,1,2
226,24,6,1,4,3,193
227,25,3,1,3,2,1800
228,22,0,4,1,1,106
229,22,1,0,0,2,14982
230,22,2,3,4,0,7
231,22,2,3,4,2,6
232,22,3,4,2,1,67
233,22,3,0,4,2,1
234,22,4,1,4,1,83
235,22,4,3,1,2,1843
236,22,4,0,3,3,489
237,22,6,1,4,0,200
238,23,0,3,3,1,13375
239,23,2,1,3,0,819
240,23,4,4,3,0,2
241,24,3,1,0,2,95
242,24,3,2,2,3,66907
243,25,2,3,1,0,755
244,25,3,4,3,0,3
245,25,4,1,3,1,2069
246,21,6,3,3,3,28509
247,21,6,4,2,3,104
248,23,0,3,3,0,16779
249,23,3,4,4,0,416
250,23,3,4,1,2,119
251,23,4,2,3,2,1483
252,23,5,2,0,3,4993
253,23,6,2,0,0,3779
254,24,1,0,4,1,2
255,25,2,4,2,2,47
256,25,3,0,1,3,158
257,26,0,3,0,1,288
258,22,5,3,2,2,1606
259,22,6,4,2,2,66
260,23,0,4,3,0,10
261,23,3,3,0,3,330
262,23,5,1,1,3,49815
263,24,1,3,3,2,16720
264,24,2,0,0,2,15324
265,24,3,0,1,3,137
266,24,6,2,0,2,3276
267,24,6,3,2,3,3765
268,25,0,0,1,0,179
269,25,5,3,0,0,283
270,25,6,2,1,2,6134
271,26,0,2,4,2,40
272,22,5,0,4,1,3
273,23,0,4,1,0,132
274,23,1,4,0,0,2
275,23,2,4,3,0,1
276,23,4,0,2,0,1044
277,23,5,2,2,1,40869
278,23,6,0,0,0,9190
279,24,3,2,2,2,52953
280,24,6,2,2,0,31211
281,25,0,3,1,1,1878
282,25,2,2,1,0,2225
283,25,3,1,3,3,2954
284,25,4,4,1,0,58
285,21,6,0,3,1,504
286,22,1,0,0,1,15433
287,23,6,4,1,2,176
288,24,0,2,0,0,4134
289,24,2,3,1,3,2094
290,24,3,4,3,1,4
291,24,3,3,4,2,4
292,24,4,0,0,3,16145
293,25,3,3,1,0,865
294,25,3,2,0,3,4318
295,25,4,2,0,1,2227
296,21,6,1,0,0,378
297,21,6,4,3,1,7
298,22,1,3,4,1,11
299,22,2,3,2,0,769
300,24,2,2,1,3,10211
301,24,3,1,1,0,8800
302,24,5,4,2,0,15
303,24,6,1,2,2,6718
304,24,6,2,3,3,3951
305,25,2,0,3,0,147
306,25,3,1,3,0,941
307,25,3,0,3,1,364
