,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,35,2,0,2,2,16
1,35,3,3,3,1,102
2,36,4,3,0,2,1
3,37,2,2,4,3,1
4,38,1,3,3,0,41
5,38,2,0,0,3,12
6,38,5,0,2,1,12
7,38,5,1,1,2,213
8,38,0,2,2,2,40130
9,35,4,3,2,0,51
10,35,5,2,0,3,127
11,36,2,2,3,0,244
12,38,5,4,4,1,1
13,35,0,1,1,3,196
14,35,0,3,3,3,61
15,36,1,0,2,2,10
16,36,3,3,3,1,130
17,38,5,1,1,1,172
18,35,4,0,2,0,2
19,36,0,2,1,3,1138
20,36,1,2,2,1,37263
21,37,4,3,0,2,1
22,37,5,1,1,1,145
23,37,5,1,1,2,177
24,37,6,2,1,1,342
25,38,2,3,2,1,77
26,38,5,3,2,3,28
27,38,6,1,1,2,216
28,39,0,3,2,1,94
29,35,3,2,2,1,40480
30,35,3,1,2,1,239
31,35,5,2,0,0,36
32,36,1,3,2,2,36
33,36,3,0,0,1,28
34,36,5,3,0,1,2
35,37,6,1,2,1,99
36,38,4,2,1,0,719
37,35,2,1,0,1,1
38,35,6,0,0,3,14
39,36,2,0,0,0,1
40,36,4,3,2,2,33
41,37,6,1,3,0,23
42,37,6,0,2,3,12
43,38,2,2,1,1,318
44,38,3,2,2,0,6374
45,38,4,1,3,3,18
46,39,0,0,2,1,18
47,35,1,1,2,2,42
48,35,1,0,2,2,3
49,35,4,3,3,0,44
50,35,5,2,2,3,49877
51,36,1,1,2,3,117
52,36,3,2,3,1,121
53,36,5,1,2,2,102
54,37,5,2,3,3,908
55,38,5,2,3,2,177
56,39,0,2,3,3,567
57,34,6,1,2,1,1
58,35,4,3,0,1,4
59,36,0,2,2,3,27838
60,36,1,2,1,2,542
61,36,2,1,3,0,4
62,0,4,2,2,0,2
63,36,6,3,3,2,80
64,37,0,4,4,2,3
65,37,5,3,1,0,5
66,38,3,2,3,3,919
67,38,6,0,0,1,12
68,35,2,2,1,1,246
69,35,3,0,0,3,24
70,41,6,2,2,0,1
71,36,0,3,3,3,81
72,36,4,2,2,1,45377
73,36,5,1,3,2,5
74,37,1,2,0,1,73
75,37,2,3,2,2,28
76,37,6,3,2,1,127
77,38,2,0,0,2,16
78,38,4,1,3,0,11
79,38,6,3,1,3,13
80,35,6,1,2,1,100
81,36,1,1,1,2,199
82,36,4,2,0,2,51
83,36,6,3,3,0,82
84,37,0,2,1,0,1730
85,37,4,0,2,2,8
86,38,3,3,3,2,92
87,35,3,1,1,1,186
88,35,6,0,2,1,17
89,36,4,1,1,0,71
90,36,5,2,3,1,107
91,37,2,2,1,1,273
92,37,2,1,3,2,3
93,37,3,4,4,2,2
94,38,5,3,0,3,1
95,35,0,2,0,3,67
96,36,2,3,1,0,1
97,37,0,3,0,2,1
98,37,1,2,2,0,3984
99,38,1,2,4,1,1
100,38,4,2,2,2,43904
101,38,5,2,1,0,1031
102,35,2,1,1,0,32
103,35,6,1,1,3,351
104,36,2,3,3,3,56
105,8,6,2,2,1,1
106,37,1,0,0,1,20
107,37,6,2,3,0,852
108,35,0,3,1,0,12
109,36,1,1,3,0,5
110,36,2,0,2,0,1
111,37,0,1,3,2,6
