,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,8,5,1,3,0,1225
1,8,5,0,1,2,167
2,9,1,1,4,1,69
3,9,6,1,4,0,147
4,10,0,1,1,0,29836
5,10,2,3,4,3,9
6,10,4,3,1,1,2172
7,11,0,3,1,3,3135
8,11,2,3,1,1,1970
9,11,5,1,0,2,116
10,11,6,3,3,0,12434
11,12,3,1,1,3,38881
12,12,3,4,4,3,1417
13,12,5,4,2,1,79
14,13,0,1,0,1,153
15,8,6,3,3,0,11074
16,8,6,2,4,0,113
17,9,0,1,4,0,147
18,9,1,1,3,3,2330
19,9,2,0,4,1,3
20,9,6,3,4,3,18
21,10,6,1,0,2,213
22,11,0,4,4,0,1361
23,11,0,4,0,0,3
24,11,4,2,1,1,2137
25,11,5,2,2,1,55493
26,11,6,3,3,1,16286
27,12,4,2,1,2,3641
28,12,4,3,0,3,459
29,12,5,1,1,0,11661
30,12,5,0,3,0,133
31,12,6,3,4,3,13
32,13,0,4,2,1,38
33,8,5,0,1,0,82
34,8,6,1,2,2,7575
35,10,3,0,4,3,4
36,10,4,3,0,0,189
37,10,5,4,2,2,59
38,10,6,2,1,0,7806
39,10,6,4,1,1,155
40,10,6,4,2,3,112
41,11,1,1,0,2,135
42,12,0,3,1,2,3088
43,12,3,2,3,3,4842
44,13,0,4,2,2,53
45,9,0,0,1,3,242
46,9,1,0,2,3,2317
47,9,3,2,1,1,2291
48,9,4,0,3,1,420
49,9,5,1,4,0,57
50,11,4,3,3,2,20640
51,11,5,3,2,1,3437
52,11,5,3,1,2,2095
53,11,6,0,3,2,533
54,12,1,3,3,2,16530
55,12,3,3,2,0,699
56,12,5,3,3,1,20852
57,12,5,4,3,2,8
58,13,0,4,3,3,9
59,8,6,3,4,0,17
60,9,2,4,4,0,329
61,9,3,2,1,0,2648
62,9,4,4,1,2,118
63,10,5,4,4,2,2293
64,11,0,2,2,1,26502
65,11,2,2,4,3,237
66,11,6,2,4,2,35
67,11,6,4,2,2,59
68,12,2,1,0,1,136
69,12,2,2,2,3,54678
70,12,6,0,2,1,3684
71,13,0,2,1,3,5803
72,8,5,4,2,3,56
73,9,0,1,1,2,40664
74,10,0,0,3,0,410
75,10,1,3,4,3,8
76,10,2,3,2,1,2718
77,10,3,1,3,2,1653
78,10,5,1,0,1,170
79,11,4,4,3,1,7
80,12,2,1,4,0,42
81,12,2,2,3,2,1520
82,12,5,4,3,0,4
83,12,5,1,0,3,314
84,8,5,3,3,1,22005
85,9,3,4,1,3,118
86,9,5,1,3,3,4157
87,10,1,4,0,2,2
88,10,3,0,2,3,2648
89,10,4,0,0,0,4397
90,10,6,1,1,1,25350
91,11,1,3,1,3,2044
92,11,2,3,3,2,16447
93,11,3,4,1,1,134
94,11,3,4,3,3,11
95,11,5,2,2,2,54112
96,11,6,4,1,2,164
97,11,6,2,3,2,2602
98,12,0,1,2,2,5804
99,12,3,0,3,0,145
100,12,3,4,2,0,15
101,12,3,4,1,1,140
102,12,4,1,2,0,1556
103,12,4,4,3,1,8
104,8,6,3,3,1,15989
105,8,6,2,3,3,4260
106,9,0,0,4,2,3
107,9,2,1,1,0,7832
108,9,2,3,4,2,6
109,9,4,1,2,2,3888
110,9,5,2,4,2,64
111,10,2,4,4,1,1895
112,10,3,4,0,0,2
113,10,4,1,4,1,98
114,10,5,1,3,3,4262
115,10,6,3,1,0,2181
116,11,0,2,1,3,6445
117,11,1,0,2,3,2358
118,11,4,1,2,0,1621
119,11,4,1,4,1,95
120,11,5,0,2,3,4301
121,12,0,3,3,0,14718
122,12,1,4,3,2,4
123,12,1,1,1,3,31111
124,12,2,1,4,1,102
125,12,3,2,2,1,45934
126,8,5,0,0,1,18213
127,9,0,0,4,0,4
128,9,0,0,3,1,328
129,9,4,2,1,1,2363
130,9,5,3,0,0,201
131,9,6,0,1,2,236
132,11,0,3,2,0,1705
133,11,2,0,2,0,937
134,12,3,0,2,0,943
135,12,3,4,4,0,369
136,12,4,3,4,0,3
137,8,5,1,3,3,4208
138,9,3,0,0,2,17159
139,9,3,1,4,3,137
140,9,4,3,1,0,792
141,9,4,2,4,1,52
142,10,5,3,3,0,6171
143,10,5,1,4,2,126
144,10,6,1,3,3,4838
145,11,0,2,1,2,5178
