,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,8,5,1,3,0,16
1,8,5,0,1,2,9
2,9,1,1,4,1,1
3,10,0,1,1,0,499
4,10,4,3,1,1,34
5,11,0,3,1,3,34
6,11,2,3,1,1,38
7,11,5,1,0,2,7
8,11,6,3,3,0,313
9,12,3,1,1,3,1028
10,13,0,1,0,1,5
11,8,6,3,3,0,315
12,9,0,1,4,0,1
13,9,1,1,3,3,28
14,10,6,1,0,2,14
15,11,4,2,1,1,6
16,11,5,2,2,1,990
17,11,6,3,3,1,275
18,12,4,2,1,2,17
19,12,4,3,0,3,3
20,12,5,1,1,0,152
21,12,5,0,3,0,2
22,8,5,0,1,0,1
23,8,6,1,2,2,155
24,10,6,2,1,0,3
25,11,1,1,0,2,5
26,12,0,3,1,2,45
27,12,3,2,3,3,15
28,8,4,1,1,3,3
29,9,0,0,1,3,4
30,9,1,0,2,3,11
31,9,3,2,1,1,13
32,9,4,0,3,1,13
33,11,4,3,3,2,662
34,11,5,3,2,1,74
35,11,5,3,1,2,44
36,11,6,0,3,2,7
37,12,1,3,3,2,522
38,12,3,3,2,0,17
39,12,5,3,3,1,429
40,9,4,4,1,2,1
41,10,5,4,4,2,1
42,11,0,2,2,1,566
43,12,2,1,0,1,3
44,12,2,2,2,3,904
45,12,6,0,2,1,38
46,13,0,2,1,3,2
47,9,0,1,1,2,1079
48,10,0,0,3,0,1
49,10,2,3,2,1,75
50,10,3,1,3,2,33
51,10,5,1,0,1,7
52,11,4,4,3,1,1
53,12,2,2,3,2,14
54,12,5,1,0,3,7
55,8,5,3,3,1,448
56,9,5,1,3,3,38
57,10,3,0,2,3,28
58,10,4,0,0,0,15
59,10,6,1,1,1,496
60,11,1,3,1,3,27
61,11,2,3,3,2,609
62,11,5,2,2,2,1102
63,11,6,2,3,2,9
64,12,0,1,2,2,137
65,12,3,0,3,0,3
66,12,4,1,2,0,45
67,8,6,3,3,1,235
68,8,6,2,3,3,12
69,9,2,1,1,0,92
70,9,4,1,2,2,129
71,10,2,4,4,1,1
72,10,4,1,4,1,1
73,10,5,1,3,3,45
74,10,6,3,1,0,19
75,11,0,2,1,3,7
76,11,1,0,2,3,16
77,11,4,1,2,0,34
78,11,4,1,4,1,1
79,11,5,0,2,3,25
80,12,0,3,3,0,267
81,12,1,1,1,3,767
82,12,3,2,2,1,989
83,8,5,0,0,1,236
84,9,0,0,3,1,5
85,9,4,2,1,1,16
86,9,6,0,1,2,5
87,11,0,3,2,0,20
88,11,2,0,2,0,6
89,12,3,0,2,0,6
90,8,5,1,3,3,73
91,9,3,0,0,2,267
92,9,3,1,4,3,2
93,9,4,3,1,0,5
94,10,5,3,3,0,154
95,10,5,1,4,2,1
96,10,6,1,3,3,54
97,11,0,2,1,2,8
98,12,0,2,0,2,51
99,12,0,0,3,2,7
100,12,2,0,2,3,16
101,12,3,3,1,0,2
102,12,4,1,3,1,41
103,12,5,3,2,1,80
