,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,10,0,1,1,0,317
1,10,4,3,1,1,11
2,11,6,3,3,0,4
3,12,3,1,1,3,4
4,13,1,1,2,1,9
5,9,1,1,3,3,9
6,11,0,4,4,0,2
7,11,4,2,1,1,77
8,11,5,2,2,1,5095
9,11,6,3,3,1,10
10,12,4,2,1,2,42
11,12,4,3,0,3,1
12,12,5,1,1,0,1
13,10,6,2,1,0,497
14,12,3,2,3,3,32
15,9,1,0,2,3,2
16,9,3,2,1,1,357
17,9,5,1,4,0,1
18,11,4,3,3,2,25
19,11,5,3,2,1,37
20,11,5,3,1,2,2
21,12,1,3,3,2,12
22,12,5,3,3,1,12
23,12,3,3,2,0,3
24,9,3,2,1,0,463
25,11,0,2,2,1,6196
26,12,2,2,2,3,1185
27,13,0,2,1,3,19
28,9,0,1,1,2,179
29,10,2,3,2,1,120
30,10,3,1,3,2,3
31,10,5,1,0,1,1
32,12,2,2,3,2,32
33,9,5,1,3,3,14
34,31,4,2,2,1,2
35,10,3,0,2,3,6
36,10,4,0,0,0,2
37,10,6,1,1,1,39
38,11,1,3,1,3,4
39,11,2,3,3,2,34
40,11,5,2,2,2,6132
41,11,6,2,3,2,58
42,12,0,1,2,2,7
43,12,3,4,1,1,1
44,13,1,2,1,0,3
45,4,6,2,2,0,3
46,13,2,2,0,2,15
47,8,6,2,3,3,5
48,9,2,1,1,0,26
49,9,4,1,2,2,76
50,10,2,4,4,1,2
51,10,5,1,3,3,9
52,10,6,3,1,0,3
53,11,0,2,1,3,289
54,11,1,0,2,3,5
55,11,4,1,2,0,1
56,11,5,0,2,3,2
57,12,0,3,3,0,1
58,12,1,1,1,3,5
59,12,2,1,4,1,1
60,12,3,2,2,1,2203
61,9,4,2,1,1,408
62,11,0,3,2,0,18
63,9,3,0,0,2,14
64,9,4,3,1,0,4
65,10,5,3,3,0,36
66,23,0,2,2,1,1
67,10,6,1,3,3,5
68,11,0,2,1,2,299
69,12,0,2,0,2,14
70,12,2,0,2,3,3
71,12,4,1,3,1,1
72,12,5,3,2,1,15
73,9,0,0,2,0,4
74,9,0,2,4,0,1
75,9,4,2,1,3,3377
76,10,2,3,3,2,52
77,10,6,1,3,2,1
78,11,3,0,2,2,7
79,11,3,0,2,3,2
80,9,2,1,2,0,20
81,9,5,1,1,1,145
82,9,6,3,2,3,33
83,10,2,2,2,2,40334
84,10,4,1,1,3,196
85,12,2,4,1,2,1
86,12,6,3,2,1,4
87,13,0,0,2,3,5
88,13,1,3,3,3,6
89,9,2,0,2,0,1
90,9,2,3,3,1,92
91,10,4,2,2,0,4624
92,10,4,2,1,1,328
93,10,6,2,0,2,45
94,12,3,1,3,1,1
95,12,4,1,2,1,7
96,13,0,3,2,3,2
97,9,0,0,3,2,2
98,9,5,2,3,0,446
99,10,2,3,1,0,3
100,11,3,2,1,3,180
101,11,4,2,0,1,34
102,12,1,2,3,1,20
103,12,1,1,2,1,12
104,12,4,0,2,3,3
105,12,5,2,0,3,23
106,9,1,4,1,1,1
107,10,0,2,0,1,46
108,10,1,1,3,1,8
109,11,3,3,0,1,1
110,11,3,3,3,3,18
111,12,2,3,3,3,7
112,13,1,2,0,3,10
113,13,2,3,2,3,1
114,9,2,2,2,0,4138
115,9,2,2,1,2,687
116,10,6,2,2,1,10431
117,11,0,2,3,1,58
118,11,0,0,0,3,5
119,12,0,3,1,1,2
120,13,1,3,2,3,3
121,9,2,1,3,2,3
122,10,3,3,1,2,9
123,11,0,0,0,0,4
124,11,0,4,4,2,1
125,13,1,0,0,3,1
126,13,2,3,1,1,2
127,10,0,3,1,0,15
128,10,2,0,3,1,2
129,11,1,2,3,1,97
130,11,1,1,2,2,30
131,11,2,0,3,3,1
132,9,0,2,2,2,39572
133,9,0,0,2,2,7
134,9,1,2,4,3,2
135,9,4,2,2,3,58606
136,9,5,2,2,0,8490
137,11,2,2,3,1,60
138,12,1,2,2,1,2769
139,12,2,0,2,2,2
140,12,4,2,3,0,2
141,9,1,2,2,1,36676
142,9,5,3,1,2,5
143,9,6,0,3,3,1
144,10,3,1,4,1,1
145,10,4,2,0,1,72
146,11,0,2,3,0,277
147,11,1,2,0,2,58
148,11,3,1,2,0,2
149,11,4,2,3,3,117
150,12,4,0,1,3,1
151,29,0,2,2,3,1
152,11,1,1,4,0,1
153,11,3,2,2,1,7491
154,12,4,3,3,3,8
155,13,1,2,2,1,1852
156,9,0,0,0,0,5
157,9,2,3,2,2,42
158,9,4,3,0,1,2
159,9,6,0,2,0,2
160,10,2,3,0,2,4
161,10,5,3,1,2,8
162,10,6,2,3,1,96
163,11,1,3,0,2,2
164,11,2,2,1,0,27
165,11,3,2,2,2,7931
166,11,4,2,2,2,6158
167,12,0,2,1,0,11
168,12,3,2,1,1,36
169,9,0,3,3,0,75
170,9,0,1,3,3,8
171,9,3,2,4,3,1
172,9,5,0,2,3,13
173,10,3,0,0,3,5
174,11,3,2,1,0,20
175,9,4,3,2,1,138
176,9,5,3,1,0,3
177,9,5,0,0,0,2
178,9,6,3,2,1,85
179,10,1,3,1,0,1
180,10,2,0,0,0,3
181,10,2,3,0,0,1
182,10,2,0,0,1,11
183,11,0,0,3,0,1
184,11,2,1,2,2,17
185,11,3,1,1,2,29
186,11,4,0,3,3,1
187,13,1,2,2,3,916
188,13,2,1,2,2,3
189,10,5,2,2,2,26855
190,11,2,3,2,3,7
191,11,4,1,2,1,31
192,12,2,1,1,3,11
193,13,0,2,2,3,600
194,9,0,2,1,2,726
195,9,5,3,1,1,6
196,10,0,2,3,3,352
197,5,0,2,2,2,10
198,9,0,2,2,1,19202
199,9,2,3,1,2,3
200,10,1,2,1,0,237
201,11,5,1,3,3,1
202,11,6,0,2,1,1
203,12,2,1,2,0,2
204,12,6,0,2,3,2
205,8,6,1,1,3,2
206,9,4,3,3,1,113
207,10,2,1,2,3,82
208,10,5,3,3,1,109
209,10,5,0,2,2,8
210,11,1,2,0,1,53
211,11,4,1,1,3,11
212,12,1,2,0,1,25
213,12,1,2,2,2,2862
214,12,4,3,3,1,5
215,9,4,1,1,2,148
216,10,6,2,3,3,285
217,11,5,1,4,0,1
218,13,0,0,0,0,1
219,13,1,0,2,3,3
220,9,3,1,2,0,21
221,11,0,1,2,0,28
222,11,5,0,0,1,2
223,12,2,1,3,1,1
224,12,3,2,3,0,9
225,13,1,1,1,3,9
226,10,0,1,1,2,178
227,10,0,3,3,2,54
228,10,3,1,1,0,32
229,10,5,1,3,1,3
230,11,0,2,2,0,5660
231,11,0,1,2,3,25
232,11,2,0,0,0,3
233,12,6,3,3,2,9
234,12,6,1,1,2,12
235,13,0,1,1,1,11
236,10,1,3,2,0,20
237,10,2,1,3,3,10
238,10,4,1,2,2,86
239,12,3,2,1,3,36
240,13,0,3,3,3,6
241,9,0,3,1,2,11
242,9,2,3,2,1,116
243,10,1,2,1,2,609
244,10,5,2,2,0,4561
245,11,1,1,1,0,5
246,13,1,3,1,0,1
247,4,6,2,2,2,7
248,9,2,2,2,3,50623
249,9,6,0,0,0,2
250,10,2,2,3,3,815
251,10,4,3,3,1,95
252,10,5,2,2,3,24081
253,11,0,3,3,1,31
254,12,2,1,1,0,7
255,9,4,1,1,1,159
256,9,5,3,3,2,84
257,10,1,0,0,2,11
258,11,0,1,1,0,48
259,11,3,0,3,2,1
260,12,3,1,1,2,11
261,12,4,3,2,3,6
262,4,5,2,2,3,8
263,9,1,2,3,1,100
264,10,2,1,1,1,128
265,10,3,1,3,0,4
266,10,3,0,0,1,5
267,10,5,2,0,0,42
268,12,2,3,1,0,2
269,12,2,2,1,3,33
270,9,0,0,0,2,9
271,9,3,3,3,3,70
272,9,6,1,1,0,235
273,10,1,2,3,0,142
274,10,6,0,0,1,8
275,11,2,2,2,3,5210
276,11,4,3,2,1,40
277,11,5,1,2,0,1
278,11,5,1,2,1,15
279,11,6,1,2,2,5
280,12,2,2,3,0,7
281,13,0,2,0,0,8
282,13,0,2,2,1,733
283,9,2,2,3,1,99
284,9,6,0,2,1,3
285,10,0,2,1,0,1695
286,13,2,3,2,1,13
287,10,3,3,3,1,93
288,10,6,3,3,1,53
289,11,0,3,3,3,45
290,11,6,3,2,1,11
291,11,6,2,1,3,46
292,12,0,2,3,0,11
293,12,5,0,2,2,3
294,13,1,3,2,0,1
295,9,3,1,1,2,123
296,9,5,2,1,3,2529
297,9,6,0,0,1,8
298,4,3,2,2,2,4
299,12,6,3,3,1,3
300,9,2,1,1,1,119
301,19,2,2,2,3,2
302,10,5,1,1,0,49
303,11,1,2,2,3,7629
304,11,3,3,1,3,1
305,11,4,3,2,3,8
306,12,6,3,1,2,3
307,13,2,3,1,3,1
308,9,1,3,2,3,21
309,9,3,0,3,2,1
310,9,4,2,3,1,156
311,9,6,2,2,3,48780
312,12,0,2,0,3,14
313,12,3,0,0,3,2
314,13,2,2,2,1,1712
315,9,4,3,3,2,83
316,9,5,2,2,3,55421
317,10,2,3,0,1,1
318,10,2,0,0,3,5
319,11,0,2,2,3,7814
320,12,6,0,0,2,1
321,13,0,1,2,1,3
322,9,6,0,2,2,7
323,11,1,4,1,1,1
324,11,2,2,0,0,12
325,13,2,2,0,1,28
326,9,2,0,2,1,6
327,11,2,2,2,0,661
328,11,3,2,3,0,31
329,11,5,2,1,0,20
330,12,2,3,3,1,6
331,12,2,1,4,2,1
332,12,3,3,3,0,2
333,12,6,4,4,0,1
334,9,3,1,3,2,2
335,9,6,3,2,0,29
336,10,0,3,2,1,72
337,10,5,0,0,3,10
338,19,6,2,2,3,1
339,11,6,0,0,0,1
340,13,1,1,2,2,3
341,9,1,2,2,2,40063
342,9,1,1,1,2,122
343,9,2,1,0,3,1
344,9,3,3,2,1,121
345,9,4,1,2,3,163
346,9,4,3,2,3,35
347,9,6,3,1,2,7
348,10,0,0,2,2,9
349,10,1,3,2,1,117
350,11,1,1,3,2,1
351,11,1,3,0,3,3
352,11,2,3,3,3,17
353,13,1,2,3,2,25
354,9,1,1,2,3,85
355,9,3,3,1,1,4
356,9,3,2,2,3,55522
357,10,1,1,1,3,188
358,10,5,3,1,1,10
359,10,5,1,1,3,153
360,11,5,2,3,3,110
361,12,1,3,3,3,13
362,13,2,0,2,2,5
363,9,2,0,2,3,6
364,9,4,1,3,0,5
365,9,4,2,2,2,49557
366,9,6,2,3,3,668
367,10,0,3,2,3,31
368,10,2,2,3,1,101
369,11,3,3,1,2,1
370,12,4,2,1,0,10
371,13,1,2,3,0,3
372,8,6,2,2,3,171
373,9,1,3,3,2,60
374,9,4,3,0,0,2
375,9,5,0,2,2,6
376,10,1,3,3,0,39
377,10,1,3,1,2,1
378,10,4,1,2,1,231
379,10,6,3,2,2,36
380,11,0,2,1,0,391
381,11,1,2,1,0,64
382,12,1,2,1,3,38
383,12,2,1,2,2,4
384,9,6,2,2,2,43945
385,10,0,2,2,3,24131
386,10,5,1,0,3,1
387,10,6,3,3,0,53
388,11,0,1,1,2,64
389,11,1,2,3,2,213
390,12,5,2,2,2,2135
391,10,4,0,2,1,8
392,11,0,0,2,0,1
393,12,5,0,0,3,1
394,13,1,2,1,3,35
395,9,5,1,1,2,211
396,9,5,3,0,3,2
397,10,2,2,0,1,80
398,11,2,2,2,2,9558
399,11,2,1,1,1,33
400,11,4,3,2,0,3
401,11,4,0,0,3,3
402,11,5,0,2,1,2
403,11,5,0,0,2,4
404,11,5,0,0,3,4
405,12,1,0,0,3,1
406,12,2,1,1,2,7
407,12,2,2,1,2,49
408,12,4,1,1,1,9
409,12,5,2,1,2,50
410,12,5,1,2,2,7
411,9,1,3,2,0,12
412,9,4,2,4,3,1
413,10,1,3,3,3,51
414,10,2,2,1,0,319
415,10,2,1,2,1,278
416,10,3,3,0,1,4
417,10,3,0,0,2,11
418,11,0,2,0,0,53
419,11,1,2,3,3,256
420,11,5,0,2,2,4
421,12,3,2,2,2,2206
422,12,4,2,3,1,18
423,13,0,3,2,2,2
424,13,1,3,2,2,7
425,13,2,0,2,3,2
426,9,1,3,2,1,100
427,9,2,2,0,0,32
428,9,5,2,1,0,847
429,10,1,2,1,3,2031
430,11,4,2,3,0,13
431,12,2,2,0,3,17
432,13,0,2,2,0,85
433,13,0,2,1,2,18
434,9,5,0,3,1,1
435,10,1,2,0,3,120
436,10,3,4,4,0,1
437,10,3,0,2,1,11
438,10,3,3,2,2,34
439,11,2,2,0,3,37
440,11,3,3,2,0,5
441,11,3,1,2,3,9
442,12,2,4,1,3,1
443,9,3,0,0,0,2
444,9,3,1,3,1,6
445,9,6,3,1,0,10
446,10,2,1,3,2,4
447,23,0,2,3,1,1
448,11,1,3,1,1,4
449,11,4,0,2,2,4
450,10,0,0,0,0,5
451,10,3,0,3,0,1
452,13,2,3,3,2,6
453,13,2,2,1,2,30
454,12,3,3,1,1,1
455,9,5,1,3,0,7
456,10,3,1,1,1,131
457,10,4,2,1,2,924
458,12,5,0,2,1,2
459,12,5,2,3,2,38
460,9,0,3,2,3,30
461,10,6,2,0,1,35
462,11,0,0,3,2,1
463,11,3,2,0,0,14
464,12,1,1,4,0,1
465,12,2,2,3,1,25
466,12,3,1,2,2,3
467,12,3,1,3,3,2
468,13,2,2,3,0,1
469,8,6,1,3,3,1
