,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,31,4,3,1,2,4
1,31,6,0,0,2,2
2,32,0,2,2,2,4936
3,32,2,2,1,1,66
4,32,5,2,3,0,16
5,32,5,0,0,3,3
6,32,6,1,2,2,6
7,33,3,3,1,1,3
8,33,4,0,0,1,5
9,34,1,2,1,3,147
10,34,6,0,2,0,2
11,30,6,0,2,1,4
12,31,3,2,0,0,7
13,33,6,3,1,3,3
14,34,3,3,1,1,1
15,31,0,1,2,3,2
16,31,6,2,1,2,114
17,32,0,1,1,1,2
18,32,2,1,2,1,13
19,32,3,0,2,0,1
20,32,5,1,3,2,3
21,33,2,0,0,0,1
22,33,2,2,1,3,169
23,34,3,0,2,3,2
24,34,4,3,1,3,8
25,35,0,3,3,3,12
26,35,0,1,1,3,18
27,31,3,2,3,0,11
28,31,4,1,2,0,1
29,32,0,1,3,0,3
30,32,0,0,0,2,2
31,33,1,0,0,2,8
32,33,6,1,1,0,16
33,34,2,1,2,0,3
34,34,3,1,2,3,8
35,34,5,3,2,3,9
36,34,6,3,1,2,3
37,31,6,0,0,3,5
38,32,3,1,3,3,1
39,33,3,2,1,2,128
40,34,5,1,1,0,9
41,31,0,2,3,3,61
42,31,1,2,0,0,3
43,31,1,0,3,3,1
44,31,3,3,1,0,2
45,32,1,2,0,3,31
46,32,6,0,0,0,2
47,33,0,3,1,2,3
48,33,5,3,3,0,2
49,33,5,0,2,2,3
50,34,4,0,0,1,6
51,30,6,2,2,3,4514
52,31,4,2,2,1,6013
53,32,2,3,1,0,1
54,32,4,1,2,0,3
55,32,6,2,3,3,114
56,33,5,3,2,2,20
57,33,6,0,2,3,2
58,35,1,1,2,2,11
59,35,1,0,2,2,4
60,30,6,2,1,2,141
61,31,5,0,2,2,10
62,32,2,3,3,2,9
63,32,2,1,3,2,2
64,32,3,3,1,3,1
65,33,3,3,3,1,11
66,34,5,2,1,0,31
67,34,5,3,2,1,16
68,34,6,1,2,1,6
69,30,6,2,0,1,30
70,31,4,3,0,2,1
71,32,0,1,2,3,7
72,33,4,2,0,0,9
73,33,4,0,2,1,1
74,33,6,2,3,2,81
75,34,6,2,3,0,43
76,34,6,2,0,0,20
77,31,1,0,0,2,7
78,31,2,2,0,0,6
79,32,2,2,1,3,158
80,32,5,1,3,3,4
81,33,1,1,2,2,7
82,33,4,1,1,1,11
83,34,4,0,0,2,7
84,34,5,3,3,1,14
85,34,6,1,3,0,2
86,34,6,3,2,3,12
87,30,6,0,2,2,2
88,31,1,3,2,1,23
89,33,0,2,3,1,20
90,33,3,1,2,0,3
91,34,0,3,3,0,4
92,34,4,2,2,1,6404
93,34,4,1,2,1,14
94,32,1,3,2,1,23
95,32,3,2,1,2,146
96,32,3,3,2,2,13
97,33,4,3,3,1,7
98,33,4,0,0,2,5
