,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,44,0,1,4,0,198
1,44,0,4,1,1,85
2,44,0,1,0,3,369
3,44,6,4,0,3,7
4,45,0,4,3,1,9
5,45,5,2,0,1,2454
6,46,0,4,1,0,65
7,46,2,1,0,1,187
8,46,4,3,1,2,2030
9,46,5,0,4,2,6
10,47,0,2,1,0,2520
11,47,4,3,1,2,3043
12,47,6,1,3,2,2227
13,48,0,1,2,2,3166
14,44,1,3,4,2,9
15,44,2,2,0,0,976
16,44,2,4,4,2,1825
17,44,2,4,0,2,4
18,44,4,0,3,0,191
19,44,4,4,3,0,4
20,44,4,2,1,3,5908
21,45,0,3,0,0,533
22,45,5,4,3,0,7
23,46,0,0,3,0,350
24,46,2,0,2,1,3132
25,47,0,3,4,2,7
26,47,0,1,4,3,102
27,47,3,4,0,1,1
28,47,5,3,4,1,12
29,47,5,4,2,2,45
30,48,0,1,3,2,1920
31,44,6,0,0,2,16441
32,45,0,0,3,1,339
33,45,1,2,2,0,4442
34,45,5,2,0,2,3267
35,45,6,2,4,1,35
36,46,0,4,0,3,3
37,46,1,0,4,3,5
38,46,2,2,0,2,2985
39,46,4,2,0,1,1962
40,46,5,4,0,2,7
41,46,5,1,2,3,4371
42,47,3,0,1,3,343
43,47,4,3,2,1,1056
44,47,5,1,2,0,2381
45,47,5,4,3,3,12
46,48,0,4,1,0,85
47,48,1,1,3,0,818
48,44,6,1,2,1,3484
49,45,1,0,3,3,330
50,45,2,3,3,3,11128
51,45,4,0,3,1,432
52,45,4,0,3,2,375
53,45,5,4,2,2,34
54,45,6,4,2,1,36
55,46,1,3,3,1,12572
56,46,2,3,0,1,353
57,46,3,4,1,0,31
58,46,4,1,1,0,6679
59,46,4,3,2,0,584
60,46,6,0,4,0,5
61,47,0,0,3,0,354
62,44,0,0,1,0,584
63,44,4,4,1,3,82
64,44,5,0,2,0,1156
65,45,2,3,2,1,2492
66,45,2,3,2,2,1518
67,45,4,2,1,0,1108
68,45,4,0,4,2,3
69,45,6,1,4,2,122
70,45,6,3,3,3,16916
71,46,1,0,3,2,343
72,46,4,0,3,0,161
73,46,5,3,4,1,12
74,46,5,0,1,2,233
75,47,0,4,3,1,9
76,47,1,0,2,2,2540
77,47,3,0,2,1,3323
78,47,4,2,1,2,4334
79,48,0,4,2,2,40
80,48,0,3,4,3,11
81,44,5,1,2,1,4560
82,45,0,0,2,3,3003
83,45,1,0,0,1,11546
84,45,4,0,2,0,970
85,46,0,0,0,2,13146
86,46,3,0,1,3,222
87,47,0,4,4,3,982
88,47,3,2,0,0,1030
89,47,3,2,4,0,14
90,44,0,2,4,1,20
91,44,1,1,0,3,287
92,44,1,3,4,3,12
93,44,3,0,0,0,4059
94,44,3,0,1,0,129
95,44,3,2,4,1,17
96,45,2,1,3,3,2383
97,45,6,4,0,0,2
98,46,1,0,3,1,430
99,46,1,3,0,3,386
100,46,6,3,0,0,322
101,47,1,3,1,1,2068
102,47,3,0,3,2,449
103,47,4,1,4,1,60
104,47,5,0,0,3,14030
105,48,1,1,0,3,229
106,44,2,4,1,2,116
107,44,3,3,4,1,7
108,44,3,1,3,2,2044
109,45,0,4,1,0,84
