,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,5,1,0,0,3,112
1,5,4,1,0,3,7
2,6,4,1,2,1,261
3,6,6,3,2,1,102
4,7,0,0,2,1,67
5,7,0,1,4,2,5
6,7,0,1,4,3,3
7,7,4,0,0,2,345
8,8,1,3,1,0,6
9,8,3,0,2,0,5
10,4,6,1,2,3,310
11,5,0,3,2,1,74
12,5,6,0,1,1,4
13,6,2,1,4,2,2
14,6,4,0,0,0,22
15,6,4,2,3,1,9
16,7,2,1,0,1,10
17,7,3,0,3,0,4
18,5,2,1,3,0,7
19,5,5,2,3,3,18
20,6,0,2,3,0,2
21,6,4,3,3,2,698
22,7,1,1,4,1,2
23,7,4,2,1,1,14
24,7,5,3,0,2,16
25,8,0,0,1,2,8
26,8,4,2,2,0,85
27,4,5,1,1,0,131
28,5,0,0,2,0,7
29,20,4,2,2,1,1
30,6,4,3,2,1,107
31,7,0,2,2,0,185
32,7,1,3,3,3,628
33,7,2,0,1,3,8
34,7,3,0,1,3,3
35,8,0,2,2,3,727
36,8,2,1,3,2,47
37,8,4,1,2,0,27
38,8,4,1,1,3,1151
39,5,1,4,2,1,1
40,5,2,1,1,3,936
41,5,4,2,0,2,64
42,5,5,0,2,0,3
43,5,5,3,3,1,513
44,6,5,1,2,1,251
45,7,0,1,2,0,264
46,7,0,0,1,0,2
47,7,3,2,3,0,1
48,7,4,3,0,2,18
49,7,5,1,3,2,53
50,7,6,0,1,2,6
51,8,0,1,4,3,2
52,8,1,3,3,2,541
53,8,3,1,1,0,92
54,5,5,3,0,2,18
55,6,2,1,3,0,11
56,6,4,1,3,2,70
57,6,5,1,1,1,860
58,7,1,3,2,1,96
59,7,1,0,2,2,41
60,7,2,0,0,2,288
61,7,5,1,1,0,174
62,8,0,2,2,0,177
63,8,1,2,2,0,95
64,4,6,2,2,0,180
65,5,3,1,3,0,11
66,5,6,2,2,3,1027
67,6,2,3,1,2,39
68,6,6,2,3,2,16
69,7,1,2,3,2,10
70,7,2,2,1,1,14
71,7,6,1,1,1,526
72,6,0,1,2,3,115
73,6,2,0,3,1,13
74,6,5,2,3,3,11
75,6,6,3,1,0,16
76,6,6,3,3,1,297
77,7,0,1,0,2,18
78,7,3,0,3,2,6
79,7,4,3,1,3,36
80,4,5,0,2,1,90
81,4,6,0,0,0,19
82,4,6,1,4,2,5
83,5,5,3,1,3,43
84,5,6,2,3,2,13
85,5,6,3,0,3,11
86,6,1,0,2,3,23
87,6,5,0,3,0,5
88,6,6,1,1,1,501
89,6,6,1,4,1,8
90,7,2,2,2,2,1187
91,7,2,1,3,3,45
92,8,1,1,1,1,893
93,4,6,2,3,0,5
94,7,1,1,0,1,9
95,7,4,0,2,2,77
96,7,4,0,0,3,115
97,8,4,3,1,1,40
98,8,4,3,2,3,31
99,4,5,1,2,3,194
100,5,2,1,4,2,4
101,6,1,0,2,0,6
102,6,4,0,3,1,9
103,6,4,3,0,3,8
104,6,5,0,1,1,7
105,8,1,0,3,1,12
106,4,6,1,1,2,1292
107,5,5,0,3,0,4
108,6,3,0,0,2,288
109,6,3,3,1,3,41
110,7,2,0,3,1,12
111,8,2,4,4,2,3
112,8,2,0,1,3,8
113,6,0,2,2,1,582
114,6,1,2,1,2,18
115,6,3,2,2,2,1337
116,6,6,0,3,2,9
117,7,0,3,2,2,88
118,7,2,1,1,1,859
119,7,6,3,2,0,25
120,8,4,3,3,3,925
121,5,1,3,3,3,670
122,5,2,4,1,1,1
123,5,3,0,0,0,12
124,6,2,1,0,2,6
125,6,5,2,0,1,74
126,7,3,3,3,0,132
127,8,1,2,1,2,16
128,8,1,1,0,3,8
129,8,4,3,3,0,127
130,4,6,0,3,2,10
131,5,0,2,1,1,5
132,5,1,1,2,1,284
133,5,1,0,1,1,10
134,5,2,2,3,0,4
135,5,4,0,1,2,8
136,6,0,2,1,0,9
137,6,1,3,1,3,32
138,6,4,2,0,2,89
139,6,6,2,0,3,35
140,7,0,4,1,2,1
141,7,3,3,0,2,19
142,7,4,2,0,3,59
143,7,5,2,1,0,1
144,7,6,3,1,0,18
145,8,2,1,1,0,99
146,8,2,3,1,3,41
147,4,5,2,3,3,17
148,6,1,0,3,1,8
149,6,2,1,1,1,810
150,6,4,1,1,1,965
151,6,6,3,1,1,30
152,7,4,1,1,0,77
153,4,5,3,1,2,71
154,4,5,2,3,2,10
155,4,5,0,3,2,10
156,5,1,0,0,0,8
157,5,5,0,0,2,279
158,6,0,3,1,1,29
159,6,6,1,1,2,1115
160,7,5,2,2,3,1134
161,8,0,2,1,2,8
162,8,2,1,0,3,6
163,8,4,2,0,3,56
164,5,6,0,3,1,7
165,5,6,1,4,3,3
166,6,0,3,3,2,510
167,6,1,0,1,3,4
168,6,2,2,2,2,1101
169,6,3,1,0,2,13
170,6,6,0,2,3,40
171,7,4,2,1,0,2
172,7,4,0,2,3,31
173,8,1,0,3,3,7
174,8,3,1,2,0,21
175,4,6,1,2,0,231
176,4,6,3,2,1,101
177,5,2,2,0,1,65
178,5,6,0,0,0,22
179,5,6,3,0,0,1
180,6,2,2,3,1,13
181,6,3,2,0,1,62
182,6,4,2,0,0,12
183,6,4,0,1,3,5
184,6,5,3,0,0,2
185,7,1,3,0,0,1
186,7,3,3,1,3,20
187,7,4,1,0,0,1
188,7,5,1,2,3,168
189,8,0,3,2,0,28
190,5,4,3,0,0,1
191,6,0,1,1,3,683
192,8,0,0,0,0,10
193,8,1,0,3,2,15
194,5,0,3,1,3,82
195,5,2,1,0,1,11
196,11,3,2,2,1,1
197,5,5,1,1,3,1479
198,5,6,2,3,0,2
199,5,6,0,1,3,9
200,6,0,1,1,0,547
201,6,1,2,3,3,10
202,6,4,2,1,3,15
203,6,5,0,0,3,111
204,7,3,0,2,1,109
205,7,4,1,1,3,1061
206,7,5,3,0,3,8
207,8,1,0,3,0,6
208,4,5,1,0,3,6
209,5,1,3,3,1,480
210,5,1,0,0,2,280
211,5,4,2,0,0,7
212,5,6,2,0,3,48
213,6,0,3,2,0,25
214,6,0,0,3,0,1
215,6,2,3,3,1,417
216,6,3,2,3,2,17
217,7,0,4,1,1,2
218,7,3,1,2,2,91
219,7,4,2,0,2,69
220,7,6,1,0,3,7
221,8,0,2,2,2,909
222,8,4,0,1,0,1
223,4,5,3,1,1,42
224,4,5,1,4,1,3
225,5,0,3,0,1,5
226,5,1,2,0,2,88
227,5,2,0,3,1,19
228,5,3,2,2,1,1237
229,6,1,0,0,0,14
230,6,2,1,3,1,39
231,6,2,1,3,2,37
232,6,2,0,3,2,9
233,6,5,2,1,2,14
234,6,5,1,3,3,61
235,7,4,4,4,1,1
236,8,4,1,3,1,45
237,5,6,1,2,0,176
238,6,0,0,1,3,7
239,7,4,1,1,2,1140
240,7,6,0,2,1,40
241,8,0,1,1,0,479
242,8,1,1,3,2,50
243,4,6,1,0,1,4
244,4,6,2,3,3,19
245,5,2,1,2,0,19
246,5,2,2,3,1,8
247,5,2,0,1,2,9
248,6,1,2,0,2,75
249,6,3,4,4,3,1
250,6,3,0,3,3,3
251,7,0,3,0,3,8
252,7,2,3,0,1,14
253,7,5,0,3,2,12
254,7,6,1,2,1,94
255,8,0,3,0,3,6
256,8,4,1,3,2,50
257,4,6,3,1,2,66
258,5,0,2,2,2,1027
259,5,2,0,1,0,2
260,5,2,1,2,2,143
261,6,1,0,3,2,11
262,6,4,1,3,0,9
263,7,0,1,2,3,133
264,8,0,2,1,1,8
265,8,1,3,2,3,30
266,8,2,3,0,1,10
267,4,5,3,0,2,18
268,5,0,1,3,0,54
269,6,0,2,2,3,632
270,7,0,1,0,1,6
271,5,2,2,0,3,38
272,6,4,2,1,1,11
273,6,5,3,2,3,35
274,6,5,0,2,3,33
275,6,6,2,1,0,2
276,7,0,3,0,1,7
277,7,3,1,1,2,984
278,7,4,3,3,1,450
279,7,6,2,2,0,186
280,8,3,2,3,1,13
281,5,0,3,2,0,25
282,6,0,1,0,1,8
283,6,1,1,2,0,38
284,6,1,4,1,1,1
285,6,1,1,1,2,1218
286,6,3,1,4,2,4
287,7,0,3,1,1,26
288,7,1,0,0,3,67
289,7,4,1,2,2,131
290,4,5,3,3,2,784
291,5,1,1,0,1,3
292,5,4,3,3,3,918
293,5,5,4,4,2,1
294,6,3,1,4,3,4
295,7,1,1,3,2,38
296,7,2,2,2,3,985
297,8,0,2,3,0,4
298,8,2,0,2,2,60
299,8,3,3,0,1,7
300,5,1,3,2,2,47
301,5,1,1,0,3,6
302,14,3,2,2,2,2
303,7,3,4,1,1,2
304,7,3,2,0,2,70
305,7,3,3,0,3,4
306,8,1,3,2,0,17
307,4,4,1,1,3,6
308,5,0,2,0,1,19
309,5,0,1,4,3,1
310,5,5,3,3,2,680
311,6,3,2,1,2,19
312,7,2,1,1,2,1143
313,7,2,0,3,3,5
314,7,4,2,2,2,1162
315,8,3,2,1,3,14
316,4,5,1,0,1,7
317,4,6,2,2,2,1171
318,4,6,2,1,2,15
319,7,1,2,3,1,5
320,8,2,1,1,1,886
321,8,4,0,2,1,71
322,8,4,1,3,3,46
323,5,0,2,1,0,4
324,5,0,2,3,2,10
325,5,2,1,1,1,856
326,6,0,3,2,1,53
327,6,0,4,1,1,1
328,6,0,3,3,3,515
329,6,1,1,1,1,887
330,6,3,2,2,0,68
331,6,6,1,1,0,448
332,6,6,0,0,3,101
333,7,1,1,2,0,49
334,4,5,2,2,3,1222
335,5,2,0,2,3,23
336,5,6,2,2,0,205
337,7,0,2,2,3,649
338,8,1,0,0,1,292
339,8,1,0,1,1,5
340,5,0,3,3,1,228
341,5,4,2,1,1,11
342,6,1,0,1,2,10
343,8,0,2,0,3,32
344,8,4,0,2,2,49
345,5,3,2,3,3,16
346,6,3,1,1,3,1206
347,6,5,3,2,2,37
348,6,5,2,3,2,23
349,7,5,0,0,2,296
350,8,1,0,1,2,7
351,4,5,0,3,3,4
352,4,5,3,0,3,4
353,5,2,0,3,0,4
354,5,4,4,2,3,1
355,5,6,3,3,3,796
356,7,0,0,1,2,5
357,7,3,2,0,1,50
358,8,0,0,2,2,50
359,8,1,2,0,3,31
360,4,6,0,2,3,35
361,5,0,2,2,3,682
362,5,1,2,2,2,1096
363,5,1,1,4,2,5
364,6,6,3,4,0,1
365,7,2,3,1,2,55
366,7,3,2,1,0,3
367,8,0,0,3,2,9
368,8,3,4,4,3,1
369,8,4,3,1,3,41
370,6,2,2,1,2,15
371,7,0,2,1,3,8
372,8,4,0,0,1,173
373,5,2,0,2,0,4
374,5,3,1,0,1,7
375,5,3,0,1,2,11
376,6,3,0,3,0,2
377,7,5,2,2,1,1114
378,7,5,2,0,3,53
379,8,1,1,3,0,13
380,5,0,1,0,0,1
381,5,1,3,2,3,27
382,5,3,4,1,3,1
383,5,5,1,4,3,1
384,6,0,0,0,2,218
385,6,0,2,1,2,7
386,6,1,1,3,3,33
387,6,5,0,0,0,20
388,6,5,0,2,1,85
389,6,5,3,0,1,7
390,7,5,3,2,1,95
391,8,1,1,2,3,91
392,8,4,1,3,0,14
393,4,5,0,2,0,6
394,4,5,4,1,0,1
395,5,4,2,3,1,17
396,5,6,0,0,1,173
397,6,3,0,3,1,8
398,6,6,1,3,2,62
399,7,0,2,0,1,22
400,7,4,3,3,3,817
401,8,1,1,2,0,23
402,8,1,3,2,1,87
403,8,1,3,0,1,8
404,8,3,1,3,1,50
405,4,5,1,3,0,11
406,5,0,1,1,3,694
407,5,0,2,1,3,7
408,5,2,0,0,3,97
409,6,0,1,3,1,33
410,6,1,3,2,3,13
411,6,2,0,1,2,4
412,6,3,0,2,3,27
413,6,4,1,1,0,113
414,6,4,0,3,0,4
415,6,4,2,2,3,1054
416,7,1,2,0,0,8
417,7,2,0,2,2,72
418,7,3,1,1,0,119
419,7,6,2,3,2,14
420,8,4,1,4,1,2
421,5,1,3,3,0,121
422,5,4,0,0,1,325
423,5,6,0,1,0,1
424,6,2,1,1,2,961
425,6,3,3,2,2,52
426,6,6,2,0,2,53
427,7,1,0,2,3,16
428,7,2,1,2,2,137
429,8,0,2,3,1,9
430,8,2,2,2,2,1191
431,8,3,3,1,0,7
432,5,6,2,1,1,7
433,6,3,3,3,2,645
