,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,40,0,3,3,1,12174
1,40,1,1,4,2,97
2,41,2,3,4,1,10
3,41,3,0,2,3,2179
4,41,5,2,4,3,150
5,42,4,2,1,3,12152
6,43,0,4,3,1,8
7,43,1,1,1,0,8262
8,43,1,3,3,3,13568
9,43,3,3,4,3,4
10,43,4,2,1,0,3613
11,40,0,1,4,2,109
12,40,1,0,4,0,3
13,40,1,1,0,1,123
14,40,2,4,2,0,15
15,41,0,4,4,0,1386
16,41,1,2,3,2,1496
17,41,2,1,4,2,85
18,41,4,3,3,0,4638
19,41,4,3,0,1,350
20,41,5,3,3,0,5713
21,41,6,1,2,2,7093
22,42,4,1,3,2,1553
23,43,0,0,0,0,12422
24,43,3,4,4,3,1385
25,39,3,4,2,2,28
26,39,6,1,3,0,2968
27,40,4,0,2,0,822
28,40,4,1,4,0,36
29,40,6,2,4,1,33
30,40,6,0,3,3,582
31,41,1,1,0,1,96
32,41,6,0,0,1,10885
33,42,2,2,1,2,3431
34,42,2,2,3,2,1464
35,42,3,3,0,1,303
36,42,4,2,4,3,220
37,42,4,3,0,3,353
38,42,5,0,3,0,133
39,43,2,4,1,1,109
40,43,3,1,2,1,6018
41,39,5,1,3,0,1194
42,39,5,2,3,2,1713
43,40,3,2,0,0,1204
44,40,3,0,3,3,272
45,40,3,1,0,3,131
46,40,5,1,2,2,3637
47,40,6,0,1,3,271
48,41,1,1,3,0,1197
49,41,4,2,0,2,2366
50,42,0,4,3,1,8
51,42,0,1,0,3,243
52,42,1,4,1,2,94
53,42,2,1,2,0,1284
54,42,3,0,1,0,59
55,42,4,4,3,0,2
56,42,6,3,3,0,11889
57,39,2,0,4,0,1
58,39,2,1,0,2,75
59,39,4,2,2,3,77157
60,39,6,2,4,1,48
61,40,1,2,4,0,17
62,40,6,3,0,1,283
63,41,0,3,0,0,634
64,41,0,0,4,3,1
65,41,3,2,4,0,36
66,41,3,0,0,1,15121
67,41,4,1,4,1,79
68,41,5,0,1,2,102
69,42,5,0,3,2,304
70,43,0,1,4,1,93
71,43,1,3,2,1,2416
72,39,3,4,3,1,8
73,39,4,0,2,2,2457
74,39,4,3,4,2,8
