,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,5,1,0,0,3,11
1,6,1,4,4,1,2
2,6,4,1,2,1,275
3,6,6,3,2,1,94
4,7,0,0,2,1,3
5,7,4,0,0,2,7
6,8,1,3,1,0,1
7,8,3,0,2,0,1
8,8,5,1,3,0,7
9,4,6,1,2,3,134
10,5,0,3,2,1,97
11,6,4,0,0,0,2
12,6,4,2,3,1,114
13,8,6,3,3,0,67
14,8,6,2,4,0,1
15,5,2,1,3,0,3
16,5,5,2,3,3,981
17,6,0,2,3,0,760
18,6,4,3,3,2,78
19,7,4,2,1,1,243
20,8,4,2,2,0,6171
21,8,6,1,2,2,120
22,5,0,0,2,0,2
23,6,4,3,2,1,140
24,7,0,2,2,0,20104
25,7,1,3,3,3,48
26,8,0,2,2,3,25259
27,8,2,1,3,2,4
28,8,4,1,2,0,13
29,8,4,1,1,3,347
30,4,6,2,4,3,1
31,5,2,1,1,3,305
32,5,4,2,0,2,60
33,5,5,0,2,0,2
34,5,5,3,3,1,133
35,6,5,1,2,1,237
36,7,0,1,2,0,156
37,7,3,2,3,0,263
38,7,4,3,0,2,2
39,7,5,1,3,2,6
40,8,1,3,3,2,59
41,8,3,1,1,0,30
42,6,4,1,3,2,3
43,6,5,1,1,1,138
44,7,1,3,2,1,74
45,7,1,0,2,2,9
46,7,2,0,0,2,5
47,7,5,1,1,0,89
48,8,0,2,2,0,24182
49,8,1,2,2,0,3555
50,4,6,2,2,0,20119
51,5,3,1,3,0,7
52,5,6,2,2,3,48541
53,6,2,3,1,2,3
54,6,6,2,3,2,275
55,7,1,2,3,2,227
56,7,2,2,1,1,245
57,7,6,1,1,1,93
58,8,5,3,3,1,121
59,0,4,2,2,0,2
60,6,0,1,2,3,70
61,6,5,2,3,3,1051
62,6,6,3,1,0,5
63,6,6,3,3,1,72
64,7,3,0,3,2,1
65,7,4,3,1,3,9
66,8,6,3,3,1,67
67,8,6,2,3,3,676
68,4,6,0,0,0,5
69,4,6,1,4,2,2
70,5,5,3,1,3,7
71,5,6,2,3,2,256
72,5,6,3,0,3,1
73,6,1,0,2,3,1
74,6,6,1,1,1,67
75,7,2,2,2,2,39477
76,7,2,1,3,3,10
77,7,4,2,3,0,290
78,8,1,1,1,1,105
79,8,5,0,0,1,8
80,4,6,2,3,0,746
81,7,4,0,2,2,3
82,7,4,0,0,3,13
83,8,4,3,1,1,13
84,8,4,3,2,3,34
85,8,5,1,3,3,37
86,4,5,1,2,3,1
87,6,1,0,2,0,1
88,6,4,3,0,3,1
89,4,6,1,1,2,187
90,6,3,0,0,2,11
91,6,3,3,1,3,6
92,8,5,2,0,2,68
93,6,0,2,2,1,19778
94,6,1,2,1,2,555
95,6,3,2,2,2,49147
96,6,6,0,3,2,1
97,7,0,3,2,2,49
98,7,2,1,1,1,93
99,7,6,3,2,0,31
100,8,4,3,3,3,74
101,8,5,2,3,3,993
102,8,6,2,2,1,23992
103,5,1,3,3,3,35
104,5,3,0,0,0,5
105,6,5,2,0,1,101
106,6,5,4,1,1,1
107,7,3,3,3,0,37
108,8,1,2,1,2,563
109,8,1,1,0,3,1
110,8,4,3,3,0,20
111,8,5,1,1,2,143
112,5,0,2,1,1,306
113,5,1,1,2,1,234
114,5,2,2,3,0,247
115,6,0,2,1,0,1777
116,6,1,3,1,3,6
117,6,4,2,4,0,1
118,6,4,2,0,2,51
119,6,6,2,0,3,103
120,7,3,3,0,2,2
121,7,4,2,0,3,185
122,7,5,2,1,0,785
123,7,6,3,1,0,4
124,8,2,1,1,0,34
125,8,2,3,1,3,14
126,4,5,2,3,3,9
127,5,4,4,4,2,1
128,6,2,1,1,1,150
129,6,4,1,1,1,158
130,6,6,3,1,1,9
131,7,4,1,1,0,58
132,5,5,0,0,2,6
133,6,0,3,1,1,4
134,6,2,2,4,3,1
135,6,6,1,1,2,131
136,7,5,2,2,3,54775
137,8,0,2,1,2,679
138,8,4,2,4,1,1
139,8,4,2,0,3,210
140,6,0,3,3,2,51
141,6,2,2,2,2,45051
142,6,6,0,2,3,4
143,7,4,2,1,0,554
144,7,4,0,2,3,3
145,8,3,1,2,0,23
146,8,6,1,2,1,119
147,8,6,0,3,1,1
148,4,6,1,2,0,131
149,4,6,3,2,1,117
150,5,2,2,0,1,64
151,5,6,0,0,0,3
152,6,1,1,4,0,1
153,6,2,2,3,1,94
154,6,3,2,0,1,72
155,6,4,2,0,0,48
156,6,5,3,0,0,2
157,7,1,3,0,0,2
158,7,3,3,1,3,10
159,7,5,1,2,3,121
160,8,0,3,2,0,36
161,5,4,3,0,0,1
162,6,0,1,1,3,137
163,8,0,0,0,0,7
164,8,6,0,0,2,9
165,5,0,3,1,3,33
166,5,5,1,1,3,361
167,5,6,2,3,0,727
168,6,0,1,1,0,262
169,6,1,2,3,3,794
170,6,4,2,1,3,3109
171,6,5,0,0,3,8
172,7,3,0,2,1,8
173,7,4,1,1,3,319
174,11,3,2,2,1,2
175,5,1,3,3,1,86
176,5,1,0,0,2,9
177,5,4,2,0,0,46
178,5,6,2,0,3,102
179,6,0,3,2,0,27
180,6,2,3,3,1,110
181,6,3,2,3,2,210
182,7,3,1,2,2,65
183,7,4,2,0,2,43
184,7,6,1,0,3,1
185,8,0,2,2,2,37483
186,8,2,2,4,1,1
187,5,1,2,0,2,59
188,5,3,2,2,1,44445
189,6,1,0,0,0,1
190,6,2,1,3,1,6
191,6,2,0,3,2,1
192,6,2,1,3,2,2
193,6,5,2,1,2,747
194,6,5,1,3,3,22
195,7,4,4,4,1,1
196,8,4,1,3,1,4
197,8,5,0,2,1,8
198,5,6,1,2,0,76
199,6,0,0,1,3,1
200,7,4,1,1,2,103
201,7,6,0,2,1,5
202,8,0,1,1,0,264
203,8,1,1,3,2,3
204,8,5,2,0,1,89
205,8,5,3,3,3,75
206,4,6,2,3,3,612
207,5,2,1,2,0,16
208,5,2,2,3,1,118
209,5,2,0,1,2,1
210,6,1,2,0,2,45
211,6,3,0,3,3,1
212,7,0,3,0,3,1
213,7,2,3,0,1,1
214,7,5,0,3,2,1
215,7,6,1,2,1,79
216,8,4,1,3,2,6
217,8,6,2,0,0,130
218,4,6,3,1,2,4
219,5,0,2,2,2,45224
220,5,2,1,2,2,54
221,6,1,0,3,2,1
222,6,4,1,3,0,5
223,7,0,1,2,3,80
224,8,0,2,1,1,268
225,8,1,3,2,3,23
226,8,2,3,0,1,2
227,8,6,0,2,3,6
228,5,0,1,3,0,21
229,6,0,2,2,3,26082
230,8,5,2,1,1,332
231,5,2,2,0,3,117
232,6,4,2,1,1,301
233,6,5,3,2,3,37
234,6,5,0,2,3,16
235,6,6,2,1,0,1376
236,7,3,1,1,2,84
237,7,4,3,3,1,92
238,7,6,2,2,0,18839
239,8,3,2,3,1,125
240,8,6,1,1,3,397
241,5,0,3,2,0,20
242,6,1,1,2,0,31
243,6,1,4,1,1,1
244,6,1,1,1,2,101
245,7,0,3,1,1,4
246,7,1,0,0,3,7
247,7,4,1,2,2,66
248,8,3,1,4,0,1
249,5,1,1,0,1,1
250,5,4,3,3,3,72
251,6,1,3,0,0,1
252,7,1,1,3,2,7
253,7,2,2,2,3,41400
254,8,0,2,3,0,786
255,8,2,0,2,2,9
256,8,3,3,0,1,1
257,8,5,2,2,1,43332
258,5,1,3,2,2,41
259,7,3,4,1,1,1
260,7,3,2,0,2,50
261,7,3,3,0,3,2
262,8,1,3,2,0,23
263,5,0,2,0,1,29
264,5,5,2,4,1,1
265,5,5,3,3,2,58
266,6,3,2,1,2,625
267,7,2,1,1,2,88
268,7,2,0,3,3,1
269,7,4,2,2,2,47878
270,8,3,2,1,3,2991
271,4,6,2,2,2,44730
272,4,6,2,1,2,779
273,7,1,2,3,1,93
274,8,2,1,1,1,111
275,8,4,0,2,1,6
276,8,4,1,3,3,15
277,5,0,2,1,0,1622
278,5,0,4,4,1,1
279,5,0,2,3,2,330
280,5,2,1,1,1,123
281,6,0,3,2,1,74
282,6,0,3,3,3,49
283,6,1,1,1,1,144
284,6,3,2,2,0,5335
285,6,6,1,1,0,244
286,6,6,0,0,3,8
287,7,1,1,2,0,41
288,4,5,2,2,3,116
289,5,2,0,2,3,2
290,5,6,2,2,0,20823
291,7,0,2,2,3,26352
292,8,1,0,0,1,8
293,8,1,0,1,1,1
294,8,5,2,0,3,177
295,8,6,3,1,0,5
296,5,0,3,3,1,45
297,5,4,2,1,1,309
298,8,0,2,0,3,75
299,8,4,0,2,2,9
300,5,3,2,3,3,977
301,6,3,1,1,3,326
302,6,5,3,2,2,56
303,6,5,2,3,2,305
304,7,5,0,0,2,7
305,8,6,0,2,0,3
306,5,2,0,3,0,1
307,5,6,3,3,3,44
308,7,3,2,0,1,58
309,8,0,0,2,2,4
310,8,1,2,0,3,118
311,4,6,0,2,3,3
312,5,0,2,2,3,30842
313,5,1,2,2,2,40139
314,7,2,3,1,2,4
315,7,3,2,1,0,434
316,8,4,3,1,3,13
317,6,2,2,1,2,505
318,7,0,2,1,3,1056
319,8,4,0,0,1,8
320,8,4,2,4,3,2
321,8,6,2,1,1,311
322,8,6,3,0,1,2
323,5,2,0,2,0,1
324,7,5,2,2,1,40750
325,7,5,2,0,3,140
326,8,1,1,3,0,2
327,5,1,3,2,3,18
328,6,0,2,1,2,658
329,6,0,0,0,2,5
330,6,1,1,3,3,11
331,6,5,0,0,0,5
332,6,5,0,2,1,8
333,7,5,3,2,1,141
334,8,1,1,2,3,96
335,8,4,1,3,0,4
336,8,5,2,3,2,258
337,5,3,2,4,3,1
338,5,4,2,3,1,125
339,5,6,0,0,1,6
340,6,6,1,3,2,2
341,7,0,2,0,1,33
342,7,4,3,3,3,53
343,8,1,1,2,0,23
344,8,1,3,2,1,115
345,8,1,3,0,1,2
346,8,3,1,3,1,2
347,5,0,2,1,3,1245
348,5,0,1,1,3,312
349,5,2,0,0,3,2
350,6,0,1,3,1,4
351,6,1,3,2,3,13
352,6,3,0,2,3,8
353,6,4,1,1,0,41
354,6,4,0,3,0,1
