,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,30,4,0,0,1,157
1,30,5,3,2,0,12
2,31,4,3,1,2,19
3,31,6,0,0,2,73
4,32,0,2,2,2,510
5,32,2,2,1,1,5
6,32,2,0,1,1,1
7,32,5,0,0,3,56
8,32,6,1,2,2,108
9,33,2,0,1,2,2
10,33,3,3,1,1,12
11,33,4,0,0,1,89
12,33,6,4,2,2,1
13,34,1,2,1,3,3
14,34,6,0,2,0,9
15,30,4,4,1,1,1
16,30,4,0,3,2,6
17,30,5,0,1,2,4
18,30,5,3,2,2,27
19,30,6,0,2,1,20
20,31,1,1,0,2,4
21,31,3,2,0,0,6
22,31,3,1,3,3,24
23,32,3,1,0,3,1
24,33,0,0,1,2,2
25,33,6,3,1,3,56
26,34,3,3,1,1,13
27,31,0,0,3,1,2
28,31,0,1,2,3,123
29,31,6,2,1,2,3
30,32,0,1,1,1,151
31,32,2,1,2,1,129
32,32,3,0,2,0,1
33,32,3,0,3,2,4
34,32,5,1,3,2,9
35,33,2,0,0,0,4
36,33,2,2,1,3,7
37,34,3,0,2,3,11
38,34,4,3,1,3,70
39,30,5,2,3,1,12
40,31,4,1,2,0,19
41,31,4,1,3,2,20
42,31,5,1,3,0,8
43,32,0,1,3,0,47
44,32,0,0,0,2,50
45,33,1,0,0,2,90
46,33,4,1,3,0,6
47,33,6,1,1,0,285
48,34,2,1,2,0,15
49,34,3,1,2,3,84
50,34,5,1,3,2,10
51,34,5,3,2,3,134
52,34,6,3,1,2,20
53,31,1,0,2,0,7
54,31,6,0,0,3,56
55,32,3,1,3,3,21
56,33,3,2,1,2,9
57,34,4,1,3,3,21
58,34,5,1,1,0,114
59,30,4,3,1,0,3
60,31,0,2,3,3,8
61,31,1,2,0,0,5
62,31,1,0,3,3,1
63,31,3,3,1,0,4
64,31,6,1,4,1,2
65,32,1,2,0,3,30
66,32,2,3,1,3,10
67,32,4,3,1,0,8
68,32,6,0,0,0,9
69,33,0,3,1,2,28
70,33,3,0,2,1,21
71,33,5,3,3,0,142
72,33,5,0,2,2,17
73,34,0,1,3,0,35
74,34,4,0,0,1,102
75,30,4,3,0,1,3
76,30,6,2,2,3,613
77,31,4,2,2,1,882
78,32,2,3,1,0,3
79,32,4,1,2,0,23
80,32,6,2,3,3,12
81,33,5,1,0,0,1
82,33,5,3,2,2,24
83,33,6,0,2,3,23
84,34,3,1,3,1,11
85,30,4,0,0,0,11
86,30,6,2,1,2,6
87,31,1,0,1,2,1
88,31,5,0,2,2,22
89,32,2,3,3,2,359
90,32,2,1,3,2,17
91,32,3,3,1,3,21
92,33,3,3,3,1,272
93,33,3,1,0,1,2
94,34,2,0,3,3,1
95,34,5,2,1,0,1
96,34,5,3,2,1,29
97,34,6,1,2,1,54
98,30,6,2,0,1,22
99,30,6,1,0,1,6
100,31,1,0,3,2,3
101,31,4,3,0,2,5
102,32,0,1,2,3,70
103,32,3,1,4,2,1
104,33,4,2,0,0,6
105,33,4,0,2,1,14
106,33,6,2,3,2,9
107,34,6,2,0,0,17
108,34,6,2,3,0,3
109,31,1,1,0,0,1
110,31,1,0,0,2,116
111,31,2,3,2,0,6
112,31,2,2,0,0,8
113,32,0,0,3,1,1
114,32,2,2,1,3,4
115,32,5,1,3,3,24
116,33,1,1,2,2,43
117,33,4,1,1,1,367
118,34,3,3,1,0,16
119,34,4,0,0,2,118
120,34,5,3,3,1,263
121,34,6,1,3,0,28
122,34,6,3,2,3,192
123,30,6,0,2,2,33
124,31,1,3,2,1,58
125,31,6,3,0,1,1
126,31,6,1,4,2,1
127,33,0,2,3,1,5
128,33,3,1,2,0,9
129,34,0,3,3,0,211
130,34,0,0,3,2,1
131,34,4,2,2,1,712
132,34,4,1,2,1,127
133,32,1,3,2,1,27
134,32,3,2,1,2,11
135,32,3,3,2,2,26
136,33,3,4,2,1,1
137,33,4,3,3,1,249
138,33,4,0,0,2,117
139,33,4,1,3,3,30
140,33,6,2,1,1,3
141,34,0,0,0,0,9
142,34,3,2,3,3,11
143,30,4,0,0,2,156
144,31,1,3,0,3,3
145,31,5,0,0,3,76
146,32,0,3,1,1,6
147,32,4,0,2,1,18
148,33,1,1,1,1,302
149,31,5,1,1,2,518
150,31,6,1,2,0,187
151,32,2,3,2,1,44
152,32,4,1,1,0,82
153,33,4,0,2,0,4
154,33,4,2,3,1,7
155,34,1,2,1,1,4
156,30,5,3,2,1,63
157,30,5,4,1,3,1
158,31,1,0,0,3,46
159,31,4,1,3,1,33
160,32,3,1,2,1,127
161,32,4,3,2,3,31
162,32,4,2,1,3,8
163,33,0,3,3,1,129
164,33,5,3,1,2,16
165,30,4,3,3,1,320
166,30,6,2,2,2,710
167,30,6,3,2,2,51
168,30,6,2,0,2,42
169,31,4,3,2,1,52
170,31,4,0,3,1,5
171,32,4,1,1,1,378
172,32,5,1,1,1,347
173,34,5,2,1,2,8
174,31,1,1,1,1,396
175,31,3,0,3,0,3
176,31,6,1,1,0,334
177,32,0,3,2,2,34
178,32,5,1,0,0,2
179,32,6,1,4,2,1
180,33,2,3,1,3,25
181,33,3,0,2,2,19
182,33,4,2,1,0,1
183,34,0,3,1,2,29
184,30,5,0,0,1,192
185,31,5,2,3,2,12
186,32,5,0,0,2,102
187,32,6,0,0,1,52
188,33,0,2,2,2,753
189,33,2,3,1,0,5
190,34,3,0,0,0,7
191,34,3,3,0,1,2
192,31,3,2,2,1,805
193,31,5,3,1,2,22
194,31,6,1,3,1,9
195,32,3,2,0,1,36
196,33,4,2,1,1,7
197,33,4,3,3,2,411
198,34,1,3,3,0,78
199,34,5,1,2,2,60
200,34,5,0,3,2,4
201,31,3,1,3,2,19
202,32,0,1,0,0,2
203,32,1,0,3,2,1
204,32,1,3,1,3,14
205,32,2,2,2,2,845
206,32,2,3,1,2,8
207,32,2,1,3,3,23
208,32,6,3,1,0,12
209,33,6,0,1,2,3
210,33,6,3,3,3,434
211,34,2,1,2,3,101
212,34,6,1,3,2,15
213,34,6,2,3,3,8
214,30,5,0,3,2,6
215,31,0,2,0,1,12
216,31,5,1,1,0,135
217,32,2,0,1,2,3
218,32,3,2,2,1,783
219,32,6,0,3,1,1
220,34,1,1,2,3,106
221,34,2,1,2,2,65
222,30,6,1,3,3,29
223,30,6,3,1,3,34
224,31,4,2,0,2,46
225,31,6,3,2,1,50
226,32,0,0,2,1,12
227,32,2,3,3,0,90
228,32,5,3,2,3,30
229,32,6,0,2,1,16
230,33,4,1,2,2,75
231,34,4,1,1,2,529
232,35,0,1,1,0,2
233,31,0,0,0,1,81
234,31,1,1,0,3,7
235,31,3,2,0,3,33
236,31,6,2,2,0,135
237,32,1,2,0,2,31
238,32,2,0,0,0,5
239,32,2,2,0,3,33
240,32,6,0,2,0,10
241,33,1,1,3,0,5
242,34,4,2,3,3,11
243,34,5,1,0,1,1
244,34,5,1,0,3,2
245,31,0,1,0,0,3
246,32,2,1,3,0,8
247,32,4,1,0,1,1
248,32,4,3,0,2,10
249,34,2,1,2,1,117
250,34,3,0,1,2,3
251,34,5,2,3,1,11
252,31,1,4,1,1,1
253,32,1,3,0,2,8
254,32,6,2,2,2,774
255,33,4,3,2,0,2
256,34,3,2,1,2,6
257,30,6,2,3,3,13
258,31,4,0,2,3,20
259,31,6,2,2,3,510
260,32,3,4,4,1,2
261,33,0,3,2,1,36
262,33,2,0,2,0,2
263,33,6,1,1,3,652
264,34,0,2,2,2,683
265,34,2,0,2,2,22
266,34,4,3,1,2,21
267,34,5,1,2,0,41
268,30,6,2,2,0,135
269,31,5,3,0,1,5
270,31,5,2,2,2,862
271,31,5,2,0,2,45
272,32,3,3,2,0,6
273,34,2,1,0,2,2
274,34,5,2,2,2,767
275,30,4,2,0,3,48
276,30,5,0,2,1,45
277,33,3,2,1,1,6
278,33,4,1,0,0,1
279,33,5,2,0,2,41
280,34,0,2,3,2,13
281,34,3,1,4,3,1
282,34,4,0,2,0,1
283,34,4,4,1,3,1
284,31,6,3,3,2,429
285,32,3,3,1,1,12
286,32,4,1,2,1,137
287,32,4,1,3,2,21
288,32,4,0,0,3,67
289,32,5,1,2,1,143
290,32,6,1,1,1,214
291,33,5,2,2,0,69
292,33,5,1,3,1,13
293,33,6,1,3,1,10
294,34,3,2,2,2,926
295,34,4,0,0,0,9
296,31,1,1,1,3,516
297,31,2,2,3,2,14
298,31,3,0,0,1,144
299,31,4,1,2,1,155
300,32,1,2,3,2,3
301,33,4,3,2,3,50
302,33,4,3,1,3,23
303,33,5,1,3,3,31
304,34,0,0,0,1,74
305,34,1,2,0,3,18
306,30,6,3,4,2,1
307,30,6,1,4,3,1
308,31,0,0,1,3,5
309,31,3,2,1,2,6
310,31,4,1,1,3,729
311,31,6,3,1,2,28
312,32,1,3,2,3,15
313,33,4,0,1,1,1
314,33,4,2,3,3,12
315,33,5,1,1,0,114
316,33,5,0,2,0,4
317,33,5,2,2,3,689
318,33,5,2,1,3,6
319,34,3,1,0,2,1
320,30,4,2,3,2,15
321,31,4,1,2,2,75
322,31,5,3,2,3,61
323,31,6,3,2,3,67
324,32,3,1,1,3,573
325,33,0,1,0,0,2
326,33,0,0,0,2,77
327,33,6,2,1,2,4
328,34,0,3,2,3,40
329,34,2,2,1,3,11
330,34,6,3,2,0,32
331,30,4,3,1,3,58
332,31,6,0,2,0,4
333,32,0,0,0,3,24
334,32,6,1,2,0,145
335,33,6,2,2,0,118
336,34,6,1,1,1,212
337,31,4,2,0,1,44
338,31,6,3,2,0,17
339,32,0,1,4,3,1
340,32,2,1,1,3,653
341,32,6,2,3,0,2
342,32,6,0,0,3,46
343,33,1,3,2,3,20
344,33,2,4,4,1,1
345,33,3,2,2,0,58
346,33,4,1,1,0,76
347,33,6,2,3,1,5
348,34,5,0,1,2,2
349,30,4,2,0,2,44
350,30,5,1,2,0,39
351,31,3,2,2,3,749
352,31,4,2,1,1,10
353,32,1,0,1,2,1
354,32,2,2,3,1,9
355,32,5,0,2,1,19
356,32,6,1,0,3,2
357,33,0,0,1,0,2
358,33,6,3,1,0,14
359,33,6,1,3,0,31
360,33,6,0,2,0,2
361,33,6,0,1,1,3
362,34,0,3,1,1,6
363,34,1,1,3,1,15
364,34,2,2,1,1,6
