,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,35,2,0,2,2,3128
1,35,3,3,3,1,12089
2,36,4,3,0,2,399
3,36,6,4,0,0,5
4,37,2,2,4,3,51
5,38,1,3,3,0,4174
6,38,1,0,1,2,240
7,38,2,0,0,3,13671
8,38,5,0,2,1,4107
9,38,5,1,1,2,37081
10,38,5,0,3,2,600
11,38,5,0,4,3,10
12,35,2,0,3,0,166
13,35,3,1,0,3,354
14,35,4,3,2,0,551
15,35,5,2,0,3,5607
16,35,6,1,4,1,78
17,36,0,4,1,1,84
18,36,2,2,3,0,525
19,36,4,3,0,0,217
20,37,6,4,1,0,60
21,38,0,2,2,2,35046
22,38,5,4,4,1,1547
23,39,1,0,4,1,2
24,35,2,4,4,0,354
25,35,6,1,0,2,373
26,36,1,0,2,2,2982
27,36,1,4,1,2,98
28,36,3,0,1,0,122
29,36,3,3,3,1,11833
30,37,0,0,3,0,380
31,37,6,4,1,2,163
32,38,5,1,1,1,25041
33,39,3,4,2,2,27
34,35,3,1,4,1,69
35,35,4,0,2,0,1092
36,35,4,1,0,1,184
37,36,0,2,1,3,4771
38,36,1,2,2,1,10196
39,36,2,0,1,1,218
40,36,4,0,4,3,5
41,37,4,3,0,2,381
42,37,5,1,1,1,23035
43,37,5,1,1,2,34517
44,37,6,2,1,1,2231
45,38,1,0,4,2,2
46,38,2,3,2,1,2712
47,38,5,3,2,3,2297
48,38,6,1,1,2,38937
49,39,0,4,4,1,956
50,39,0,3,2,1,1787
51,35,3,2,2,1,26208
52,35,3,1,2,1,4344
53,35,3,4,0,2,4
54,35,5,2,0,0,1251
55,35,5,0,1,0,148
56,35,6,4,3,0,8
57,36,1,3,2,2,1799
58,36,3,0,0,1,12433
59,36,5,3,0,1,395
60,37,0,1,0,0,460
61,37,0,3,4,0,15
62,37,0,3,4,1,9
63,37,3,1,0,0,150
64,37,6,1,2,1,3581
65,38,1,4,3,1,6
66,38,3,0,1,0,144
67,38,4,2,1,0,1317
68,38,4,4,0,0,5
69,38,6,4,0,2,8
70,39,2,0,4,0,1
71,39,2,1,0,2,234
72,35,2,1,0,1,214
73,35,6,0,0,3,19050
74,36,2,0,0,0,4722
75,36,4,3,2,2,1599
76,36,6,0,1,3,595
77,37,3,0,3,0,170
78,37,6,1,3,0,2088
79,37,6,0,2,3,4883
80,38,1,1,0,0,201
81,38,2,2,1,1,1830
82,38,3,2,2,0,4719
83,38,4,1,3,3,2885
84,38,6,3,4,1,10
85,38,6,4,4,2,2092
86,39,0,0,2,1,2572
87,39,3,4,3,1,13
88,35,4,3,3,0,3657
89,35,5,2,2,3,34294
90,35,6,4,0,2,6
91,36,1,1,2,3,3454
92,36,3,2,3,1,1024
93,36,4,0,3,1,459
94,36,5,1,2,2,3824
95,37,1,0,1,1,249
96,37,1,4,3,3,11
97,37,5,2,3,3,3740
98,37,6,4,3,1,9
99,38,5,2,3,2,2347
100,38,6,4,2,2,58
101,38,6,4,0,3,9
102,39,0,2,3,3,2544
103,39,1,0,1,3,350
104,39,3,0,4,2,2
105,35,3,1,4,3,100
106,35,4,3,0,1,354
107,36,0,2,2,3,27252
108,36,1,2,1,2,3475
109,36,2,1,3,0,1073
110,36,4,3,4,0,6
111,36,5,2,4,1,29
112,36,6,3,3,2,17535
113,37,0,4,0,1,6
114,37,0,4,4,2,1354
115,37,1,1,0,3,314
116,37,5,3,1,0,837
117,38,3,2,3,3,3037
118,38,5,0,3,3,744
119,38,6,0,0,1,10433
120,39,2,3,4,0,6
121,39,3,4,0,2,6
122,39,3,1,2,3,3707
123,35,2,4,3,0,6
