,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,22,1,0,2,3,8
1,22,3,1,2,1,313
2,22,5,0,0,0,8
3,22,6,1,3,1,3
4,32,0,2,2,2,2
5,23,5,3,3,2,116
6,24,1,1,2,3,96
7,24,3,2,0,0,41
8,24,4,0,0,1,25
9,24,6,0,0,3,12
10,25,0,1,3,3,17
11,25,6,2,1,3,1284
12,22,1,3,0,2,2
13,22,5,3,1,1,24
14,23,0,1,2,1,69
15,23,5,0,0,0,10
16,23,5,0,0,1,29
17,23,6,0,2,0,4
18,24,0,3,3,0,130
19,24,3,3,1,0,3
20,24,5,2,1,3,1982
21,25,4,2,0,2,55
22,25,4,1,0,3,1
23,25,5,1,3,3,19
24,22,2,0,2,2,19
25,22,5,0,0,3,22
26,23,2,0,0,0,4
27,24,3,2,3,0,408
28,22,0,3,2,0,45
29,22,1,0,3,1,2
30,22,6,2,2,0,20266
31,23,0,0,3,3,1
32,24,1,3,2,2,52
33,24,3,1,1,2,276
34,22,5,3,0,0,1
35,23,2,2,1,2,545
36,24,1,2,2,2,42075
37,24,1,2,2,3,42562
38,25,3,3,1,2,16
39,25,3,2,2,3,55702
40,22,0,1,0,3,1
41,22,1,1,3,3,15
42,24,0,2,3,3,468
43,24,0,0,0,3,30
44,24,3,0,0,2,29
45,24,5,2,2,0,12294
46,24,5,0,3,3,1
47,24,6,2,0,1,64
48,25,0,2,2,2,36463
49,25,2,2,3,1,142
50,25,5,3,2,3,39
51,21,6,0,3,0,1
52,22,3,0,3,1,2
53,24,1,2,3,3,778
54,24,2,2,2,0,4892
55,24,5,3,2,2,50
56,26,0,1,0,2,1
57,0,4,2,2,0,4
58,22,2,2,1,2,608
59,22,5,0,3,2,1
60,22,6,2,3,2,281
61,22,6,1,2,2,146
62,23,2,2,3,1,127
63,24,6,3,2,0,43
64,24,6,2,3,1,159
65,25,0,3,3,0,122
66,25,0,0,2,0,5
67,25,5,3,2,0,31
68,25,5,2,2,1,36825
69,25,6,1,2,3,137
70,26,0,2,2,1,14836
71,23,4,1,2,0,35
72,23,5,3,1,0,9
73,23,5,0,3,0,1
74,23,5,2,2,3,47694
75,23,5,0,0,3,40
76,23,6,3,2,3,57
77,24,0,4,4,2,1
78,24,3,2,4,3,1
79,24,5,2,3,2,248
80,25,0,3,2,0,54
81,25,2,3,3,3,79
82,22,1,3,1,3,11
83,22,5,1,1,1,241
84,22,6,3,2,3,73
85,23,0,2,2,1,17623
86,23,1,2,0,0,32
87,23,1,3,3,2,147
88,23,3,1,2,3,179
89,24,2,0,0,0,4
90,24,4,1,3,0,7
91,25,5,2,3,0,602
92,25,6,1,1,0,313
93,22,2,4,2,3,1
94,22,3,0,0,2,21
95,22,4,3,0,2,2
96,23,5,2,1,0,1131
97,24,3,3,3,2,120
98,24,6,2,3,2,328
99,25,0,0,3,1,1
100,25,2,1,1,1,268
101,21,6,2,1,3,1671
102,22,4,1,2,3,201
103,38,4,2,2,2,1
104,24,0,2,0,1,73
105,24,0,1,2,3,85
106,24,5,1,2,2,91
107,25,4,2,2,1,41875
108,25,5,3,0,1,2
109,22,2,2,0,0,40
110,22,5,2,3,1,115
111,25,3,3,2,1,167
112,25,4,2,3,2,222
113,26,0,1,2,1,86
114,21,6,1,1,3,417
115,22,1,0,0,0,6
116,22,4,2,1,0,740
117,23,4,3,3,0,55
118,23,5,2,3,3,817
119,23,6,2,2,2,39736
120,24,0,2,1,1,256
121,24,1,2,1,1,276
122,24,3,1,3,2,12
123,24,3,0,3,3,1
124,25,4,1,1,1,206
125,25,5,3,2,1,138
126,25,6,0,0,3,24
127,25,6,0,3,3,2
128,26,0,3,0,0,1
129,23,1,1,3,1,14
130,23,4,3,1,1,17
131,23,5,0,2,2,21
132,24,0,3,1,0,29
133,24,1,3,3,1,152
134,24,3,3,1,3,14
135,24,4,1,3,1,12
136,24,4,3,2,3,29
137,25,3,1,3,2,12
138,22,1,0,0,2,27
139,22,4,3,1,2,8
140,22,4,0,3,3,3
141,23,0,3,3,1,154
142,23,2,1,3,0,8
143,24,3,1,0,2,1
144,24,3,2,2,3,55081
145,25,2,3,1,0,6
146,25,4,1,3,1,11
147,21,6,3,3,3,127
148,23,0,3,3,0,131
149,23,4,2,3,2,225
150,23,5,2,0,3,156
151,23,6,2,0,0,118
152,26,0,3,0,1,3
153,22,5,3,2,2,60
154,23,5,1,1,3,401
155,24,1,3,3,2,110
156,24,2,0,0,2,18
157,24,6,2,0,2,94
158,24,6,3,2,3,61
159,25,5,3,0,0,2
160,25,6,2,1,2,639
161,23,4,0,2,0,7
162,23,5,2,2,1,39491
163,23,6,0,0,0,15
164,24,3,2,2,2,45513
165,24,6,2,2,0,21825
166,25,0,3,1,1,15
167,25,2,2,1,0,406
168,25,3,1,3,3,21
169,21,6,0,3,1,3
170,22,1,0,0,1,46
171,24,0,2,0,0,125
172,24,2,3,1,3,16
173,24,4,0,0,3,20
174,25,3,3,1,0,9
175,25,3,2,0,3,171
176,25,4,2,0,1,69
177,21,4,2,2,2,4
178,21,6,1,0,0,1
179,22,2,3,2,0,22
180,24,2,2,1,3,2574
181,24,3,1,1,0,74
182,24,6,1,2,2,127
183,24,6,2,3,3,649
184,25,3,1,3,0,2
185,25,3,0,3,1,3
186,26,0,0,3,1,1
187,21,6,0,0,1,24
188,22,0,2,2,1,20060
189,22,6,1,2,0,171
190,23,0,2,4,0,1
191,23,2,3,2,3,37
192,23,3,2,2,1,43547
193,23,6,2,2,3,40154
194,24,5,3,3,1,180
195,25,6,2,0,3,97
196,22,1,2,2,1,38262
197,22,2,2,1,3,2703
