,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,40,0,3,3,1,138
1,40,1,1,4,2,1
2,41,2,3,4,1,1
3,41,3,0,2,3,10
4,42,4,2,1,3,14
5,43,1,1,1,0,48
6,43,1,3,3,3,507
7,43,4,2,1,0,1
8,43,5,2,2,0,3
9,40,1,1,0,1,2
10,41,1,2,3,2,9
11,41,4,3,3,0,98
12,41,4,3,0,1,2
13,41,5,3,3,0,151
14,41,6,1,2,2,105
15,42,4,1,3,2,7
16,43,0,0,0,0,12
17,39,6,1,3,0,31
18,40,4,0,2,0,1
19,40,6,0,3,3,1
20,41,1,1,0,1,1
21,41,6,0,0,1,18
22,42,2,2,3,2,6
23,42,2,2,1,2,7
24,42,3,3,0,1,4
25,42,5,0,3,0,1
26,43,2,4,1,1,1
27,43,3,1,2,1,132
28,39,5,1,3,0,13
29,39,5,2,3,2,4
30,40,3,2,0,0,7
31,40,3,1,0,3,1
32,40,3,0,3,3,2
33,40,5,1,2,2,59
34,41,1,1,3,0,8
35,41,4,2,0,2,33
36,42,0,1,0,3,2
37,42,1,4,1,2,1
38,42,2,1,2,0,15
39,42,6,3,3,0,209
40,39,2,1,0,2,3
41,39,4,2,2,3,759
42,40,6,3,0,1,1
43,41,0,3,0,0,1
44,41,3,0,0,1,83
45,41,4,1,4,1,2
46,41,5,0,1,2,3
47,42,5,0,3,2,4
48,43,1,3,2,1,35
49,39,4,0,2,2,18
50,40,1,0,1,2,1
51,41,1,2,1,2,6
52,41,5,1,1,0,142
53,42,6,0,3,3,2
54,39,5,0,3,1,4
55,39,5,3,3,3,779
56,40,3,3,1,2,12
57,40,5,2,3,1,10
58,41,0,1,3,0,28
59,41,2,2,0,0,2
60,42,1,3,1,2,13
61,42,6,0,2,2,20
62,43,3,2,1,2,10
63,39,3,1,2,3,116
64,39,6,4,1,2,1
65,40,1,0,3,1,4
66,40,5,0,1,2,2
67,41,2,1,0,3,1
68,41,5,3,2,1,34
69,42,1,1,3,0,3
70,42,2,3,2,3,19
71,42,3,3,2,1,33
72,42,3,2,1,1,9
73,42,5,0,1,2,2
74,43,0,1,2,1,41
75,39,4,2,0,1,28
76,40,0,4,1,3,1
77,40,5,2,0,0,9
78,40,5,3,2,0,11
79,41,0,2,0,3,23
80,41,6,2,2,0,124
81,41,6,1,3,3,36
82,42,0,1,4,1,1
83,42,2,0,1,3,1
84,42,3,4,1,2,1
85,42,3,0,2,3,9
86,42,4,3,3,0,99
87,39,6,3,3,1,222
88,40,3,1,2,3,106
89,41,1,3,2,2,20
90,41,2,3,0,1,1
91,42,2,3,0,2,7
92,42,5,1,2,0,22
93,42,5,2,0,3,37
94,42,6,3,3,2,373
95,43,2,1,2,2,62
96,43,2,1,0,3,3
97,39,3,1,1,3,678
98,39,5,1,2,1,107
99,40,5,3,0,3,2
100,41,1,0,0,2,58
101,41,6,3,2,0,31
102,39,6,3,2,1,80
103,41,0,1,1,1,139
104,41,3,0,0,2,125
105,42,1,3,3,2,281
106,42,1,2,1,3,6
107,42,5,0,1,3,1
108,43,0,1,3,1,12
109,43,2,1,0,1,1
110,43,3,2,2,0,59
111,39,2,1,0,1,1
112,39,3,3,1,3,11
113,39,3,2,0,3,37
114,40,1,2,3,2,6
115,41,0,3,1,0,16
116,41,5,2,3,0,2
117,41,5,3,3,2,453
118,42,3,3,3,0,70
119,43,0,2,0,1,15
120,39,6,3,1,3,30
121,40,0,3,2,2,63
122,40,0,3,1,2,17
123,40,6,0,0,2,40
124,40,6,3,2,3,47
125,40,6,1,3,3,17
126,41,5,3,1,0,8
127,41,5,2,2,3,758
128,42,0,0,2,0,6
129,42,1,0,3,0,1
130,43,2,2,1,2,6
131,39,1,2,2,3,1
132,39,3,2,0,2,33
133,40,4,3,3,3,678
134,41,3,3,2,0,5
135,41,3,0,2,1,13
136,41,3,4,2,1,1
137,42,0,4,1,2,1
138,43,3,3,0,1,3
139,39,2,3,3,2,334
140,39,2,0,3,1,1
141,39,3,0,3,1,1
142,40,2,0,1,2,1
143,40,3,4,4,1,1
144,40,3,2,2,3,844
145,40,4,1,0,1,1
146,40,5,0,0,0,6
147,41,0,0,2,0,5
148,41,1,1,2,3,81
149,41,3,1,2,2,70
150,41,4,2,3,2,17
151,42,3,3,1,3,28
152,39,3,0,0,1,115
153,39,6,0,3,0,7
154,39,6,0,1,0,1
155,40,6,3,1,3,33
156,41,1,0,1,3,1
157,42,1,1,3,2,10
158,42,5,1,0,3,1
159,43,0,3,1,0,20
160,43,3,0,2,0,3
161,43,3,0,3,1,7
162,43,4,0,2,3,8
163,43,4,1,0,3,3
164,39,5,0,0,2,121
165,40,0,2,3,0,3
166,41,1,1,4,2,2
167,41,1,3,3,3,371
168,41,2,3,2,1,43
169,41,2,0,2,2,18
170,41,5,2,2,2,900
171,42,2,0,2,1,11
172,39,2,1,3,0,7
173,39,2,3,1,3,16
174,39,5,1,2,0,33
175,40,0,0,1,3,1
176,40,1,0,0,2,114
177,40,1,2,0,2,37
178,40,2,1,2,0,8
179,40,2,0,3,2,4
180,40,2,1,1,3,615
181,40,4,2,3,1,8
182,40,6,3,2,1,49
183,41,0,0,2,3,5
184,41,1,4,1,2,2
185,41,3,0,0,0,2
186,41,3,2,1,1,6
187,41,4,1,1,2,624
188,41,4,3,0,2,5
189,41,5,1,4,1,1
190,42,4,0,0,3,56
191,42,6,1,1,3,686
192,43,1,2,0,2,29
193,40,3,0,0,3,30
194,40,5,0,0,1,75
195,40,6,0,0,0,3
196,41,4,2,2,3,775
197,42,2,1,2,2,72
198,42,4,0,3,1,5
199,43,3,2,3,3,5
200,40,1,1,1,2,544
201,40,2,2,2,2,1040
202,40,2,2,1,3,7
203,41,2,1,3,0,3
204,41,3,3,1,1,9
205,41,5,0,3,3,3
206,42,4,0,2,0,5
207,43,2,2,0,3,32
208,40,0,1,3,3,23
209,40,3,0,0,2,62
210,40,4,0,2,2,15
211,40,5,2,3,2,3
212,40,6,0,2,0,3
213,40,6,3,1,2,15
214,40,6,3,3,1,151
215,40,6,2,3,1,4
216,40,6,0,3,1,1
217,43,3,1,1,0,58
218,39,2,4,1,2,1
219,39,3,3,3,3,675
220,39,3,1,3,1,8
221,39,5,0,2,1,19
222,39,5,2,3,3,4
223,40,0,0,0,2,101
224,40,6,1,0,0,1
225,41,0,1,3,3,20
226,42,0,2,1,1,2
227,42,6,2,3,1,3
228,42,6,0,2,3,18
229,43,1,0,3,3,2
230,43,2,3,3,1,252
231,39,4,1,3,2,9
232,40,2,1,0,2,3
233,40,2,2,2,3,759
234,40,5,1,0,0,1
235,42,0,0,0,1,22
236,42,0,1,4,2,1
237,43,3,3,2,2,24
238,39,4,1,1,3,700
239,40,0,1,3,1,3
240,40,2,1,0,3,2
241,40,5,1,1,2,469
242,41,1,1,3,3,10
243,41,2,0,3,0,1
244,41,4,3,3,1,290
245,42,4,2,3,2,5
246,43,0,1,1,0,334
247,39,2,2,0,3,26
248,39,3,3,3,0,77
249,40,0,3,3,2,383
250,40,2,2,0,1,28
251,40,4,0,3,1,4
252,41,0,0,0,2,39
253,41,1,2,3,1,9
254,41,2,1,1,3,604
255,41,4,4,1,2,3
256,39,2,1,2,0,13
257,39,4,0,0,0,3
258,39,5,1,3,3,23
259,40,1,2,2,1,791
260,40,4,1,0,2,3
261,41,0,3,1,3,38
262,41,1,0,2,2,19
263,41,6,3,1,0,18
264,42,1,1,1,3,533
265,42,5,0,2,2,17
266,43,4,1,2,2,43
267,39,4,1,3,1,17
268,40,3,0,2,3,7
269,40,4,3,0,3,2
270,40,6,2,1,3,11
271,41,2,3,3,0,66
272,41,3,1,2,1,143
273,41,4,3,3,3,740
274,42,1,2,0,3,13
275,42,3,1,3,3,20
276,39,6,3,3,3,520
277,39,6,1,2,2,89
278,40,0,3,1,3,30
279,40,5,3,1,2,14
280,42,2,0,0,3,22
281,42,3,3,1,1,14
282,42,3,2,0,3,29
283,43,1,2,0,0,4
284,39,2,3,0,1,1
285,39,5,2,0,1,39
286,40,4,2,3,3,10
287,41,1,2,1,0,3
288,41,1,3,3,1,125
289,41,5,2,3,3,11
290,42,0,2,3,1,7
291,42,3,1,4,3,2
292,43,1,2,2,2,903
293,39,4,2,0,0,7
294,42,0,0,1,3,1
295,43,4,0,0,1,37
296,43,4,3,3,3,624
297,39,2,3,0,0,1
298,39,2,0,3,3,1
299,39,5,2,0,3,48
300,40,2,1,1,2,552
301,40,4,3,3,2,347
302,40,4,1,3,1,6
303,41,0,2,1,3,4
304,41,3,3,2,3,19
305,41,6,1,3,2,12
306,39,2,2,3,3,13
307,39,4,3,0,2,4
308,40,2,3,0,2,6
309,41,4,2,1,3,7
310,42,1,2,0,1,34
311,42,5,3,1,1,17
312,43,1,1,2,0,13
313,39,2,1,3,1,7
314,39,2,2,0,2,34
315,40,4,0,3,0,2
316,40,6,2,1,0,1
317,41,6,1,2,0,92
318,42,2,2,3,1,7
319,42,3,2,0,0,4
320,43,0,1,1,2,449
321,43,3,2,0,1,35
322,39,2,3,2,2,26
323,40,3,2,1,3,7
324,40,5,0,1,1,1
325,41,2,0,3,1,6
326,41,4,2,0,0,5
327,41,4,1,3,0,7
328,41,5,2,0,2,26
329,43,2,3,1,3,9
330,43,4,1,2,0,14
331,39,4,0,2,3,14
332,39,6,0,3,2,1
333,40,4,2,0,1,35
334,40,5,0,2,3,10
335,41,4,1,2,0,11
336,42,0,0,3,0,1
337,42,0,2,1,0,1
338,42,1,0,3,1,4
339,42,3,1,2,0,10
340,39,2,1,0,0,1
341,40,0,2,2,2,902
342,40,2,3,1,0,1
343,40,3,3,3,0,94
344,41,1,1,1,1,160
345,41,2,3,1,3,17
346,41,6,3,2,2,69
347,42,2,0,3,1,6
348,42,2,0,1,1,2
349,42,3,1,1,0,41
350,42,3,2,1,3,9
351,42,6,2,2,1,526
352,43,0,1,0,2,4
353,43,4,3,3,0,104
354,39,2,3,3,1,231
355,40,1,3,1,0,1
356,40,4,1,1,1,274
357,40,6,3,0,3,3
358,41,0,2,1,0,2
359,42,0,1,3,1,5
360,42,2,1,3,1,7
361,42,3,1,1,2,414
362,42,6,3,2,3,74
363,43,3,3,2,3,21
364,40,5,1,4,1,1
365,41,0,1,1,3,364
366,41,2,1,1,0,31
367,41,2,3,3,2,317
368,41,2,4,4,2,1
369,41,4,3,1,1,10
370,41,4,3,1,2,27
371,41,4,2,3,3,11
372,41,5,2,2,0,76
373,41,5,1,0,2,1
374,42,0,1,1,0,335
375,42,1,0,1,3,1
376,42,4,0,1,2,1
377,43,2,2,0,2,28
378,39,2,3,2,1,34
379,40,5,3,1,1,9
380,41,2,0,0,3,34
