,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,26,4,2,2,1,11617
1,27,6,2,1,0,1496
2,28,2,3,3,3,80
3,26,4,3,1,2,9
4,26,5,2,3,1,88
5,26,5,3,3,3,90
6,26,6,2,2,0,8609
7,27,0,3,1,0,6
8,27,0,0,2,2,15
9,27,4,1,4,2,1
10,27,5,2,3,3,794
11,28,1,2,3,3,673
12,28,2,2,1,1,265
13,28,4,1,3,0,6
14,29,1,4,4,1,1
15,29,2,3,3,0,39
16,29,6,2,2,1,18543
17,29,6,0,0,3,17
18,26,1,0,0,3,17
19,27,6,1,1,2,170
20,28,1,3,1,0,7
21,29,0,0,2,3,5
22,29,5,3,3,1,130
23,29,5,3,1,2,10
24,30,3,1,1,0,64
25,26,1,3,0,1,5
26,27,0,1,2,0,71
27,27,0,3,2,1,71
28,27,0,0,0,3,11
29,27,2,1,1,3,270
30,28,1,1,2,2,71
31,29,3,0,0,3,15
32,26,4,2,0,1,52
33,27,5,3,1,3,11
34,28,6,1,3,0,30
35,29,2,2,2,3,47860
36,29,3,2,3,1,121
37,30,3,2,2,3,47734
38,26,5,1,1,2,195
39,27,3,1,1,3,411
40,27,4,1,1,3,369
41,27,6,3,0,0,1
42,28,2,3,3,0,41
43,28,2,3,0,3,3
44,28,4,2,3,3,1016
45,29,3,2,0,0,53
46,29,6,2,0,3,103
47,30,0,1,1,2,233
48,26,3,2,2,0,6078
49,26,6,3,2,1,71
50,26,6,2,3,3,413
51,27,2,2,2,0,4565
52,27,3,0,0,1,44
53,27,4,2,1,0,700
54,4,6,2,2,0,1
55,28,4,0,0,3,21
56,29,1,1,1,3,406
57,29,4,2,1,1,271
58,30,0,2,2,1,14641
59,30,0,1,1,1,190
60,30,2,0,2,3,16
61,26,3,2,0,2,56
62,27,0,0,2,1,27
63,27,1,1,2,2,59
64,27,4,0,0,3,20
65,28,2,2,0,0,49
66,29,1,1,2,3,96
67,29,4,0,0,3,14
68,29,6,2,3,3,570
69,0,4,2,2,0,1
70,26,0,2,2,1,8
71,26,2,1,2,1,221
72,26,2,3,0,2,1
73,27,0,3,2,2,55
74,27,1,4,4,1,1
75,27,3,2,1,1,241
76,27,5,1,3,2,6
77,29,1,2,1,2,634
78,29,3,1,3,2,6
79,30,1,2,1,0,269
80,30,2,2,1,1,249
81,26,1,0,0,1,18
82,26,4,2,1,1,143
83,26,5,3,3,0,60
84,27,0,0,0,0,4
85,27,0,2,3,1,110
86,27,1,3,1,3,13
87,27,2,0,2,0,3
88,27,3,3,3,3,104
89,27,4,0,2,3,5
90,27,5,3,3,2,123
91,28,0,3,3,2,97
92,28,2,2,2,3,51412
93,29,1,2,0,0,43
94,30,0,3,3,2,117
95,26,3,2,2,2,35342
96,27,5,0,0,2,50
97,29,0,2,0,2,67
98,29,1,3,1,3,11
99,29,4,2,2,0,8374
100,29,4,3,1,3,18
101,29,5,1,2,1,206
102,29,6,1,2,3,148
103,26,2,0,2,3,7
104,26,3,3,1,1,13
105,26,4,4,4,1,1
106,26,6,3,1,2,8
107,27,0,1,2,2,69
108,27,3,1,2,2,58
109,27,4,3,2,1,131
110,28,0,1,2,0,161
111,29,2,1,1,3,223
112,30,0,2,3,1,122
113,26,4,3,0,1,1
114,26,5,2,3,2,179
115,27,6,0,0,0,12
116,27,6,3,3,3,179
117,28,3,0,2,0,1
118,29,4,3,0,3,1
119,26,3,1,4,3,1
120,26,5,1,0,2,1
121,27,5,2,0,2,45
122,28,2,0,0,0,4
123,28,2,4,4,0,1
124,29,2,1,0,3,1
125,30,1,0,0,0,4
126,30,2,3,2,2,48
127,30,3,0,0,2,16
128,26,1,3,0,3,1
129,26,4,3,2,3,46
130,26,5,0,0,2,37
131,27,4,3,2,3,37
132,28,2,2,0,1,69
133,28,6,0,3,1,3
134,26,1,3,3,0,52
135,26,1,0,2,0,4
136,26,4,2,3,0,444
137,26,5,0,2,3,3
138,27,0,1,1,1,211
139,27,6,2,2,1,19789
140,27,6,1,3,1,3
141,28,0,0,3,1,1
142,28,0,2,3,3,455
143,28,2,3,1,0,5
144,29,4,2,3,1,123
145,26,1,0,2,2,14
146,27,6,1,3,3,40
147,28,4,3,2,2,39
148,29,1,3,1,2,11
149,29,3,4,4,2,1
150,26,6,1,1,1,119
151,27,0,3,3,0,77
152,27,0,0,3,3,1
153,27,3,2,2,2,43307
154,27,4,0,2,0,2
155,27,5,1,2,3,123
156,29,2,2,2,1,39658
157,30,0,1,2,0,184
158,30,0,1,0,0,1
159,30,1,2,4,2,3
160,30,3,2,3,0,280
161,26,1,1,1,2,201
162,27,0,0,1,3,1
163,27,1,2,3,0,171
164,28,0,1,3,3,11
165,28,6,2,1,1,235
166,30,0,2,1,0,1375
167,30,2,1,1,0,44
168,26,6,3,3,0,91
169,27,2,1,3,2,8
170,28,3,1,3,2,11
171,28,5,3,2,2,42
172,28,6,1,3,1,9
173,29,0,1,2,3,67
174,29,1,1,3,2,6
175,26,5,0,2,0,2
176,27,0,2,1,0,828
177,27,1,2,1,3,1707
178,27,1,0,2,3,6
179,27,2,3,3,0,31
180,27,3,1,2,1,213
181,27,3,1,2,3,150
182,27,5,0,2,0,5
183,27,6,1,1,1,128
184,28,5,0,0,1,26
185,29,0,2,2,3,28183
186,29,1,3,2,0,26
187,29,4,2,2,2,41315
188,29,5,1,3,0,19
189,30,3,1,2,2,63
190,26,1,1,2,2,79
191,26,2,2,1,2,563
192,44,5,2,2,0,1
193,27,1,3,3,2,116
194,27,4,1,3,2,2
195,27,5,3,1,1,14
196,27,6,3,2,1,160
197,28,5,3,1,2,4
198,28,6,2,1,0,1360
199,28,6,3,0,0,1
200,29,0,0,2,0,4
201,29,3,1,1,2,161
202,29,5,1,2,0,59
203,29,6,2,1,3,1176
204,26,5,0,0,1,24
205,26,6,1,2,2,68
206,27,0,1,3,2,15
207,27,1,3,2,3,18
208,28,6,3,1,2,8
209,29,5,2,1,1,286
210,30,0,0,2,2,16
211,26,6,1,2,0,53
212,26,6,2,2,2,27106
213,28,5,0,2,1,18
214,30,1,1,3,3,10
215,26,3,3,1,0,6
216,28,6,0,0,1,7
217,28,6,2,0,3,76
218,29,0,2,0,3,69
219,30,1,2,2,2,37424
220,30,1,3,1,3,16
221,26,5,1,3,3,11
222,27,1,3,3,0,43
223,28,0,0,2,2,16
224,29,3,2,3,0,428
225,29,6,2,1,2,646
226,29,6,1,1,3,295
227,30,3,2,2,0,6241
228,26,2,3,1,3,12
229,26,5,1,2,1,70
230,27,0,1,2,1,54
231,27,5,2,0,0,41
232,27,6,2,0,2,90
233,28,6,2,0,1,62
234,28,6,0,2,1,10
235,50,3,2,2,3,1
236,29,4,3,3,0,60
237,29,6,3,1,0,17
238,26,3,0,3,3,1
239,27,6,2,3,0,776
240,27,6,2,1,3,2385
241,28,2,2,4,2,1
242,29,3,1,3,0,8
243,29,4,2,3,2,223
244,29,4,3,1,2,7
245,26,5,3,2,0,30
246,26,5,4,4,1,1
247,26,5,2,0,2,60
248,26,6,2,1,1,235
249,27,0,3,2,3,30
250,27,2,0,3,3,1
251,28,0,2,3,1,119
252,29,0,1,1,2,171
253,29,1,1,3,1,5
254,29,1,2,0,3,105
255,29,2,2,2,0,4627
256,29,3,1,1,3,380
257,27,1,3,2,2,47
258,27,1,2,3,3,606
259,27,4,0,2,1,22
260,27,5,1,2,0,43
261,28,2,2,2,1,38875
262,28,5,3,2,1,123
263,28,6,3,2,0,40
264,29,4,4,4,2,1
265,30,3,0,2,0,2
266,27,5,2,2,3,43375
267,28,3,2,3,1,123
268,28,4,1,2,0,32
269,29,3,3,2,3,38
270,30,0,3,2,1,91
271,26,1,2,1,1,224
272,26,2,2,3,2,204
273,26,5,3,1,3,12
274,26,6,2,3,1,104
275,27,4,1,1,1,157
276,27,6,0,0,1,12
277,28,1,2,2,3,40335
278,28,1,2,0,0,53
279,28,1,1,1,2,156
280,28,4,0,3,1,1
281,28,5,2,1,1,268
282,29,2,2,0,0,38
283,29,6,0,0,2,11
284,30,0,2,3,0,740
285,30,1,3,3,0,34
286,30,3,0,2,1,16
287,30,3,0,3,1,4
288,26,2,0,3,3,1
289,27,1,2,2,2,32868
290,27,2,3,2,2,47
291,27,5,0,3,2,2
292,27,6,3,2,2,64
293,28,2,0,0,2,23
294,28,5,2,3,3,831
295,29,2,3,3,1,126
296,30,0,3,0,2,2
297,30,1,2,3,3,614
298,30,3,1,1,1,159
299,26,1,1,2,0,79
300,26,2,1,1,3,251
301,26,3,2,2,1,30295
302,28,1,2,0,2,97
303,28,4,1,3,3,19
304,29,0,2,0,0,80
305,29,1,0,0,0,2
306,29,2,3,2,1,112
307,29,4,3,2,3,47
308,30,1,0,0,2,29
309,30,2,1,2,0,28
