,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,22,1,0,2,3,2051
1,22,2,4,4,0,177
2,22,3,1,2,1,2635
3,22,3,0,1,1,208
4,22,5,0,0,0,2494
5,22,6,1,3,1,1367
6,23,5,3,3,2,12528
7,24,1,1,0,2,216
8,24,1,1,2,3,1268
9,24,3,2,0,0,1111
10,24,4,0,0,1,9500
11,24,5,1,4,0,41
12,24,5,3,4,2,15
13,24,6,4,3,0,8
14,24,6,0,0,3,15276
15,25,0,1,3,3,2016
16,25,1,4,3,3,15
17,25,2,4,0,3,4
18,25,6,2,1,3,3657
19,26,1,4,0,0,3
20,26,2,0,1,2,193
21,22,1,3,0,2,333
22,22,5,3,1,1,1531
23,23,0,1,2,1,1435
24,23,2,4,4,0,255
25,23,5,0,0,0,4113
26,23,5,0,0,1,10006
27,23,6,0,2,0,1523
28,24,0,3,3,0,5178
29,24,3,4,1,0,36
30,24,3,3,1,0,588
31,24,4,1,0,3,343
32,24,5,2,1,3,3504
33,25,4,2,0,2,2935
34,25,4,1,0,3,314
35,25,5,1,3,3,2694
36,22,2,0,2,2,2635
37,22,5,0,0,3,6091
38,23,1,4,3,2,6
39,23,1,4,0,3,6
40,23,2,0,0,0,3861
41,23,4,0,4,0,3
42,23,4,3,4,2,6
43,24,1,1,0,0,163
44,24,3,2,3,0,363
45,25,0,0,4,2,5
46,25,4,4,3,1,5
47,26,0,0,3,3,428
48,26,1,0,0,3,11411
49,22,1,0,3,1,342
50,22,2,4,3,2,7
51,22,6,2,2,0,1306
52,23,0,0,3,3,368
53,23,4,0,1,2,239
54,24,1,3,2,2,1090
55,24,2,2,4,2,47
56,24,3,1,1,2,23811
57,24,4,4,2,3,21
58,25,1,4,0,1,3
59,26,0,2,4,3,29
60,26,1,3,0,1,299
61,22,5,3,0,0,100
62,22,6,2,4,0,9
63,23,2,2,1,2,2365
64,23,5,1,4,0,27
65,24,1,2,2,2,13736
66,24,1,2,2,3,9659
67,25,2,4,1,1,71
68,25,3,3,1,2,1816
69,25,3,2,2,3,15808
70,26,1,1,0,1,165
71,22,1,1,3,3,1445
72,22,2,0,4,1,5
73,22,5,1,0,2,345
74,23,2,1,4,0,33
75,24,0,0,0,3,11631
76,24,0,2,3,3,1244
77,24,3,0,0,2,13665
78,24,5,2,2,0,3734
79,24,5,0,3,3,513
80,24,6,2,0,1,1574
81,25,0,2,2,2,12632
82,25,2,4,4,0,319
83,25,2,2,3,1,842
84,25,5,3,2,3,1416
85,22,3,0,3,1,340
