,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,9,1,1,4,1,10
1,9,6,1,4,0,1
2,10,0,1,1,0,85
3,10,2,3,4,3,1
4,10,4,3,1,1,86
5,11,0,3,1,3,19
6,11,2,3,1,1,66
7,11,5,1,0,2,27
8,11,6,3,3,0,100
9,12,3,1,1,3,56
10,12,3,4,4,3,60
11,12,5,4,2,1,12
12,13,1,1,2,1,95
13,9,0,1,4,0,2
14,9,1,1,3,3,20
15,9,2,0,4,1,3
16,10,6,1,0,2,25
17,11,0,4,4,0,50
18,11,4,2,1,1,76
19,11,5,2,2,1,167
20,11,6,3,3,1,296
21,12,4,2,1,2,61
22,12,4,3,0,3,2
23,12,5,1,1,0,34
24,13,0,4,2,1,1
25,13,1,4,1,0,1
26,13,1,4,2,2,1
27,10,4,3,0,0,3
28,10,5,4,2,2,3
29,10,6,2,1,0,18
30,10,6,4,1,1,5
31,11,1,1,0,2,27
32,12,0,3,1,2,4
33,12,3,2,3,3,15
34,13,1,1,4,2,4
35,9,0,0,1,3,9
36,9,1,0,2,3,18
37,9,3,2,1,1,143
38,9,4,0,3,1,34
39,11,4,3,3,2,452
40,11,5,3,2,1,113
41,11,5,3,1,2,39
42,11,6,0,3,2,10
43,12,1,3,3,2,270
44,12,3,3,2,0,9
45,12,5,3,3,1,212
46,13,1,4,4,1,150
47,9,2,4,4,0,52
48,9,3,2,1,0,41
49,9,4,4,1,2,7
50,10,5,4,4,2,333
51,11,0,2,2,1,50
52,11,2,2,4,3,4
53,11,6,2,4,2,2
54,11,6,4,2,2,1
55,12,2,1,0,1,34
56,12,2,2,2,3,24
57,12,6,0,2,1,29
58,13,0,2,1,3,5
59,9,0,1,1,2,349
60,10,0,0,3,0,2
61,10,2,3,2,1,204
62,10,3,1,3,2,103
63,10,5,1,0,1,39
64,11,4,4,3,1,1
65,12,2,2,3,2,44
66,12,5,1,0,3,4
67,9,5,1,3,3,26
68,10,1,4,0,2,3
69,10,3,0,2,3,15
70,10,4,0,0,0,83
71,10,6,1,1,1,391
72,11,1,3,1,3,22
73,11,2,3,3,2,552
74,11,3,4,1,1,9
75,11,5,2,2,2,135
76,11,6,2,3,2,15
77,12,0,1,2,2,3
78,12,3,4,2,0,2
79,12,3,0,3,0,1
80,12,3,4,1,1,4
81,12,4,1,2,0,6
82,13,1,2,1,0,3
83,13,2,2,0,2,44
84,9,2,1,1,0,45
85,9,2,3,4,2,1
86,9,4,1,2,2,124
