,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,43,5,2,2,0,93
1,44,0,1,0,3,1
2,45,5,2,0,1,41
3,46,2,1,0,1,1
4,46,4,3,1,2,14
5,47,0,2,1,0,1
6,47,4,3,1,2,20
7,47,6,1,3,2,13
8,44,2,2,0,0,3
9,44,4,0,3,0,2
10,44,4,2,1,3,8
11,46,0,0,3,0,1
12,46,2,0,2,1,15
13,47,5,4,2,2,1
14,44,6,0,0,2,44
15,45,1,2,2,0,53
16,45,5,2,0,2,43
17,46,2,2,0,2,30
18,46,4,2,0,1,32
19,46,5,1,2,3,141
20,47,3,0,1,3,3
21,47,4,3,2,1,25
22,47,5,1,2,0,13
23,44,6,1,2,1,71
24,45,2,3,3,3,714
25,45,4,0,3,1,5
26,45,4,0,3,2,3
27,45,6,4,2,1,1
28,46,1,3,3,1,215
29,46,2,3,0,1,2
30,46,4,1,1,0,68
31,46,4,3,2,0,6
32,47,0,0,3,0,1
33,44,0,0,1,0,1
34,44,5,0,2,0,3
35,45,2,3,2,1,22
36,45,2,3,2,2,17
37,45,4,2,1,0,4
38,45,6,3,3,3,607
39,46,1,0,3,2,2
40,46,4,0,3,0,2
41,46,5,0,1,2,1
42,47,1,0,2,2,17
43,47,3,0,2,1,10
44,47,4,2,1,2,9
45,43,6,1,3,0,29
46,44,5,1,2,1,127
47,45,0,0,2,3,11
48,45,1,0,0,1,39
49,45,4,0,2,0,4
50,46,0,0,0,2,45
51,47,3,2,0,0,5
52,44,1,1,0,3,2
53,44,3,0,0,0,7
54,45,2,1,3,3,21
55,46,1,0,3,1,6
56,46,6,3,0,0,1
57,47,1,3,1,1,5
58,47,3,0,3,2,2
59,47,5,0,0,3,35
60,43,6,4,2,1,1
61,44,3,1,3,2,14
62,47,0,0,2,0,9
63,47,1,2,2,2,908
64,47,4,1,1,0,72
65,44,4,3,0,1,4
66,44,6,2,3,2,6
67,44,6,0,2,2,14
68,45,0,3,3,3,358
69,45,1,2,3,3,8
70,46,3,3,3,2,321
71,46,3,0,3,3,1
72,46,6,2,0,2,31
73,47,0,0,2,2,6
74,47,0,1,1,3,375
75,47,3,2,3,0,1
76,44,5,1,3,1,5
77,45,2,1,2,1,141
78,45,6,3,0,0,1
79,46,5,3,2,2,10
80,46,5,4,1,2,1
81,46,6,2,3,3,14
82,47,6,1,3,1,1
83,43,5,3,2,2,16
84,45,1,0,0,0,7
85,45,1,3,1,3,11
86,47,3,1,0,1,2
87,43,5,1,3,1,10
88,44,0,2,2,1,308
89,44,1,0,0,1,61
90,45,5,3,0,1,6
91,46,1,1,2,0,10
92,46,1,0,2,2,9
93,46,2,2,3,2,11
94,47,1,0,2,0,3
95,47,5,2,2,3,588
96,44,1,3,3,0,73
97,44,3,3,0,2,5
98,45,1,1,3,1,10
99,45,3,2,0,2,30
100,46,1,0,2,1,16
101,46,5,1,3,3,28
102,47,3,2,0,2,36
103,43,5,2,3,0,2
104,44,0,3,2,3,24
105,45,5,2,1,1,7
106,46,0,1,2,3,78
