,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,40,0,3,3,1,8678
1,40,1,1,4,2,91
2,41,2,3,4,1,7
3,41,3,0,2,3,2708
4,41,5,2,4,3,58
5,42,4,2,1,3,6869
6,43,0,4,3,1,4
7,43,1,1,1,0,7332
8,43,1,3,3,3,10584
9,43,3,3,4,3,10
10,43,4,2,1,0,1486
11,43,5,2,2,0,8144
12,40,0,1,4,2,97
13,40,1,0,4,0,1
14,40,1,1,0,1,202
15,40,2,4,2,0,10
16,41,0,4,4,0,792
17,41,1,2,3,2,1726
18,41,2,1,4,2,72
19,41,4,3,3,0,3973
20,41,4,3,0,1,376
21,41,5,3,3,0,4544
22,41,6,1,2,2,6023
23,42,4,1,3,2,2164
24,43,0,0,0,0,9792
25,43,3,4,4,3,1098
26,43,6,4,0,2,5
27,39,6,1,3,0,2065
28,40,4,0,2,0,1071
29,40,4,1,4,0,44
30,40,6,2,4,1,35
31,40,6,0,3,3,723
32,41,1,1,0,1,171
33,41,6,0,0,1,9858
34,42,2,2,1,2,3437
35,42,2,2,3,2,1909
36,42,3,3,0,1,355
37,42,4,3,0,3,495
38,42,4,2,4,3,68
39,42,5,0,3,0,195
40,43,2,4,1,1,77
41,43,3,1,2,1,5279
42,39,5,1,3,0,1096
43,39,5,2,3,2,2258
44,40,3,2,0,0,1221
45,40,3,0,3,3,371
46,40,3,1,0,3,297
47,40,5,1,2,2,3887
48,40,6,0,1,3,541
49,41,1,1,3,0,1034
50,41,4,2,0,2,2906
51,42,0,4,3,1,5
52,42,0,1,0,3,474
53,42,1,4,1,2,106
54,42,2,1,2,0,928
55,42,3,0,1,0,102
56,42,4,4,3,0,4
57,42,6,3,3,0,7306
58,39,4,0,4,0,4
59,39,4,2,2,3,39910
60,39,6,2,4,1,44
61,40,1,2,4,0,13
62,40,6,3,0,1,341
63,41,0,3,0,0,542
64,41,0,0,4,3,3
65,41,3,2,4,0,8
66,41,3,0,0,1,12766
67,41,4,1,4,1,90
68,41,5,0,1,2,260
69,42,5,0,3,2,508
70,43,0,1,4,1,93
71,43,1,3,2,1,2972
72,43,6,4,1,0,87
73,39,4,0,2,2,3393
74,39,4,3,4,2,14
75,39,5,4,2,2,49
76,40,1,0,1,2,220
77,40,6,0,4,2,8
78,41,1,2,1,2,3322
79,41,5,1,1,0,8967
80,42,2,4,4,3,1048
81,42,3,1,0,0,163
82,42,5,2,3,0,997
83,42,6,0,3,3,760
84,43,6,1,3,0,2310
85,39,5,0,3,1,490
86,39,5,3,3,3,18376
87,40,1,4,2,1,59
88,40,3,3,1,2,2116
89,40,5,2,3,1,1183
90,41,0,1,3,0,2381
91,41,2,2,0,0,881
92,42,1,3,1,2,1913
93,42,6,0,4,1,5
94,42,6,0,2,2,3783
95,43,3,2,1,2,3757
96,39,6,4,1,2,113
97,40,1,0,3,1,418
98,40,5,0,1,2,245
99,41,2,1,0,3,264
100,41,5,3,2,1,3059
101,41,5,4,2,2,40
102,42,0,0,1,0,323
103,42,0,3,4,0,16
104,42,1,1,3,0,987
105,42,2,3,2,3,1218
106,42,3,3,2,1,2807
107,42,3,2,1,1,1954
108,42,3,3,0,3,442
109,42,5,0,1,2,263
110,42,5,4,3,2,10
111,43,0,1,2,1,3102
112,43,0,0,4,1,6
113,43,2,4,0,2,4
114,43,4,2,4,1,25
115,43,6,4,2,1,26
116,39,4,2,0,1,2426
117,39,4,2,4,1,39
118,39,5,4,0,3,6
119,39,6,4,4,2,2000
120,40,0,4,1,3,121
121,40,0,1,4,3,115
122,40,5,3,2,0,598
123,40,5,2,0,0,1282
124,41,0,2,0,3,4080
125,41,3,4,3,3,10
126,41,6,2,2,0,15906
127,41,6,1,3,3,4306
128,42,0,1,4,1,106
129,42,2,0,1,3,238
130,42,3,4,1,2,96
131,42,3,0,2,3,2501
132,42,4,3,3,0,3851
133,43,3,3,0,0,210
134,39,6,3,3,1,11443
135,40,0,2,4,1,16
136,40,3,1,2,3,3377
137,40,4,4,2,0,9
138,41,1,3,2,2,1616
139,41,2,3,0,1,345
140,41,3,4,3,0,3
141,42,2,3,0,2,372
142,42,3,4,3,1,7
143,42,5,1,2,0,1450
144,42,5,2,0,3,5102
145,42,6,3,3,2,17617
146,43,2,1,2,2,3154
147,43,2,1,0,3,307
148,43,4,4,1,0,36
149,39,5,1,2,1,4879
150,40,5,3,0,3,619
151,41,1,0,0,2,14589
152,41,6,3,2,0,767
153,41,6,0,3,1,438
154,43,5,3,2,2,2169
155,39,5,0,4,2,6
156,39,6,3,2,1,2331
157,40,0,3,4,0,18
158,40,0,4,1,1,81
159,41,0,1,1,1,14528
160,41,3,0,0,2,15644
161,42,1,4,4,0,335
162,42,1,3,3,2,13850
163,42,1,2,1,3,4247
164,42,4,4,0,1,4
165,42,5,0,1,3,407
166,43,0,1,3,1,1536
167,43,0,0,4,3,7
168,43,2,1,0,1,187
169,43,3,2,2,0,5242
170,43,5,1,3,1,2398
171,43,5,4,0,2,9
172,40,0,4,4,3,1181
173,40,1,2,3,2,1692
174,40,2,4,3,3,11
175,40,5,4,4,1,1453
176,40,6,0,1,0,247
177,41,0,3,1,0,2018
178,41,2,0,4,0,1
179,41,2,4,4,3,996
180,41,3,1,4,0,38
181,41,5,2,3,0,1049
182,41,5,3,3,2,21260
183,42,1,4,4,2,1536
184,42,2,4,1,1,95
185,42,3,3,3,0,3697
186,42,4,4,0,2,1
187,43,0,2,0,1,1624
188,43,5,4,3,0,5
189,39,6,3,1,3,4064
190,40,0,3,2,2,2208
191,40,0,3,1,2,2823
192,40,2,1,4,0,31
193,40,5,0,4,3,8
194,40,6,3,4,1,8
195,40,6,0,0,2,16147
196,40,6,1,3,3,4056
197,40,6,3,2,3,2611
198,41,5,3,1,0,974
199,41,5,2,2,3,51973
200,42,0,0,2,0,2372
201,42,1,0,3,0,222
202,42,3,4,0,3,7
203,43,2,2,1,2,3557
204,43,5,2,3,0,1015
205,43,6,4,4,3,2634
206,39,6,3,4,1,8
207,40,1,3,0,0,261
208,40,1,0,4,2,2
209,40,4,3,3,3,13221
210,41,3,3,2,0,483
211,41,3,0,2,1,3459
212,41,3,4,2,1,70
213,42,0,4,1,2,128
214,43,1,4,2,2,30
215,43,3,3,0,1,360
216,40,2,0,1,2,224
217,40,3,4,4,1,1380
218,40,3,2,2,3,33983
219,40,4,1,0,1,208
220,40,5,0,0,0,4664
221,41,0,0,2,0,2229
222,41,0,0,1,0,298
223,41,1,1,2,3,2273
224,41,2,0,4,3,2
225,41,3,1,2,2,3271
226,41,4,2,3,2,1936
227,42,2,0,4,3,3
228,42,3,4,0,2,6
229,42,3,3,1,3,2199
230,42,4,3,4,0,3
231,42,4,4,2,1,83
232,43,1,3,0,0,253
233,39,5,4,0,2,7
234,39,6,0,3,0,299
235,39,6,0,1,0,276
236,40,6,3,1,3,3764
237,41,1,0,1,3,272
238,41,6,1,4,3,167
239,42,1,1,3,2,1856
240,42,5,1,0,3,472
241,43,0,3,1,0,2063
242,43,3,0,2,0,1085
243,43,3,0,3,1,419
244,43,4,0,2,3,2681
245,43,4,1,0,3,334
246,43,5,4,2,0,20
247,43,5,2,0,1,2743
248,43,6,0,0,2,18717
249,39,5,0,0,2,18819
250,40,0,2,3,0,2011
251,41,0,4,3,0,12
252,41,0,4,4,1,965
253,41,0,4,2,3,43
254,41,1,1,4,2,86
255,41,1,3,3,3,11039
256,41,2,3,2,1,2951
257,41,2,0,2,2,2504
258,41,5,2,2,2,53063
259,42,2,0,2,1,3222
260,42,4,0,4,2,1
261,43,2,4,2,3,22
262,43,3,4,4,0,350
263,43,5,4,4,0,358
264,43,6,0,0,1,10628
265,43,6,3,4,2,32
266,39,5,1,2,0,1378
267,40,0,0,1,3,366
268,40,1,0,0,2,14368
269,40,1,2,0,2,2626
270,40,2,1,2,0,878
271,40,2,0,3,2,355
272,40,2,1,1,3,25939
273,40,4,2,3,1,1159
274,40,6,3,2,1,2166
275,41,0,0,2,3,3115
276,41,1,4,1,2,100
277,41,2,4,0,2,7
278,41,3,0,0,0,3802
279,41,3,2,1,1,1930
280,41,4,1,1,2,30186
281,41,4,3,0,2,354
282,41,5,1,4,1,88
283,41,6,4,0,0,6
284,42,0,1,0,1,216
285,42,4,0,0,3,12979
286,42,6,1,1,3,41742
287,43,1,2,0,2,2638
288,40,0,4,4,2,1523
289,40,2,3,4,0,4
290,40,3,0,0,3,12781
291,40,4,1,0,0,162
292,40,5,0,0,1,13542
293,40,6,0,0,0,8150
294,41,3,1,4,2,98
295,41,4,2,2,3,41157
296,42,2,1,2,2,3007
297,42,4,0,3,1,432
298,43,1,1,0,1,205
299,43,3,2,3,3,2979
300,43,4,4,4,1,1633
301,43,6,4,3,0,8
302,40,1,1,1,2,26392
303,40,2,2,2,2,30797
304,40,2,2,1,3,5109
305,41,2,1,3,0,704
306,41,3,3,1,1,1863
307,41,3,3,0,3,469
308,41,5,0,3,3,582
309,42,3,2,4,2,49
310,42,4,0,2,0,1029
311,43,2,2,0,3,3637
312,40,0,1,3,3,2839
313,40,2,2,3,0,531
314,40,3,0,0,2,16488
315,40,4,0,2,2,2897
316,40,5,2,3,2,2105
317,40,6,0,2,0,1776
318,40,6,3,3,1,11238
319,40,6,2,3,1,1273
320,40,6,0,3,1,416
321,40,6,3,1,2,3213
322,43,3,1,1,0,7255
323,43,5,3,0,0,209
324,39,5,0,2,1,3973
325,39,5,2,3,3,3640
326,40,0,0,0,2,15137
327,40,6,1,0,0,324
328,41,0,1,3,3,2786
329,41,4,3,4,1,4
330,42,0,2,4,0,50
331,42,0,2,1,1,1997
332,42,6,4,1,0,76
333,42,6,2,4,0,39
334,42,6,2,3,1,1268
335,42,6,0,2,3,4255
336,43,1,0,3,3,330
337,43,2,3,3,1,12785
338,39,4,1,3,2,2292
339,40,1,4,1,0,42
340,40,2,1,0,2,189
341,40,2,2,2,3,31257
342,40,3,0,1,0,115
343,40,4,4,2,3,26
344,40,5,1,0,0,194
345,40,5,4,1,3,136
346,41,4,4,3,1,8
347,41,5,0,1,1,264
348,42,0,0,0,1,7521
349,42,0,1,4,2,119
350,42,1,3,4,1,13
351,42,4,0,1,0,130
352,43,3,3,2,2,1729
353,39,4,1,1,3,31897
354,40,0,1,3,1,1573
355,40,2,1,0,3,303
356,40,4,2,4,1,25
357,40,5,1,1,2,32159
358,41,1,1,3,3,1968
359,41,2,0,3,0,159
360,41,4,3,3,1,12948
361,41,5,0,4,3,6
