,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,9,1,0,4,0,1
1,9,1,1,4,1,105
2,9,6,1,4,0,106
3,10,0,1,1,0,32194
4,10,2,3,4,3,6
5,10,4,3,1,1,2398
6,11,0,3,1,3,2190
7,11,2,3,1,1,1649
8,11,5,1,0,2,164
9,11,6,3,3,0,3690
10,12,3,1,1,3,10819
11,12,3,4,4,3,545
12,12,5,4,2,1,23
13,13,0,1,0,1,72
14,13,1,1,2,1,1421
15,9,0,1,4,0,162
16,9,1,1,3,3,2856
17,9,2,0,4,1,1
18,9,6,3,4,3,17
19,10,6,1,0,2,227
20,11,0,4,4,0,1033
21,11,0,4,0,0,2
22,11,4,2,1,1,1229
23,11,5,2,2,1,11662
24,11,6,3,3,1,6643
25,12,4,2,1,2,1128
26,12,4,3,0,3,184
27,12,5,1,1,0,3967
28,12,5,0,3,0,82
29,12,6,3,4,3,4
30,13,0,4,2,1,8
31,13,1,4,1,0,19
32,13,1,4,2,2,9
33,10,3,0,4,3,1
34,10,4,3,0,0,197
35,10,5,4,2,2,25
36,10,6,2,1,0,3319
37,10,6,4,1,1,61
38,10,6,4,2,3,36
39,11,1,1,0,2,159
40,12,0,3,1,2,1117
41,12,3,2,3,3,756
42,13,0,4,2,2,4
43,13,1,1,4,2,46
44,9,0,0,1,3,327
45,9,1,0,2,3,2889
46,9,3,2,1,1,2587
47,9,4,0,3,1,445
48,9,5,1,4,0,34
49,11,4,3,3,2,10812
50,11,5,3,2,1,1885
51,11,5,3,1,2,1631
52,11,6,0,3,2,268
53,12,1,3,3,2,7919
54,12,3,3,2,0,231
55,12,5,3,3,1,5444
56,12,5,4,3,2,2
57,13,0,4,3,3,5
58,13,1,4,4,1,630
59,13,1,4,3,3,2
60,13,2,3,0,0,67
61,9,2,4,4,0,431
62,9,3,2,1,0,2411
63,9,4,4,1,2,116
64,10,5,4,4,2,2312
65,11,0,2,2,1,13627
66,11,2,2,4,3,41
67,11,6,2,4,2,17
68,11,6,4,2,2,11
69,12,2,1,0,1,84
70,12,2,2,2,3,5970
71,12,6,0,2,1,1299
72,13,0,2,1,3,766
73,13,2,0,4,3,1
74,9,0,1,1,2,47704
75,10,0,0,3,0,439
76,10,1,3,4,3,8
77,10,2,3,2,1,3182
78,10,3,1,3,2,1939
79,10,5,1,0,1,176
80,11,4,4,3,1,7
81,12,2,1,4,0,5
82,12,2,2,3,2,841
83,12,5,4,3,0,5
84,12,5,1,0,3,186
