,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,17,6,1,1,2,16418
1,18,0,2,3,2,754
2,18,1,1,2,0,450
3,18,2,2,3,2,1202
4,18,3,4,2,3,8
5,18,5,1,2,3,1298
6,19,1,4,2,0,17
7,19,1,2,4,1,12
8,19,5,2,2,1,9795
9,19,6,3,4,1,6
10,20,2,3,0,1,200
11,20,5,3,0,1,259
12,21,0,3,0,1,193
13,21,2,3,4,2,8
14,17,5,1,4,2,56
15,17,6,3,3,1,4777
16,18,0,0,3,1,175
17,18,1,2,4,3,17
18,18,5,1,4,3,69
19,18,6,3,3,3,6565
20,19,2,4,1,3,49
21,19,3,3,2,1,1754
22,19,4,4,3,3,3
23,19,6,1,0,3,320
24,20,0,2,3,3,902
25,20,5,0,0,2,13768
26,21,4,1,4,2,74
27,22,0,4,3,3,11
28,18,0,3,3,0,2953
29,18,2,3,0,1,216
30,18,4,1,1,2,16408
31,18,5,0,4,3,5
32,19,0,2,3,2,959
33,19,2,3,2,1,1663
34,19,4,2,3,0,250
35,20,0,4,2,0,11
36,20,0,1,1,3,14279
37,20,2,3,0,0,97
38,20,4,2,1,1,1048
39,20,4,2,3,3,1280
40,21,2,1,3,1,1235
41,21,3,1,3,0,516
42,21,3,2,3,2,1545
43,21,3,3,0,3,332
44,21,6,4,3,2,6
45,17,5,4,2,3,15
46,18,4,2,1,2,1687
47,18,5,3,2,3,710
48,18,5,0,3,3,331
49,19,3,3,0,3,243
50,19,6,2,4,1,14
51,20,0,0,1,0,181
52,20,0,4,3,0,4
53,20,0,0,3,1,188
54,20,0,3,4,3,6
55,20,2,2,0,2,2525
56,20,4,2,2,1,10428
57,20,5,2,4,1,19
58,20,5,0,4,1,3
59,21,5,1,0,1,170
60,22,0,3,2,0,500
61,18,1,0,3,1,288
62,18,1,2,4,1,12
63,18,2,3,2,1,1605
64,18,6,1,2,0,490
65,19,3,4,1,3,53
66,19,5,2,0,0,901
67,19,6,1,2,0,687
68,20,4,1,3,0,496
69,20,5,3,4,0,2
70,20,5,1,1,1,13940
71,20,6,1,3,1,1007
72,21,1,4,3,1,7
73,21,3,4,0,1,1
74,22,0,3,4,1,9
75,17,5,3,1,2,1297
76,18,0,2,1,0,518
77,18,0,1,2,2,1221
78,18,1,4,4,1,737
79,20,3,3,0,3,269
80,20,6,4,4,0,332
81,20,6,0,1,1,168
82,21,0,3,3,1,4445
83,21,1,4,2,1,15
84,22,0,1,0,3,355
85,17,5,2,0,1,1634
86,17,6,2,0,0,1028
87,17,6,2,2,3,9386
88,18,1,2,2,1,8689
89,18,2,4,3,1,2
90,18,3,4,4,0,232
91,19,0,1,3,3,1508
92,19,1,2,3,2,1167
93,19,2,0,1,2,149
94,19,2,4,2,2,21
95,19,4,2,0,1,1506
96,19,4,4,2,1,38
97,20,2,1,1,1,12605
98,20,6,3,0,2,315
99,21,1,3,1,3,1677
100,21,5,4,4,0,282
101,21,5,3,4,3,8
102,21,6,0,3,0,190
103,22,0,2,4,1,15
104,17,5,4,4,0,221
105,17,6,2,0,1,1228
106,18,0,2,4,2,15
107,18,1,1,2,1,2088
108,18,2,3,4,2,4
109,18,3,1,3,1,998
110,18,6,0,2,1,1865
111,19,1,2,4,3,15
112,20,0,2,3,1,496
113,20,3,1,0,2,199
114,20,3,3,4,3,7
115,20,6,4,1,3,82
116,21,0,1,0,0,175
117,21,5,4,2,0,13
118,21,6,0,1,0,171
119,21,6,0,4,1,2
120,17,5,1,4,0,15
121,18,0,1,1,2,14538
122,18,1,1,3,0,554
123,18,1,1,3,1,1044
124,18,4,4,0,0,1
125,18,4,1,4,1,46
126,19,4,4,1,0,26
127,19,6,4,3,0,8
128,20,0,3,2,2,812
129,20,2,3,3,0,2151
130,20,2,0,3,1,259
131,20,2,0,0,2,10833
132,20,3,3,2,2,857
133,20,6,1,1,1,10998
134,20,6,0,2,2,2344
135,21,6,1,0,3,400
136,18,0,3,3,1,3762
137,18,6,2,2,0,3153
138,19,5,1,1,1,13357
139,19,6,0,4,2,5
140,19,6,0,3,3,370
141,20,0,1,2,2,1486
142,20,0,4,2,2,16
143,20,1,4,2,3,14
144,20,3,0,1,2,197
145,21,1,3,3,2,7554
146,21,1,2,4,2,26
147,21,2,4,4,3,655
148,21,4,2,0,1,1699
149,17,5,1,2,3,1161
150,18,0,3,3,2,6100
151,18,1,0,0,1,7966
152,18,6,0,0,1,6714
153,18,6,3,1,2,1348
154,19,1,3,2,1,1754
155,19,2,2,1,0,325
156,19,2,1,4,1,46
157,19,3,2,1,3,1459
158,19,5,0,3,3,342
159,20,0,4,3,2,11
160,20,4,3,4,1,4
161,20,5,1,1,3,18753
162,20,6,2,0,0,1317
163,21,6,4,3,3,12
164,18,3,0,0,0,3836
165,18,6,3,2,1,885
166,19,4,0,0,3,9606
167,20,1,4,4,2,940
168,20,4,3,2,2,911
169,20,5,4,2,1,39
170,21,2,3,3,1,6995
171,21,6,2,1,3,2654
172,18,3,1,4,0,19
173,18,6,4,1,2,59
174,19,2,3,2,2,782
175,19,2,1,1,3,13107
176,19,3,0,2,0,759
177,19,3,3,0,1,219
178,20,1,4,2,1,39
179,20,2,4,4,0,205
180,20,3,2,2,1,10072
181,20,4,3,2,0,347
182,21,3,3,3,1,6923
183,18,1,3,0,2,248
184,18,3,3,4,0,2
185,18,4,4,3,1,5
186,19,2,0,3,1,264
187,19,3,2,3,1,603
188,19,4,3,3,0,2221
189,19,5,2,3,0,251
190,20,4,2,4,1,9
191,20,5,2,0,1,1775
192,21,1,3,3,3,7458
193,21,3,4,2,0,12
194,21,6,1,1,3,22190
195,19,1,0,3,2,260
196,19,1,3,4,2,2
197,19,2,3,4,3,6
198,19,4,4,3,1,4
199,19,5,1,3,2,1621
200,20,1,1,0,3,193
201,20,6,1,3,0,758
202,21,0,2,0,3,2822
203,21,1,1,0,1,127
204,21,4,4,3,1,6
205,17,5,1,1,1,13171
206,17,5,3,0,1,251
207,18,0,3,2,3,716
208,18,1,3,4,0,6
209,18,1,0,1,3,180
210,18,2,4,0,1,1
211,18,4,1,4,2,63
212,19,1,3,2,3,531
213,19,5,0,2,1,2859
214,19,5,0,0,2,13750
215,20,2,1,3,1,1004
216,21,0,2,4,3,22
217,21,1,2,2,2,9928
218,22,0,4,1,1,46
219,17,5,2,4,2,40
220,18,3,3,0,2,264
221,19,0,1,2,0,599
222,19,0,1,1,3,16029
223,19,1,4,3,3,5
224,19,4,0,4,3,5
225,20,1,3,3,2,7556
226,20,2,2,4,3,22
227,20,3,4,1,3,61
228,20,5,0,3,0,150
229,20,5,4,4,1,864
230,21,1,0,4,2,4
231,21,2,4,2,2,16
232,21,6,4,0,2,5
233,21,6,3,3,3,9544
234,21,6,4,2,3,25
235,17,5,4,0,2,5
236,18,1,0,2,1,2534
237,18,1,1,4,1,46
238,18,2,1,4,3,58
239,18,4,4,3,0,1
240,18,5,0,0,2,12958
241,18,5,4,4,2,1100
242,18,6,4,2,1,8
243,19,4,1,3,1,1015
244,19,5,4,3,3,7
245,20,3,1,1,0,4673
246,20,5,2,1,0,432
247,20,5,2,2,2,13483
248,21,0,4,2,2,13
249,21,3,3,4,0,1
250,21,5,1,3,2,1748
251,18,2,3,4,0,2
252,18,5,2,4,2,47
253,20,2,2,2,3,8144
