,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,26,2,0,1,2,3
1,26,4,2,2,1,266
2,27,6,2,1,0,2
3,28,2,3,3,3,540
4,26,4,3,1,2,26
5,26,5,2,3,1,6
6,26,5,3,3,3,474
7,26,6,2,2,0,112
8,29,6,2,2,1,550
9,27,0,3,1,0,21
10,27,0,0,2,2,16
11,27,4,1,4,2,1
12,27,5,2,3,3,19
13,28,1,2,3,3,14
14,28,2,2,1,1,7
15,28,4,1,3,0,8
16,29,2,3,3,0,101
17,29,6,0,0,3,54
18,26,1,0,0,3,54
19,27,0,3,0,1,3
20,27,6,1,1,2,705
21,28,1,3,1,0,6
22,29,0,0,2,3,12
23,29,5,3,3,1,302
24,29,5,3,1,2,33
25,30,3,1,1,0,61
26,26,1,3,0,1,5
27,27,0,1,2,0,110
28,27,0,3,2,1,29
29,27,0,0,0,3,32
30,27,2,1,1,3,697
31,27,5,1,0,1,3
32,28,1,1,2,2,74
33,29,3,1,0,2,2
34,29,3,0,0,3,71
35,26,1,1,0,1,3
36,26,4,2,0,1,16
37,27,3,0,1,2,5
38,27,5,3,1,3,29
39,27,6,0,1,2,2
40,28,6,1,3,0,38
41,29,2,2,2,3,748
42,29,3,2,3,1,7
43,30,3,2,2,3,718
44,26,5,1,1,2,572
45,27,3,1,1,3,768
46,27,4,1,1,3,870
47,27,6,3,0,0,1
48,28,2,3,3,0,90
49,28,2,3,0,3,3
50,28,4,2,3,3,10
51,29,3,2,0,0,9
52,29,6,2,0,3,41
53,30,0,1,1,2,591
54,26,3,2,2,0,78
55,26,4,1,0,2,1
56,26,6,3,2,1,32
57,26,6,2,3,3,9
58,27,2,2,2,0,80
59,27,3,0,0,1,165
60,27,4,2,1,0,1
61,28,4,4,1,2,2
62,28,4,0,0,3,65
63,29,1,1,1,3,637
64,29,4,2,1,1,6
65,30,0,1,1,1,319
66,30,0,2,2,1,387
67,30,2,0,2,3,38
68,26,3,2,0,2,43
69,27,0,0,2,1,33
70,27,1,1,2,2,55
71,27,4,0,0,3,67
72,28,2,2,0,0,6
73,29,1,1,2,3,72
74,29,4,0,0,3,67
75,29,6,2,3,3,7
76,30,0,0,1,1,1
77,26,2,1,2,1,181
78,26,2,3,0,2,8
79,26,5,4,1,2,1
80,27,0,3,2,2,42
81,27,3,2,1,1,4
82,27,5,1,3,2,24
83,46,3,3,3,2,1
84,28,5,1,4,3,2
85,29,1,2,1,2,3
86,29,3,1,3,2,21
87,29,5,4,4,1,2
88,30,1,2,1,0,1
89,30,1,1,4,2,1
90,30,2,2,1,1,5
91,26,1,0,0,1,138
92,26,4,2,1,1,4
93,26,5,3,3,0,186
94,27,0,0,0,0,14
95,27,0,2,3,1,5
96,27,1,3,1,3,17
97,27,2,0,2,0,2
98,27,3,3,3,3,563
99,27,4,0,2,3,9
100,28,2,2,2,3,737
101,27,5,3,3,2,494
102,28,0,3,3,2,360
103,28,1,0,3,3,3
104,29,1,2,0,0,6
105,30,0,3,3,2,347
106,30,2,1,0,2,5
107,26,3,2,2,2,845
108,27,5,0,0,2,135
109,29,0,2,0,2,27
110,29,1,3,1,3,10
111,29,4,2,2,0,87
112,29,4,3,1,3,18
113,29,5,1,2,1,127
114,29,5,4,1,3,2
115,29,6,1,2,3,236
116,26,2,0,2,3,5
117,26,3,3,1,1,17
118,26,4,4,4,1,1
119,26,6,3,1,2,25
120,27,0,1,2,2,97
121,27,3,1,2,2,85
122,27,4,3,2,1,72
123,28,0,1,2,0,170
124,29,2,1,1,3,741
125,30,0,2,3,1,3
126,30,3,1,0,1,1
127,26,5,2,3,2,11
128,27,6,0,0,0,11
129,27,6,3,3,3,607
130,28,3,0,2,0,4
131,29,4,3,0,3,1
132,29,4,1,4,3,1
133,30,0,0,1,2,1
134,27,5,2,0,2,47
135,28,2,0,0,0,11
136,29,2,1,0,3,2
137,29,4,4,1,2,2
138,29,6,1,0,3,1
139,30,1,0,0,0,5
140,30,2,3,2,2,14
141,30,3,0,0,2,156
142,26,4,3,2,3,35
143,26,5,0,0,2,110
144,27,4,3,2,3,24
145,28,2,2,0,1,25
146,26,1,3,3,0,123
147,26,1,0,2,0,3
148,26,2,1,0,3,1
149,26,4,2,3,0,1
150,26,5,0,2,3,9
151,27,0,1,1,1,374
152,27,6,2,2,1,514
153,27,6,1,3,1,21
154,28,0,0,3,1,2
155,28,0,2,3,3,7
156,28,2,3,1,0,2
157,29,4,2,3,1,13
158,30,3,0,3,0,2
159,26,1,0,2,2,22
160,27,3,1,4,3,1
161,27,6,1,3,3,50
162,28,4,3,2,2,28
163,28,6,4,2,2,1
164,29,1,3,1,2,34
165,29,3,4,4,2,1
166,26,6,1,1,1,226
167,27,0,3,3,0,200
168,27,0,0,3,3,2
169,27,1,0,1,3,2
170,27,3,2,2,2,943
171,27,4,0,2,0,1
172,27,5,1,2,3,175
173,28,4,1,0,1,5
174,29,2,2,2,1,839
175,29,6,4,1,1,1
176,30,0,1,2,0,177
177,30,0,1,0,0,2
178,30,3,2,3,0,5
179,26,1,1,1,2,674
180,27,0,0,1,3,4
181,27,1,2,3,0,1
182,27,1,4,1,2,2
183,27,4,0,3,3,1
184,28,0,1,3,3,22
185,28,6,2,1,1,7
186,29,3,4,1,3,1
187,30,0,2,1,0,4
188,30,2,1,1,0,59
189,26,6,3,3,0,221
190,27,2,1,3,2,28
191,28,3,1,3,2,26
192,28,5,3,2,2,30
193,28,6,1,3,1,13
194,29,0,1,2,3,112
195,29,1,1,3,2,19
196,26,5,0,2,0,2
197,27,0,2,1,0,2
198,27,1,0,2,3,4
199,27,1,2,1,3,3
200,27,2,3,3,0,78
201,27,3,1,2,1,119
202,27,3,1,2,3,114
203,27,5,0,2,0,5
204,27,6,1,1,1,278
205,28,1,1,0,3,1
206,28,5,0,1,0,1
207,28,5,0,0,1,178
208,29,0,2,2,3,682
209,29,1,3,2,0,10
210,29,4,2,2,2,992
211,29,5,1,3,0,15
212,30,1,0,3,0,3
213,30,3,1,2,2,88
214,26,1,1,2,2,64
215,26,2,2,1,2,8
216,26,4,1,4,1,1
217,27,1,3,3,2,398
218,27,4,1,3,2,26
219,27,5,3,1,1,25
220,27,6,3,2,1,75
221,28,5,3,1,2,27
222,28,6,2,1,0,4
223,28,6,3,0,0,1
224,29,0,0,2,0,2
225,29,3,1,1,2,664
226,29,5,1,2,0,47
227,29,6,2,1,3,7
228,26,1,0,3,2,9
229,26,5,0,0,1,108
230,26,6,1,2,2,87
231,27,0,1,3,2,13
232,27,0,3,0,3,5
233,27,1,3,2,3,17
234,28,6,3,1,2,21
235,28,6,0,1,3,1
236,29,5,2,1,1,8
237,30,0,0,2,2,32
238,26,2,1,4,0,1
239,26,6,1,2,0,88
240,26,6,2,2,2,819
241,28,3,3,0,3,2
242,28,4,1,0,3,1
243,28,5,0,2,1,60
244,30,1,1,3,3,17
245,26,3,3,1,0,5
246,27,3,0,1,3,1
247,28,6,0,0,1,57
248,28,6,2,0,3,41
249,29,0,2,0,3,30
250,29,3,0,3,3,4
251,30,1,2,2,2,817
252,30,1,3,1,3,14
253,30,3,3,0,3,2
254,26,5,1,3,3,21
