,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,48,0,1,2,2,4920
1,48,3,2,2,3,69488
2,48,6,3,1,2,3806
3,49,3,3,3,2,19540
4,49,4,2,4,2,53
5,50,1,0,2,0,1191
6,50,1,0,4,2,3
7,50,1,3,2,3,1418
8,50,2,3,3,1,25710
9,50,2,2,2,2,67769
10,50,2,2,4,3,244
11,50,3,3,3,2,23157
12,50,4,0,0,1,21429
13,50,4,0,2,3,3263
14,50,5,4,3,3,15
15,52,0,4,1,0,75
16,52,0,2,1,3,5845
17,48,0,1,3,2,2419
18,49,4,3,4,3,8
19,50,0,4,3,2,12
20,50,3,1,4,1,87
21,50,4,3,0,3,497
22,51,1,3,3,0,7597
23,51,3,4,3,3,39
24,52,1,4,1,2,107
25,48,0,4,1,0,92
26,48,1,1,3,0,844
27,48,4,4,1,2,130
28,49,0,2,1,1,2561
29,49,3,2,1,3,12671
30,49,3,0,3,3,348
31,49,5,2,1,0,6669
32,50,0,3,0,0,639
33,50,1,4,4,1,2174
34,51,0,2,1,3,5210
35,51,1,0,2,2,2597
36,51,4,2,0,0,1600
37,51,4,2,3,0,887
38,51,5,2,0,0,1851
39,51,5,4,3,3,11
40,51,6,2,0,1,1671
41,51,6,3,2,3,2663
42,48,2,1,1,3,40114
43,48,3,3,0,3,387
44,48,5,2,3,2,1785
45,48,5,4,2,3,67
46,48,6,0,1,2,194
47,49,6,0,1,0,167
48,50,0,0,3,2,412
49,50,1,0,3,1,383
50,50,2,2,2,1,62059
51,50,2,1,1,2,40490
52,51,0,3,1,3,2805
53,51,2,0,2,2,3068
54,51,5,3,4,1,6
55,48,0,4,2,2,54
56,48,0,3,4,3,9
57,48,2,3,1,2,1730
58,48,3,2,1,3,11853
59,48,5,0,2,3,4043
60,49,2,2,4,0,29
61,49,3,1,1,3,45765
62,49,3,3,3,3,19530
63,49,4,2,0,3,5001
64,49,6,4,0,2,2
65,50,2,4,2,0,7
66,51,0,1,0,2,176
67,51,3,0,1,0,281
68,51,4,0,1,3,172
69,51,5,0,2,1,3266
70,51,5,2,4,3,78
71,51,6,3,0,1,271
