,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,40,0,3,3,1,621
1,40,1,1,4,2,10
2,41,2,3,4,1,1
3,41,3,0,2,3,6
4,41,5,2,4,3,19
5,42,4,2,1,3,143
6,43,1,1,1,0,105
7,43,1,3,3,3,550
8,43,4,2,1,0,42
9,40,0,1,4,2,1
10,40,1,1,0,1,80
11,40,2,4,2,0,1
12,41,0,4,4,0,71
13,41,1,2,3,2,71
14,41,2,1,4,2,12
15,41,4,3,3,0,261
16,41,4,3,0,1,32
17,41,5,3,3,0,267
18,41,6,1,2,2,28
19,42,4,1,3,2,62
20,43,0,0,0,0,19
21,43,3,4,4,3,89
22,39,3,4,2,2,3
23,39,6,1,3,0,6
24,40,4,0,2,0,14
25,40,6,2,4,1,5
26,40,6,0,3,3,3
27,41,1,1,0,1,32
28,41,6,0,0,1,363
29,42,2,2,3,2,101
30,42,2,2,1,2,144
31,42,3,3,0,1,29
32,42,4,3,0,3,7
33,42,4,2,4,3,16
34,42,5,0,3,0,1
35,43,2,4,1,1,19
36,43,3,1,2,1,215
37,39,5,1,3,0,9
38,39,5,2,3,2,102
39,40,3,2,0,0,12
40,40,3,1,0,3,6
41,40,3,0,3,3,4
42,40,5,1,2,2,68
43,40,6,0,1,3,2
44,41,1,1,3,0,11
45,41,4,2,0,2,122
46,42,0,1,0,3,2
47,42,1,4,1,2,5
48,42,2,1,2,0,28
49,42,3,0,1,0,5
50,42,6,3,3,0,454
51,39,2,1,0,2,19
52,39,4,2,2,3,333
53,39,6,2,4,1,6
54,40,1,2,4,0,1
55,40,6,3,0,1,18
56,41,0,3,0,0,3
57,41,3,2,4,0,2
58,41,3,0,0,1,783
59,41,4,1,4,1,7
60,41,5,0,1,2,30
61,42,5,0,3,2,28
62,43,0,1,4,1,1
63,43,1,3,2,1,137
64,39,4,0,2,2,64
65,39,4,3,4,2,1
66,39,5,4,2,2,5
67,40,1,0,1,2,38
68,41,1,2,1,2,79
69,41,5,1,1,0,106
70,42,2,4,4,3,92
71,42,3,1,0,0,3
72,42,5,2,3,0,28
73,42,6,0,3,3,3
74,39,3,0,4,2,2
75,39,5,0,3,1,37
76,39,5,3,3,3,716
77,40,1,4,2,1,17
78,40,3,3,1,2,42
79,40,5,2,3,1,100
80,41,0,1,3,0,4
81,41,2,2,0,0,8
82,42,1,3,1,2,55
83,42,6,0,4,1,11
84,42,6,0,2,2,17
85,43,3,2,1,2,134
86,39,3,4,0,2,17
87,39,3,1,2,3,27
88,39,6,4,1,2,1
89,40,1,0,3,1,47
90,40,5,0,1,2,15
91,41,2,1,0,3,5
92,41,5,3,2,1,147
93,41,5,4,2,2,4
94,42,1,1,3,0,11
95,42,2,3,2,3,21
96,42,3,3,2,1,139
97,42,3,2,1,1,92
98,42,3,3,0,3,4
99,42,5,0,1,2,18
100,43,0,1,2,1,30
101,43,2,4,0,2,14
102,43,4,2,4,1,4
