,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,48,0,1,2,2,54
1,48,3,2,2,3,815
2,48,6,3,1,2,25
3,49,3,3,3,2,310
4,50,1,3,2,3,15
5,50,2,3,3,1,265
6,50,2,2,2,2,1018
7,50,3,3,3,2,375
8,50,4,0,0,1,45
9,50,4,0,2,3,9
10,52,0,4,1,0,1
11,52,0,2,1,3,5
12,48,0,1,3,2,8
13,51,1,3,3,0,65
14,52,1,4,1,2,1
15,48,1,1,3,0,3
16,48,4,4,1,2,1
17,49,0,2,1,1,3
18,49,3,2,1,3,6
19,49,3,0,3,3,1
20,49,5,2,1,0,2
21,50,0,3,0,0,2
22,51,0,2,1,3,6
23,51,1,0,2,2,15
24,51,4,2,0,0,4
25,51,4,2,3,0,3
26,51,6,2,0,1,22
27,51,6,3,2,3,31
28,48,2,1,1,3,635
29,48,5,2,3,2,11
30,48,6,0,1,2,3
31,50,0,0,3,2,1
32,50,1,0,3,1,4
33,50,2,2,2,1,934
34,50,2,1,1,2,444
35,51,0,3,1,3,12
36,51,2,0,2,2,13
37,48,2,3,1,2,16
38,48,3,2,1,3,9
39,48,5,0,2,3,13
40,49,3,1,1,3,646
41,49,3,3,3,3,686
42,49,4,2,0,3,40
43,51,0,1,0,2,2
44,51,4,0,1,3,1
45,51,5,0,2,1,7
46,51,6,3,0,1,2
47,48,3,2,1,2,5
48,48,3,1,2,2,57
49,48,4,3,0,0,1
50,48,6,0,0,1,31
51,50,2,0,3,2,1
52,50,2,3,0,3,1
53,51,5,0,0,0,3
54,51,6,0,1,0,3
55,52,1,0,2,1,5
56,48,1,1,0,3,2
57,48,3,1,3,1,12
58,48,4,2,2,0,60
59,50,6,2,1,2,5
60,51,0,1,2,3,53
61,51,2,1,1,3,327
62,51,3,2,2,3,461
63,52,0,1,0,2,1
64,52,2,2,3,3,7
65,48,1,2,3,2,7
66,48,1,1,2,3,43
67,48,4,1,3,0,7
68,49,0,3,1,1,9
69,49,1,1,3,1,8
70,50,1,3,3,2,287
71,50,2,1,3,0,9
72,50,4,1,1,1,254
73,50,4,0,0,3,30
74,50,6,0,0,2,32
75,51,2,1,3,1,5
76,51,2,1,2,3,57
77,51,4,0,0,1,27
78,52,2,2,2,3,793
79,48,4,0,3,0,1
80,49,0,3,1,0,11
81,49,1,3,3,0,97
82,50,3,3,2,0,5
83,50,6,0,3,3,2
84,51,1,1,2,2,48
85,51,2,2,1,2,4
86,51,4,2,2,0,43
87,51,4,3,3,3,378
88,52,0,2,0,2,27
89,52,1,1,2,3,50
90,52,2,0,2,0,3
91,52,2,0,3,0,1
92,48,1,1,2,0,5
93,48,1,4,4,1,2
94,48,1,0,1,1,1
95,48,2,3,2,2,15
96,48,3,3,2,2,18
97,48,4,3,1,1,9
98,48,4,1,2,2,62
99,48,6,2,2,2,897
100,49,0,3,0,0,1
101,49,4,3,1,3,17
102,50,2,1,2,1,131
103,50,2,3,3,3,680
104,50,5,1,2,3,111
105,51,0,2,0,2,25
106,51,1,3,1,0,3
107,51,1,1,0,3,2
108,51,2,2,3,2,5
109,49,1,3,3,3,614
110,50,0,2,3,0,2
111,50,1,3,0,2,4
112,52,2,2,1,0,1
113,48,2,2,2,3,748
114,49,4,1,3,0,9
115,51,0,3,0,0,1
116,51,0,3,1,1,9
117,51,3,0,0,2,23
118,51,4,3,2,3,12
119,52,0,3,3,2,273
120,52,1,0,1,1,1
121,52,1,3,2,2,22
122,48,0,2,3,3,3
123,48,2,4,1,2,2
124,49,0,3,2,3,27
125,49,4,3,2,2,17
126,50,0,1,4,2,1
127,50,1,1,0,3,2
128,50,5,1,3,0,6
129,50,6,0,3,2,1
130,52,1,2,0,3,12
131,52,2,3,3,1,143
132,48,0,0,2,1,6
133,48,2,3,0,1,2
134,50,0,1,2,0,155
135,50,4,2,3,2,11
136,50,5,1,2,2,59
137,51,5,0,2,0,1
138,48,1,1,1,0,29
139,48,1,0,2,2,11
140,48,4,3,3,1,210
141,48,6,3,2,0,16
142,49,2,3,3,0,80
143,50,3,3,3,1,242
144,50,5,0,3,1,2
145,50,5,3,0,2,3
146,51,3,1,3,2,6
147,51,4,2,2,3,496
148,52,2,4,2,1,1
149,48,0,2,0,3,20
150,48,1,2,0,3,20
151,49,2,2,1,0,3
152,52,1,1,0,1,1
153,48,2,1,3,0,4
154,48,3,3,0,2,7
155,48,4,3,3,3,705
156,49,0,0,0,2,42
157,49,3,0,2,0,3
158,49,3,3,2,2,14
159,49,4,2,2,0,64
160,50,0,1,3,1,3
161,50,2,3,0,2,5
162,50,3,0,3,0,4
163,51,5,2,2,3,534
164,51,6,0,1,2,2
165,48,2,2,0,2,24
166,49,0,0,0,0,19
167,49,0,2,3,1,1
168,49,2,1,4,2,1
169,49,6,3,1,0,7
170,49,6,1,0,1,1
171,49,6,2,3,2,9
172,50,3,0,2,3,8
173,50,3,2,1,3,4
174,51,0,0,1,3,1
175,51,4,2,0,3,29
176,48,3,4,4,2,1
177,49,5,2,0,1,26
178,50,2,0,0,3,31
179,50,3,0,2,1,11
180,50,6,0,2,1,9
181,50,6,3,0,3,3
182,51,0,3,2,3,18
183,51,3,0,2,0,5
184,51,4,1,3,3,5
185,51,4,0,2,3,8
186,51,5,2,2,1,474
187,52,1,1,1,3,417
188,52,1,0,3,3,3
189,48,0,2,2,3,424
190,48,2,3,1,1,11
191,48,3,3,3,0,101
192,48,4,1,2,0,15
193,49,0,0,2,3,10
194,49,6,1,1,1,176
195,50,1,0,1,2,3
196,50,3,3,2,2,13
197,50,3,2,3,3,8
198,51,0,3,2,2,21
199,51,2,3,2,3,27
200,51,5,1,3,1,5
201,51,6,1,1,0,156
202,51,6,3,0,2,2
203,52,0,2,1,2,4
204,52,2,0,1,2,3
205,48,2,0,1,1,1
206,48,5,0,0,0,9
207,48,5,1,2,2,55
208,50,0,3,1,0,23
209,50,3,2,2,0,46
