,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,8,5,1,3,0,17
1,9,1,1,4,1,1
2,10,0,1,1,0,455
3,10,4,3,1,1,17
4,11,0,3,1,3,16
5,11,2,3,1,1,15
6,11,6,3,3,0,139
7,12,3,1,1,3,424
8,11,5,2,2,1,46577
9,8,6,3,3,0,130
10,9,1,1,3,3,11
11,11,4,2,1,1,297
12,11,6,3,3,1,169
13,12,4,2,1,2,617
14,12,4,3,0,3,1
15,12,5,1,1,0,150
16,8,4,2,2,0,6
17,8,6,1,2,2,161
18,10,4,3,0,0,1
19,10,6,2,1,0,2075
20,12,0,3,1,2,18
21,12,3,2,3,3,1216
22,9,1,0,2,3,9
23,9,3,2,1,1,344
24,9,4,0,3,1,7
25,11,4,3,3,2,152
26,11,5,3,2,1,211
27,11,5,3,1,2,20
28,11,6,0,3,2,1
29,12,1,3,3,2,148
30,12,3,3,2,0,22
31,12,5,3,3,1,212
32,9,3,2,1,0,562
33,10,5,4,4,2,1
34,11,0,2,2,1,22190
35,12,2,2,2,3,54694
36,11,2,2,4,3,1
37,12,6,0,2,1,14
38,13,0,2,1,3,1166
39,9,0,1,1,2,421
40,10,2,3,2,1,152
41,10,3,1,3,2,10
42,12,2,2,3,2,234
43,8,5,3,3,1,275
44,9,5,1,3,3,33
45,10,3,0,2,3,10
46,10,4,0,0,0,8
47,10,6,1,1,1,255
48,11,1,3,1,3,19
49,11,2,3,3,2,142
50,11,5,2,2,2,46783
51,11,6,2,3,2,372
52,12,0,1,2,2,119
53,18,1,2,2,1,1
54,12,4,1,2,0,49
55,8,6,3,3,1,180
56,8,6,2,3,3,669
57,9,2,1,1,0,64
58,0,4,2,2,0,6
59,9,4,1,2,2,110
60,10,5,1,3,3,36
61,10,6,3,1,0,19
62,11,0,2,1,3,1163
63,11,1,0,2,3,9
64,12,3,2,2,1,41834
65,11,4,1,2,0,38
66,11,5,0,2,3,16
67,12,0,3,3,0,125
68,12,1,1,1,3,276
69,8,5,0,0,1,72
70,9,0,0,3,1,1
71,9,4,2,1,1,412
72,11,0,3,2,0,50
73,11,2,0,2,0,3
74,12,3,0,2,0,5
75,14,4,2,2,3,2
76,8,5,1,3,3,18
77,9,3,0,0,2,33
78,9,4,3,1,0,2
79,10,5,3,3,0,79
80,10,6,1,3,3,44
81,11,0,2,1,2,779
82,12,0,2,0,2,80
83,12,2,0,2,3,12
84,12,3,3,1,0,2
85,12,3,1,4,3,1
86,12,4,1,3,1,16
87,12,5,3,2,1,146
88,9,0,0,2,0,4
89,9,4,2,1,3,3804
90,10,1,3,0,0,3
91,10,2,3,3,2,136
92,10,4,0,3,1,3
93,10,6,1,3,2,13
94,11,3,0,2,2,32
95,11,3,0,2,3,13
96,8,5,2,0,2,147
97,14,5,2,2,0,1
