,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,10,0,1,1,0,212
1,10,4,3,1,1,13
2,11,0,3,1,3,12
3,11,2,3,1,1,10
4,11,6,3,3,0,12
5,12,3,1,1,3,11
6,13,0,1,0,1,1
7,13,1,1,2,1,4
8,9,1,1,3,3,9
9,10,6,1,0,2,2
10,11,5,2,2,1,211
11,11,6,3,3,1,26
12,12,4,2,1,2,1
13,12,4,3,0,3,1
14,10,4,3,0,0,1
15,10,6,2,1,0,4
16,11,1,1,0,2,2
17,12,0,3,1,2,8
18,12,3,2,3,3,3
19,9,0,0,1,3,1
20,9,1,0,2,3,3
21,9,3,2,1,1,3
22,9,4,0,3,1,5
23,11,4,3,3,2,95
24,11,5,3,2,1,12
25,11,5,3,1,2,7
26,11,6,0,3,2,3
27,12,1,3,3,2,39
28,12,5,3,3,1,14
29,9,4,4,1,2,1
30,11,0,2,2,1,168
31,12,2,1,0,1,1
32,12,2,2,2,3,102
33,12,6,0,2,1,1
34,9,0,1,1,2,453
35,10,2,3,2,1,33
36,10,3,1,3,2,6
37,10,5,1,0,1,3
38,12,2,2,3,2,1
39,9,5,1,3,3,18
40,10,3,0,2,3,7
41,10,4,0,0,0,5
42,10,6,1,1,1,102
43,11,1,3,1,3,3
44,11,2,3,3,2,147
45,11,5,2,2,2,247
46,11,6,2,3,2,8
47,12,0,1,2,2,2
48,13,2,2,0,2,8
49,9,2,1,1,0,31
50,9,4,1,2,2,82
51,10,4,1,4,1,1
52,10,5,1,3,3,12
53,10,6,3,1,0,2
54,11,0,2,1,3,2
55,11,1,0,2,3,3
56,11,4,1,2,0,1
57,11,5,0,2,3,2
58,12,0,3,3,0,8
59,12,1,1,1,3,17
60,12,3,2,2,1,111
61,9,4,2,1,1,6
62,9,5,3,0,0,2
63,9,6,0,1,2,2
64,11,0,3,2,0,6
65,12,3,0,2,0,1
66,9,3,0,0,2,39
67,9,3,1,4,3,1
68,9,4,3,1,0,3
69,10,5,3,3,0,58
70,10,6,1,3,3,15
71,11,0,2,1,2,3
72,12,0,2,0,2,3
73,12,0,0,3,2,1
74,12,2,0,2,3,1
75,12,4,1,3,1,2
76,12,5,3,2,1,1
77,9,0,0,2,0,3
78,9,4,2,1,3,8
79,10,2,3,3,2,225
80,10,2,1,0,3,2
81,10,4,0,3,1,5
82,10,6,1,3,2,7
83,11,2,1,0,1,4
84,11,3,0,2,2,4
85,11,3,0,2,3,1
86,12,3,1,0,3,1
87,9,2,1,2,0,6
88,9,5,1,1,1,214
