,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,13,3,1,1,2,101
1,15,1,4,4,1,102
2,15,6,0,2,1,26
3,17,1,3,0,1,9
4,17,3,4,2,2,1
5,14,0,1,1,1,54
6,14,1,1,2,2,14
7,14,3,0,0,3,24
8,15,1,4,1,1,1
9,16,2,3,0,2,7
10,16,4,4,1,1,1
11,16,5,1,3,2,6
12,16,5,1,0,3,2
13,17,2,1,0,2,11
14,14,3,1,4,1,4
15,14,5,4,1,2,2
16,15,0,0,0,1,23
17,15,4,1,3,0,4
18,15,4,2,1,2,38
19,15,5,1,2,0,3
20,15,6,3,1,2,5
21,16,2,3,1,0,2
22,16,3,2,3,2,24
23,16,5,3,3,1,195
24,16,6,2,4,3,2
25,17,3,2,2,0,15
26,17,4,3,1,2,7
27,13,6,4,1,0,1
28,14,0,3,0,2,1
29,14,6,2,3,3,6
30,15,2,1,2,0,1
31,15,3,2,2,1,82
32,16,1,1,0,3,2
33,16,2,3,0,1,6
34,16,4,2,3,0,2
35,16,6,0,2,3,9
36,17,1,1,3,3,1
37,17,2,1,2,2,12
38,13,3,3,1,0,2
39,13,5,0,3,2,8
40,14,0,3,1,1,10
41,14,2,3,2,1,64
42,15,4,4,3,1,1
43,15,6,1,2,1,26
44,16,1,3,0,2,7
45,16,3,3,2,3,1
46,17,3,1,1,2,144
47,13,4,0,2,1,48
48,13,6,3,3,0,35
49,14,2,2,0,3,12
50,14,4,4,4,1,88
51,15,2,0,1,1,26
52,15,2,4,2,1,9
53,15,4,2,2,3,10
54,15,5,3,3,1,173
55,15,5,2,2,2,57
56,16,0,3,3,0,19
57,16,0,3,2,2,4
58,16,5,1,4,2,2
59,17,2,1,2,3,5
60,17,3,1,4,1,1
61,13,4,3,3,3,48
62,13,5,0,1,0,3
63,14,2,0,2,3,4
64,14,3,4,1,0,2
65,16,3,1,2,0,10
66,16,6,0,0,0,28
67,16,6,0,4,1,10
68,16,6,0,3,1,8
69,17,4,3,1,0,4
70,17,4,3,2,1,66
71,13,3,2,2,0,15
72,13,4,1,1,0,12
73,13,4,2,3,2,33
74,14,5,0,1,1,19
75,15,2,3,2,2,11
76,15,5,2,4,2,9
77,15,5,1,3,2,14
78,17,2,3,3,0,46
79,17,4,3,2,3,3
80,14,0,0,2,2,5
81,14,2,3,3,0,45
82,15,6,2,4,1,4
83,16,0,3,0,1,3
84,17,1,4,4,3,72
85,13,3,1,4,1,3
86,14,0,2,0,1,6
87,14,4,3,2,1,60
88,14,4,2,2,3,11
89,14,6,2,3,2,12
90,15,2,2,1,0,1
91,16,3,3,2,1,63
92,16,3,4,2,3,2
93,16,4,2,0,1,51
94,17,4,3,2,2,9
95,17,4,4,4,3,62
96,13,4,0,3,1,11
97,14,1,4,4,1,127
98,14,2,0,2,1,76
99,14,2,1,4,2,1
100,15,4,1,0,3,3
101,16,0,1,2,2,1
102,16,2,1,4,2,1
103,16,4,0,0,0,32
104,16,4,1,4,2,1
105,16,5,1,1,0,26
106,17,1,3,1,2,13
107,13,4,2,1,1,26
108,13,6,2,0,2,9
109,14,3,4,0,1,1
110,14,5,2,2,0,10
111,14,5,0,1,0,3
112,15,1,3,3,0,37
113,15,1,0,2,2,24
114,15,3,4,0,1,2
115,15,3,4,0,2,8
116,15,5,3,2,3,1
117,16,0,2,2,1,6
118,16,3,0,1,0,3
119,16,6,1,2,3,8
120,17,0,1,3,2,4
121,17,3,0,2,2,15
122,14,3,1,2,2,16
123,14,5,1,3,3,2
124,15,0,3,0,1,3
125,15,4,3,0,3,1
126,15,5,1,2,3,2
127,16,2,2,0,0,6
128,16,6,3,0,2,3
129,13,3,1,2,0,3
130,13,6,0,3,1,10
131,14,2,1,3,1,16
132,15,0,1,2,3,6
133,15,1,3,1,1,12
134,15,3,4,4,0,31
135,15,3,3,0,1,8
136,15,6,1,1,2,53
137,16,2,4,4,3,65
138,16,4,1,1,2,87
139,17,3,3,3,0,44
140,17,4,0,0,1,141
141,13,4,1,0,3,3
142,14,2,0,2,0,7
143,14,4,1,4,3,1
144,15,2,4,1,1,1
145,15,3,2,1,2,33
146,16,1,2,4,2,11
147,16,2,4,2,2,2
148,16,4,2,4,0,1
149,16,6,1,3,1,11
150,17,2,0,1,2,8
151,17,3,4,4,2,138
152,13,5,1,2,2,18
153,13,6,4,0,1,3
154,14,1,3,2,3,1
155,14,3,4,4,3,42
156,14,4,1,0,2,8
157,14,4,1,0,3,3
158,15,0,0,1,0,1
159,15,3,0,2,2,13
160,15,4,2,4,3,1
161,15,5,3,2,1,57
162,15,5,2,0,1,32
163,15,5,2,4,3,1
164,17,1,0,2,2,16
165,13,5,3,0,3,2
166,14,1,0,0,0,26
167,14,6,0,3,1,11
168,15,3,1,0,0,1
169,15,5,3,2,2,18
170,16,0,2,0,1,8
171,16,3,0,2,1,65
172,16,3,2,1,1,35
173,16,4,2,0,0,5
174,17,0,4,4,2,61
175,17,2,3,2,0,8
176,17,2,1,2,1,85
177,17,2,4,4,1,127
178,13,4,3,3,1,146
179,13,5,1,1,3,33
180,14,3,0,2,0,5
181,14,4,1,2,0,8
182,14,5,2,4,1,5
183,15,0,2,0,2,1
184,15,1,1,2,0,7
185,15,5,2,3,1,29
186,16,1,2,1,0,3
187,16,3,1,2,1,89
188,16,4,2,0,3,19
189,17,3,1,0,0,3
190,17,4,1,2,2,25
191,14,3,2,4,2,11
192,14,5,0,4,2,1
193,15,4,0,3,1,10
194,15,4,3,4,1,1
195,16,4,2,4,3,1
196,17,0,2,2,1,10
197,13,3,0,1,0,3
198,13,4,2,2,1,73
199,13,4,2,0,1,29
200,13,4,0,0,3,29
201,14,1,0,4,1,3
202,15,0,0,0,2,9
203,15,6,1,3,2,4
204,16,1,4,4,2,112
205,16,1,0,1,3,1
206,16,2,4,3,2,1
207,16,2,3,0,3,5
208,16,3,2,0,3,18
209,16,5,2,0,2,36
210,13,5,1,3,0,4
211,13,6,0,3,2,3
212,14,5,1,2,1,73
213,15,1,3,4,1,1
214,15,2,3,2,0,3
215,15,2,3,0,3,2
216,15,3,1,2,3,9
217,15,4,1,3,1,10
218,15,5,2,2,1,64
219,15,5,2,1,3,17
220,16,0,2,4,3,1
221,16,2,1,2,0,2
222,16,2,4,1,0,2
223,16,3,2,3,3,14
224,16,4,2,2,3,21
225,13,3,0,0,2,127
226,13,3,3,0,2,10
227,14,2,0,4,1,5
228,14,3,4,1,1,2
229,14,5,2,1,3,18
230,14,6,1,4,1,1
231,15,2,2,2,1,76
232,15,3,4,2,1,9
233,15,4,2,0,1,50
234,16,1,3,0,1,10
235,16,5,2,4,2,8
236,16,6,2,2,3,15
237,16,6,4,4,3,53
238,17,0,2,2,3,8
239,17,3,0,4,1,11
240,17,3,0,3,2,4
241,13,5,0,2,3,4
242,13,5,2,4,3,2
243,13,6,2,4,2,4
244,14,2,1,1,2,93
245,14,5,4,4,1,117
246,15,3,2,2,0,15
247,15,3,3,1,1,18
248,15,5,2,4,0,1
249,15,6,4,3,1,1
250,16,0,2,1,3,5
251,16,2,3,2,1,53
252,16,3,2,0,2,32
253,16,5,0,0,2,132
254,16,6,0,2,1,29
