,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,26,4,2,2,1,139
1,28,2,3,3,3,12
2,30,4,0,0,1,4
3,26,4,3,1,2,2
4,26,5,2,3,1,2
5,26,5,3,3,3,18
6,26,6,2,2,0,5
7,27,0,0,2,2,3
8,27,4,1,4,2,1
9,27,5,2,3,3,3
10,28,1,2,3,3,1
11,28,2,2,1,1,1
12,28,4,1,3,0,1
13,29,2,3,3,0,2
14,29,6,2,2,1,101
15,29,6,0,0,3,6
16,30,4,4,1,1,1
17,30,4,0,3,2,2
18,30,5,0,1,2,3
19,30,5,3,2,2,3
20,27,6,1,1,2,33
21,28,1,3,1,0,1
22,29,0,0,2,3,5
23,29,5,3,3,1,7
24,29,5,3,1,2,6
25,27,0,1,2,0,7
26,27,0,3,2,1,1
27,27,2,1,1,3,23
28,27,5,1,0,1,1
29,28,1,1,2,2,6
30,29,3,1,0,2,3
31,29,3,0,0,3,3
32,30,5,2,3,1,7
33,26,4,2,0,1,7
34,27,3,0,1,2,1
35,27,5,3,1,3,2
36,27,6,0,1,2,4
37,29,2,2,2,3,110
38,29,3,2,3,1,8
39,30,3,2,2,3,133
40,26,5,1,1,2,40
41,27,3,1,1,3,20
42,27,4,1,1,3,24
43,28,2,3,3,0,3
44,29,3,2,0,0,3
45,29,6,2,0,3,10
46,30,0,1,1,2,27
47,26,3,2,2,0,11
48,26,4,1,0,2,2
49,26,6,3,2,1,3
50,26,6,2,3,3,2
51,27,2,2,2,0,14
52,27,3,0,0,1,1
53,28,4,4,1,2,1
54,28,4,0,0,3,3
55,29,1,1,1,3,28
56,29,4,2,1,1,2
57,30,0,2,2,1,73
58,30,0,1,1,1,15
59,30,2,0,2,3,4
60,30,4,3,0,1,1
61,26,3,2,0,2,8
62,27,0,0,2,1,3
63,27,1,1,2,2,5
64,27,4,0,0,3,2
65,28,2,2,0,0,1
66,29,1,1,2,3,4
67,29,4,0,0,3,3
68,29,6,2,3,3,1
69,30,0,0,1,1,3
70,30,3,4,1,2,1
71,26,5,4,1,2,1
72,26,5,1,4,2,1
73,27,0,3,2,2,1
74,27,3,2,1,1,2
75,27,5,1,3,2,2
76,29,1,2,1,2,4
77,29,3,1,3,2,3
78,29,5,4,4,1,1
79,30,1,2,1,0,1
80,26,4,2,1,1,3
81,26,5,3,3,0,5
82,27,0,0,0,0,2
83,27,0,2,3,1,1
84,27,1,3,1,3,1
85,27,3,3,3,3,8
86,27,4,0,2,3,1
87,27,5,3,3,2,20
88,28,0,3,3,2,23
89,28,1,0,3,3,1
90,28,2,2,2,3,95
91,29,1,2,0,0,2
92,30,0,3,3,2,23
93,26,3,2,2,2,137
94,26,6,2,4,1,1
95,27,4,4,4,3,2
96,27,5,0,0,2,6
97,29,0,2,0,2,11
98,29,4,2,2,0,8
99,29,4,3,1,3,2
100,29,5,1,2,1,3
101,29,6,1,2,3,10
102,26,3,3,1,1,2
103,26,4,4,4,1,2
104,26,6,3,1,2,4
105,27,0,1,2,2,4
106,27,3,1,2,2,4
107,27,4,3,2,1,2
108,28,0,1,2,0,2
109,29,2,1,1,3,26
110,30,0,2,3,1,1
111,26,4,3,0,1,2
112,27,6,0,0,0,1
113,27,6,3,3,3,13
114,29,4,1,4,3,1
115,30,0,0,1,2,3
116,30,4,0,0,2,8
117,26,5,1,0,2,2
118,27,5,2,0,2,8
119,29,2,1,0,3,1
120,29,4,4,1,2,2
121,29,6,1,0,3,1
122,30,1,0,0,0,1
123,30,2,3,2,2,3
124,30,3,0,0,2,8
125,30,5,4,1,2,1
126,26,4,3,2,3,3
127,26,5,0,0,2,5
128,28,2,2,0,1,12
129,30,5,3,2,1,7
130,26,5,0,2,3,5
131,27,0,1,1,1,5
132,27,6,2,2,1,69
133,27,6,1,3,1,5
134,28,0,2,3,3,2
135,28,2,3,1,0,1
136,29,4,2,3,1,3
137,30,4,3,3,1,16
138,27,6,1,3,3,1
139,28,4,3,2,2,2
140,29,1,3,1,2,4
141,26,6,1,1,1,3
142,27,0,3,3,0,4
143,27,0,0,3,3,1
144,27,1,0,1,3,2
145,27,3,2,2,2,169
146,27,5,1,2,3,4
147,28,4,1,0,1,1
148,29,2,2,2,1,145
149,30,0,1,2,0,1
150,30,5,0,0,1,4
151,30,5,1,0,2,3
152,27,4,0,3,3,1
153,28,0,1,3,3,2
154,28,3,4,1,2,1
155,28,6,2,1,1,1
156,28,6,1,0,3,1
157,29,0,1,4,0,1
158,26,6,3,3,0,2
159,27,2,1,3,2,3
160,28,3,1,3,2,3
161,28,5,3,2,2,6
162,28,6,1,3,1,2
163,29,0,1,2,3,3
164,27,1,0,2,3,1
165,27,1,2,1,3,1
166,27,2,3,3,0,3
167,27,3,1,2,1,4
168,27,3,1,2,3,5
169,27,5,0,2,0,1
170,27,6,1,1,1,11
171,28,1,1,0,3,1
172,28,5,0,0,1,2
173,29,0,2,2,3,97
174,29,4,2,2,2,177
175,29,5,1,3,0,4
176,30,3,1,2,2,5
177,30,5,0,3,2,3
178,27,1,3,3,2,23
179,27,4,1,3,2,1
180,27,5,3,1,1,4
181,27,6,3,2,1,3
182,28,5,3,1,2,5
183,29,0,0,2,0,1
184,29,3,1,1,2,28
185,26,5,0,0,1,4
186,26,6,1,2,2,3
187,27,0,1,3,2,3
188,27,1,3,2,3,1
189,28,6,3,1,2,3
190,28,6,0,1,3,2
191,30,0,0,2,2,3
192,26,6,1,2,0,1
193,26,6,2,2,2,93
194,27,2,3,0,0,1
195,28,3,3,0,3,1
196,28,4,1,0,3,1
197,28,5,0,2,1,5
198,30,1,1,3,3,2
199,27,3,0,1,3,1
