,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,5,1,0,0,3,73
1,5,3,4,4,0,1
2,5,3,3,4,1,1
3,5,4,1,0,3,2
4,6,1,4,4,1,101
5,6,4,1,2,1,64
6,6,6,3,2,1,38
7,7,0,0,2,1,8
8,7,0,1,4,3,1
9,7,4,0,0,2,314
10,7,4,4,2,2,2
11,8,1,3,1,0,12
12,8,3,0,2,0,8
13,8,3,0,4,0,1
14,8,4,0,4,1,3
15,4,6,1,2,3,13
16,5,0,3,2,1,31
17,5,2,3,4,1,1
18,5,4,4,2,2,2
19,5,6,0,1,1,5
20,6,2,1,4,2,3
21,6,4,0,0,0,81
22,6,4,2,3,1,47
23,7,2,1,0,1,8
24,8,4,4,2,0,2
25,4,6,4,4,0,8
26,5,2,1,3,0,12
27,5,5,2,3,3,68
28,6,0,2,3,0,11
29,6,4,3,3,2,933
30,7,5,3,0,2,5
31,7,4,2,1,1,19
32,8,0,0,1,2,1
33,8,4,2,2,0,87
34,4,5,1,1,0,39
35,4,5,2,4,2,3
36,5,0,0,2,0,1
37,6,4,3,2,1,77
38,7,0,2,2,0,20
39,7,1,3,3,3,496
40,8,0,2,2,3,57
41,8,2,1,3,2,41
42,8,4,1,2,0,9
43,8,4,1,1,3,125
44,4,6,2,4,3,4
45,5,1,4,2,1,4
46,5,2,1,1,3,82
47,5,4,2,0,2,59
48,5,5,0,2,0,7
49,5,5,3,3,1,1019
50,6,5,1,2,1,46
51,7,0,1,2,0,2
52,7,3,2,3,0,34
53,7,4,3,0,2,3
54,7,5,1,3,2,36
55,8,1,3,3,2,853
56,8,3,1,1,0,43
57,5,1,2,4,1,3
58,5,2,3,4,2,1
59,5,5,3,0,2,6
60,6,2,1,3,0,16
61,6,4,1,3,2,39
62,6,5,1,1,1,195
63,7,1,3,2,1,44
64,7,1,0,2,2,12
65,7,2,0,0,2,310
66,7,5,1,1,0,49
67,8,0,2,2,0,15
68,8,1,2,2,0,31
69,8,4,4,4,1,138
70,4,6,2,2,0,22
71,5,3,1,3,0,12
72,5,4,4,2,0,1
73,5,6,2,2,3,70
74,6,1,2,4,1,2
75,6,2,3,1,2,37
76,6,6,2,3,2,18
77,6,6,2,4,2,2
78,7,1,2,3,2,17
79,7,2,2,1,1,17
80,7,6,1,1,1,91
81,5,1,4,2,2,3
82,6,0,1,2,3,11
83,6,2,0,3,1,7
84,6,5,2,3,3,73
85,6,6,3,1,0,33
86,6,6,3,3,1,643
87,7,3,0,3,2,3
88,7,4,3,1,3,33
89,4,5,0,2,1,56
90,4,6,0,0,0,81
91,5,5,3,1,3,58
92,5,6,2,3,2,19
93,5,6,3,0,3,2
94,6,1,0,2,3,8
95,6,6,1,1,1,116
96,7,2,2,2,2,259
97,7,2,1,3,3,27
98,7,4,2,3,0,26
99,8,1,1,1,1,184
100,4,5,2,4,3,24
101,4,6,2,3,0,17
102,6,4,1,4,3,1
103,7,1,1,0,1,9
104,7,4,0,2,2,30
105,7,4,0,0,3,81
106,7,5,2,4,2,3
107,8,4,3,1,1,64
108,8,4,3,2,3,15
109,4,5,1,2,3,10
110,5,2,1,4,2,2
111,6,1,0,2,0,5
112,6,4,0,3,1,9
113,6,4,3,0,3,3
114,6,5,0,1,1,11
115,8,1,0,3,1,12
116,4,6,1,1,2,182
117,6,3,0,0,2,315
118,6,3,3,1,3,12
119,6,6,2,4,1,1
120,7,2,0,3,1,9
121,8,2,4,4,2,148
122,6,0,2,2,1,47
123,6,1,2,1,2,19
124,6,3,2,2,2,353
125,6,6,0,3,2,4
126,7,0,3,2,2,22
127,7,2,1,1,1,167
128,7,6,3,2,0,7
129,8,2,0,4,1,4
130,8,3,4,0,2,5
131,8,4,3,3,3,451
132,5,1,3,3,3,389
133,5,2,4,2,0,1
134,5,2,4,1,1,1
135,5,3,0,0,0,74
136,6,5,2,0,1,34
137,6,5,4,1,1,1
138,7,3,3,3,0,271
139,7,5,1,0,0,1
140,8,1,2,1,2,32
141,8,1,1,0,3,1
142,8,4,3,3,0,197
143,4,6,4,2,1,1
144,4,6,0,3,2,2
145,5,0,2,1,1,10
146,5,1,0,1,1,11
147,5,1,1,2,1,58
148,5,2,2,3,0,31
149,5,4,0,1,2,4
150,6,0,2,1,0,13
151,6,1,3,1,3,25
152,6,4,2,4,0,6
153,6,4,2,0,2,69
154,6,6,2,0,3,8
155,7,3,3,0,2,5
156,7,4,2,0,3,37
157,7,5,2,1,0,41
158,7,6,3,1,0,31
159,8,2,1,1,0,49
160,8,2,3,1,3,27
161,4,5,2,3,3,81
162,5,4,4,4,2,103
163,6,1,0,3,1,11
164,6,2,1,1,1,177
165,6,4,1,1,1,188
166,6,6,3,1,1,41
167,7,4,1,1,0,40
168,4,5,2,3,2,39
169,4,5,3,1,2,45
170,4,5,0,3,2,6
171,5,1,0,0,0,61
172,5,5,0,0,2,310
173,6,0,3,1,1,41
174,6,2,2,4,3,27
175,6,6,1,1,2,110
176,7,5,2,2,3,183
177,8,0,2,1,2,9
178,8,4,2,0,3,43
179,5,6,0,3,1,6
180,6,0,3,3,2,603
181,6,2,2,2,2,410
182,6,3,1,0,2,3
183,6,6,0,2,3,7
184,7,2,4,0,1,3
185,7,2,4,2,3,2
186,7,4,2,1,0,33
187,7,4,0,2,3,9
188,8,1,0,3,3,1
189,8,2,4,0,1,6
190,8,3,1,2,0,9
191,4,5,4,4,1,142
192,4,6,1,2,0,2
193,4,6,3,2,1,46
194,5,2,2,0,1,34
195,5,6,0,0,0,93
196,5,6,3,0,0,2
197,6,2,2,3,1,35
198,6,3,2,0,1,34
199,6,4,2,0,0,13
200,6,5,3,0,0,4
201,7,1,3,0,0,3
202,7,3,3,1,3,26
203,7,5,1,2,3,13
204,8,0,3,2,0,8
205,5,4,3,0,0,2
206,6,0,1,1,3,77
207,8,0,0,0,0,20
208,8,1,0,3,2,5
209,8,4,4,2,2,2
210,5,0,3,1,3,52
211,5,2,1,0,1,8
212,5,4,4,0,2,3
213,5,5,1,1,3,160
214,5,6,2,3,0,24
215,6,0,1,1,0,70
216,6,1,2,3,3,116
217,6,4,2,1,3,119
218,6,5,0,0,3,94
219,7,3,0,2,1,80
220,7,4,1,1,3,90
221,7,5,3,0,3,3
222,4,5,4,4,2,136
223,4,5,1,0,3,1
224,5,1,3,3,1,792
225,5,1,0,0,2,279
226,5,4,2,0,0,15
227,5,6,2,0,3,7
228,6,0,3,2,0,10
229,6,2,3,3,1,817
230,6,3,2,3,2,53
231,7,0,4,1,1,1
232,7,3,1,2,2,16
233,7,4,2,0,2,64
234,7,6,1,0,3,1
235,8,0,2,2,2,45
236,8,0,4,2,2,3
237,8,2,3,0,0,3
238,8,2,2,4,1,2
239,4,5,3,1,1,71
240,4,5,1,4,1,1
241,5,0,3,0,1,1
242,5,1,2,0,2,49
243,5,2,0,3,1,5
244,5,3,2,2,1,293
245,6,1,0,0,0,65
246,6,2,1,3,1,28
247,6,2,4,3,1,2
248,6,2,1,3,2,32
249,6,2,0,3,2,4
250,6,5,2,1,2,26
251,6,5,1,3,3,34
252,7,4,4,4,1,123
253,8,4,1,3,1,34
254,5,2,4,2,3,1
255,5,6,1,2,0,3
256,7,4,1,1,2,162
257,7,6,0,2,1,26
258,8,0,1,1,0,59
259,8,1,1,3,2,46
260,4,6,1,0,1,9
261,4,6,2,3,3,17
262,5,0,2,4,0,1
263,5,2,1,2,0,9
264,5,2,2,3,1,35
265,5,2,0,1,2,5
266,6,1,2,0,2,62
267,6,3,4,4,3,14
268,7,2,3,0,1,3
269,7,5,0,3,2,2
270,7,6,1,2,1,19
271,8,0,3,0,3,2
272,8,4,1,3,2,45
273,4,6,3,1,2,51
274,5,0,2,2,2,50
275,5,2,1,2,2,23
276,5,3,2,4,0,6
277,6,1,0,3,2,4
278,6,4,1,3,0,7
279,6,6,4,0,1,1
280,7,0,1,2,3,8
281,8,0,2,1,1,6
282,8,1,3,2,3,12
283,8,2,3,0,1,12
284,4,5,3,0,2,5
285,5,0,1,3,0,29
286,5,4,4,3,2,1
287,6,0,2,2,3,51
288,7,0,1,0,1,1
289,5,2,2,0,3,32
290,6,4,2,1,1,22
291,6,5,3,2,3,17
292,6,5,0,2,3,3
293,6,6,2,1,0,20
294,7,0,3,0,1,2
295,7,0,4,2,1,2
296,7,3,1,1,2,171
297,7,4,3,3,1,881
298,7,6,2,2,0,35
299,8,3,2,3,1,45
300,5,0,3,2,0,7
301,6,1,1,2,0,10
302,6,1,1,1,2,156
303,6,3,1,4,2,2
304,7,0,3,1,1,46
305,7,1,0,0,3,94
306,7,4,1,2,2,24
307,4,5,3,3,2,825
308,5,1,1,0,1,12
309,5,4,3,3,3,456
310,5,5,4,4,2,105
311,6,1,3,0,0,1
312,6,3,1,4,3,2
313,7,1,1,3,2,34
314,7,2,2,2,3,305
315,8,0,2,3,0,10
316,8,2,0,2,2,32
317,8,3,3,0,1,6
318,5,1,3,2,2,35
319,5,1,1,0,3,1
320,7,1,2,4,2,2
321,7,3,4,1,1,2
322,7,3,2,0,2,45
323,7,3,3,0,3,1
324,8,1,3,2,0,7
325,4,5,0,4,2,1
326,5,0,2,0,1,1
327,5,4,2,4,2,3
328,5,5,2,4,1,1
329,5,5,3,3,2,827
330,6,3,2,1,2,30
331,7,2,1,1,2,165
332,7,4,2,2,2,329
333,8,3,2,1,3,165
334,4,5,1,0,1,9
335,4,6,2,2,2,77
336,4,6,2,1,2,9
337,7,1,2,3,1,24
338,8,2,1,1,1,190
339,8,4,0,2,1,99
340,8,4,1,3,3,20
341,5,0,2,1,0,3
342,5,0,4,4,1,56
343,5,0,2,3,2,12
344,5,2,1,1,1,208
345,6,0,3,2,1,28
346,6,0,3,3,3,478
347,6,1,1,1,1,204
348,6,3,2,2,0,98
349,6,6,1,1,0,64
350,6,6,0,0,3,94
351,7,1,1,2,0,4
352,4,5,2,2,3,167
353,5,2,0,2,3,6
