,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,13,1,1,2,1,6588
1,13,3,0,3,0,130
2,13,3,1,1,2,29951
3,15,1,4,4,1,1980
4,15,4,2,4,0,44
5,15,6,0,2,1,3467
6,15,6,1,3,3,4908
7,16,0,4,2,0,17
8,17,1,3,0,1,369
9,13,1,4,1,0,41
10,13,1,4,2,2,33
11,14,0,1,1,1,24033
12,14,1,1,2,2,3277
13,14,2,3,4,2,5
14,14,3,0,0,3,15898
15,15,1,4,1,1,123
16,16,2,3,0,2,246
17,16,3,4,2,0,19
18,16,4,4,1,1,125
19,16,5,1,3,2,2021
20,16,5,1,0,3,271
21,17,1,4,3,0,5
22,17,2,1,0,2,98
23,13,1,1,4,2,95
24,14,3,1,4,1,98
25,14,3,3,4,3,11
26,14,5,4,1,2,169
27,15,0,0,0,1,10174
28,15,4,1,3,0,1072
29,15,4,2,1,2,3616
30,15,5,1,2,0,2298
31,15,6,3,1,2,3396
32,16,2,3,1,0,734
33,16,3,2,3,2,1483
34,16,5,3,3,1,17235
35,16,6,2,4,3,102
36,13,1,4,4,1,1718
37,13,1,4,3,3,9
38,13,2,3,0,0,162
39,13,5,4,2,0,22
40,13,6,4,1,0,69
41,14,0,2,4,1,44
42,14,0,4,3,1,11
43,14,0,3,0,2,379
44,14,6,2,3,3,4934
45,14,6,0,1,3,363
46,15,2,1,2,0,1327
47,15,3,2,2,1,47813
48,16,1,1,0,3,162
49,16,2,3,0,1,302
50,16,4,2,3,0,1712
51,16,6,0,2,3,5234
52,17,1,1,3,3,2298
53,17,2,1,2,2,3521
54,13,2,0,4,3,5
55,13,3,3,1,0,731
56,13,5,0,3,2,353
57,14,0,3,1,1,2158
58,14,2,3,2,1,2441
59,15,0,0,4,2,2
60,15,4,4,3,1,2
61,15,6,4,3,0,2
62,15,6,1,2,1,5399
63,16,1,3,0,2,269
64,16,3,3,2,3,1662
65,13,4,0,2,1,3570
66,13,4,1,4,3,140
67,13,6,3,3,0,11181
68,14,2,2,0,3,4026
69,14,4,4,4,1,1880
70,14,6,3,4,0,14
71,15,2,0,1,1,138
72,15,2,4,2,1,67
73,15,4,2,2,3,64526
74,15,5,3,3,1,16027
75,15,5,2,2,2,55486
76,16,0,3,3,0,13580
77,16,0,3,2,2,2509
78,16,4,3,4,0,9
79,16,5,1,4,2,96
80,17,2,1,2,3,4075
81,13,1,2,1,0,1895
82,13,2,2,0,2,2520
83,13,4,3,3,3,18773
84,13,5,0,1,0,97
85,13,5,1,4,0,64
86,14,1,2,4,3,177
87,14,2,0,2,3,2455
88,14,3,4,1,0,30
89,14,3,4,2,3,21
90,14,5,0,3,0,153
91,15,2,3,1,3,2190
92,15,4,3,4,2,4
93,16,3,1,2,0,1382
94,16,6,0,0,0,9256
95,16,6,0,3,1,423
96,16,6,0,4,1,2
97,13,3,2,2,0,10291
98,13,3,1,4,0,54
99,13,4,1,1,0,9949
100,13,4,3,4,0,5
101,13,4,2,3,2,1705
102,13,6,3,0,0,440
103,14,5,0,1,1,150
104,15,2,3,2,2,1550
105,15,5,1,3,2,2151
106,15,5,2,4,2,64
107,16,2,3,4,0,4
108,17,2,3,3,0,4967
109,13,2,4,0,2,3
110,14,0,0,2,2,3595
111,14,2,3,3,0,4750
112,15,6,2,4,1,41
113,16,0,3,0,1,326
114,16,3,0,3,3,396
115,17,1,4,4,3,1213
116,13,1,1,4,0,51
117,13,2,1,0,1,119
118,13,3,1,4,1,88
119,14,0,2,0,1,1903
120,14,4,3,2,1,2520
121,14,4,2,2,3,68099
122,14,6,2,1,0,6967
123,14,6,2,3,2,2842
124,15,2,2,1,0,2221
125,16,3,3,2,1,2475
126,16,3,4,2,3,28
127,16,4,2,0,1,2096
128,13,4,0,3,1,466
129,13,6,1,0,0,268
130,14,0,4,0,3,3
131,14,1,4,4,1,1684
132,14,2,0,2,1,3482
133,14,2,1,4,2,82
134,15,2,1,4,3,124
135,15,4,1,0,3,245
136,16,0,1,2,2,5456
137,16,2,1,4,2,125
138,16,4,0,0,0,4824
139,16,4,1,4,2,114
140,16,5,1,1,0,12926
141,17,0,0,3,1,345
142,17,1,3,1,2,1521
143,13,1,3,3,3,15049
144,13,2,1,4,2,109
145,13,3,4,3,1,12
146,13,4,2,1,1,2227
147,13,6,2,0,2,3212
148,14,2,0,1,3,161
149,14,3,4,0,1,2
150,14,5,2,2,0,14589
151,14,5,0,1,0,108
152,15,1,3,3,0,6190
153,15,1,0,2,2,2457
154,15,3,4,0,1,2
155,15,3,4,0,2,2
156,15,4,3,1,3,2628
157,15,5,3,2,3,2625
158,16,0,2,2,1,27382
159,16,2,4,3,1,6
160,16,3,0,1,0,69
161,16,6,1,2,3,11112
162,17,0,1,3,2,2834
163,13,3,4,3,0,3
164,14,3,1,2,2,3224
165,14,5,1,3,3,4281
166,15,0,3,0,1,324
167,15,4,3,0,3,481
168,15,5,1,2,3,6978
169,16,2,2,0,0,1160
170,16,4,3,4,2,4
171,16,6,3,0,2,442
172,13,2,0,1,3,163
173,13,3,1,2,0,1304
174,13,6,0,3,1,449
175,14,2,1,3,1,1981
176,14,5,3,0,0,195
177,15,0,4,0,1,4
178,15,0,1,2,3,5135
179,15,1,3,1,1,2112
180,15,3,4,4,0,367
181,15,3,3,0,1,350
182,15,6,1,1,2,40333
183,16,2,4,4,3,1327
184,16,4,1,1,2,29762
185,13,1,2,0,3,3865
186,13,2,3,2,3,1385
187,13,4,1,0,3,226
188,14,2,0,2,0,974
189,14,4,1,4,3,126
190,15,0,2,4,1,41
191,15,0,3,0,3,605
192,15,2,4,1,1,129
193,15,3,2,1,2,3474
194,16,1,2,4,2,36
195,16,2,4,2,2,41
196,16,4,2,4,0,46
197,16,6,1,3,1,2026
198,17,2,0,1,2,93
199,13,1,3,2,3,1277
200,13,2,0,1,1,146
201,13,5,1,2,2,4107
202,13,6,4,0,1,2
203,14,1,3,2,3,1282
204,14,3,4,4,3,1459
205,14,4,1,0,2,100
206,14,4,1,0,3,207
207,15,0,0,1,0,227
208,15,1,1,4,3,114
209,15,3,0,2,2,2634
210,15,4,2,4,3,201
211,15,5,3,2,1,2611
212,15,5,2,0,1,2047
213,15,5,2,4,3,105
214,16,0,2,1,0,6272
215,17,1,0,2,2,2326
216,13,1,0,0,3,14611
217,13,2,3,1,1,1924
218,13,2,4,3,3,7
219,13,5,3,0,3,569
220,14,1,0,0,0,5165
221,14,4,0,3,3,378
222,14,6,0,3,1,423
223,15,3,1,0,0,92
224,15,5,3,2,2,1828
225,15,5,3,4,2,4
226,16,0,2,0,1,1868
227,16,3,2,1,1,2047
228,16,3,0,2,1,3183
229,16,4,2,0,0,1527
230,17,0,1,4,0,164
231,17,0,4,4,2,1522
232,17,2,3,2,0,684
233,17,2,4,4,1,1832
234,17,2,1,2,1,6240
235,13,4,3,3,1,20158
236,13,5,1,1,3,58286
237,14,3,0,2,0,926
238,14,4,1,2,0,1718
239,14,5,2,4,1,41
240,14,5,3,4,3,10
241,15,0,2,0,2,3270
242,15,1,1,2,0,1480
243,15,1,4,2,3,25
244,15,5,2,3,1,1142
245,16,1,2,1,0,1636
246,16,3,1,2,1,6123
247,16,4,2,0,3,4691
248,17,0,4,0,2,1
249,13,1,0,4,1,5
250,13,2,1,3,1,1854
251,14,0,4,2,3,63
252,14,3,2,4,2,46
253,14,4,4,3,2,12
254,14,5,0,4,2,2
255,15,4,0,3,1,448
256,15,4,3,4,1,7
257,15,5,1,4,0,69
258,16,4,4,1,3,124
259,16,4,2,4,3,213
260,17,0,2,2,0,35184
261,17,0,2,2,1,31244
262,17,2,1,4,0,35
263,13,3,0,1,0,75
264,13,4,2,2,1,48928
265,13,4,2,0,1,2527
266,13,4,0,0,3,17334
267,14,1,0,4,1,2
268,15,0,0,0,2,16301
269,15,6,1,3,2,3152
270,16,1,4,4,2,1658
271,16,1,0,1,3,115
272,16,2,4,3,2,6
273,16,2,3,0,3,403
274,16,3,2,0,3,4258
275,16,5,2,0,2,2805
