,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,17,3,4,2,2,29
1,17,6,1,1,2,43452
2,18,0,2,3,2,1994
3,18,1,1,2,0,1419
4,18,2,2,3,2,1424
5,18,3,4,2,3,27
6,18,5,1,2,3,6827
7,19,1,4,2,0,11
8,19,1,2,4,1,30
9,19,5,2,2,1,43655
10,19,6,3,4,1,9
11,20,2,3,0,1,342
12,20,5,3,0,1,381
13,21,0,3,0,1,274
14,21,2,3,4,2,7
15,17,5,1,4,2,113
16,17,6,3,3,1,16236
17,18,0,0,3,1,286
18,18,1,2,4,3,120
19,18,5,1,4,3,181
20,18,6,3,3,3,26832
21,19,2,4,1,3,112
22,19,3,3,2,1,2412
23,19,4,4,3,3,10
24,19,6,1,0,3,330
25,20,0,2,3,3,2920
26,20,5,0,0,2,16835
27,21,4,1,4,2,117
28,17,3,2,2,0,11290
29,17,4,3,1,2,1802
30,18,0,3,3,0,16387
31,18,2,3,0,1,360
32,18,4,1,1,2,30465
33,18,5,0,4,3,5
34,19,0,2,3,2,2441
35,19,2,3,2,1,2454
36,19,4,2,3,0,1757
37,20,0,4,2,0,22
38,20,0,1,1,3,35058
39,20,2,3,0,0,188
40,20,4,2,1,1,2066
41,20,4,2,3,3,4645
42,21,2,1,3,1,1863
43,21,3,1,3,0,819
44,21,3,2,3,2,1670
45,21,3,3,0,3,500
46,17,5,4,2,3,51
47,18,4,2,1,2,3757
48,18,5,3,2,3,2545
49,18,5,0,3,3,549
50,19,3,3,0,3,392
51,19,6,2,4,1,59
52,20,0,0,1,0,214
53,20,0,4,3,0,13
54,20,0,0,3,1,369
55,20,0,3,4,3,14
56,20,2,2,0,2,2155
57,20,4,2,2,1,52053
58,20,5,2,4,1,43
59,20,5,0,4,1,6
60,21,5,1,0,1,205
61,17,3,1,1,2,30542
62,18,1,0,3,1,362
63,18,1,2,4,1,33
64,18,2,3,2,1,2441
65,18,6,1,2,0,5047
66,19,3,4,1,3,109
67,19,5,2,0,0,2051
68,19,6,1,2,0,4872
69,20,4,1,3,0,1126
70,20,5,3,4,0,9
71,20,5,1,1,1,30010
72,20,6,1,3,1,1987
73,21,1,4,3,1,4
74,21,3,4,0,1,3
75,17,3,1,4,1,99
76,17,5,3,1,2,2026
77,18,0,2,1,0,8272
78,18,0,1,2,2,5850
79,18,1,4,4,1,1709
80,20,3,3,0,3,389
81,20,6,4,4,0,1137
82,20,6,0,1,1,140
83,21,0,3,3,1,12271
84,21,1,4,2,1,18
85,17,4,3,1,0,1010
86,17,4,3,2,1,3041
87,17,5,2,0,1,2626
88,17,6,2,0,0,3828
89,17,6,2,2,3,89820
90,18,1,2,2,1,42409
91,18,2,4,3,1,4
92,18,3,4,4,0,416
93,19,0,1,3,3,2951
94,19,1,2,3,2,1449
95,19,2,4,2,2,38
96,19,2,0,1,2,84
97,19,4,2,0,1,2322
98,19,4,4,2,1,72
99,20,2,1,1,1,27533
100,20,6,3,0,2,429
101,21,1,3,1,3,3201
102,21,5,4,4,0,527
103,21,5,3,4,3,8
104,17,3,3,4,0,2
105,17,4,3,2,3,1697
106,17,5,4,4,0,531
107,17,6,2,0,1,2461
108,18,0,2,4,2,37
109,18,1,1,2,1,5884
110,18,2,3,4,2,2
111,18,3,1,3,1,1838
112,18,6,0,2,1,3490
113,19,1,2,4,3,118
114,20,0,2,3,1,1546
115,20,3,1,0,2,96
116,20,3,3,4,3,18
117,20,6,4,1,3,229
118,21,0,1,0,0,334
119,21,5,4,2,0,12
120,17,3,3,4,2,6
121,17,5,1,4,0,61
122,18,0,1,1,2,42465
123,18,1,1,3,0,1044
124,18,1,1,3,1,1842
125,18,4,1,4,1,103
126,19,4,4,1,0,32
127,19,6,4,3,0,4
128,20,0,3,2,2,2839
129,20,2,3,3,0,5300
130,20,2,0,3,1,347
131,20,2,0,0,2,13780
132,20,3,3,2,2,1600
133,20,6,1,1,1,21085
134,20,6,0,2,2,3378
135,17,4,3,2,2,1722
136,17,4,4,4,3,1615
137,18,0,3,3,1,13938
138,18,6,2,2,0,28987
139,19,5,1,1,1,31677
140,19,6,0,4,2,4
141,19,6,0,3,3,705
142,20,0,1,2,2,6131
143,20,0,4,2,2,69
144,20,1,4,2,3,29
145,20,3,0,1,2,147
146,21,1,3,3,2,16330
147,21,1,2,4,2,34
148,21,2,4,4,3,1167
