,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,48,3,2,2,3,27701
1,48,6,3,1,2,2517
2,49,3,3,3,2,15587
3,49,4,2,4,2,53
4,50,1,0,2,0,1094
5,50,1,0,4,2,3
6,50,1,3,2,3,921
7,50,2,3,3,1,13232
8,50,2,2,2,2,34903
9,50,2,2,4,3,61
10,50,3,3,3,2,18314
11,50,4,0,0,1,6485
12,50,4,0,2,3,2309
13,50,5,4,3,3,5
14,52,0,4,1,0,56
15,52,0,2,1,3,2506
16,52,4,4,2,3,50
17,49,4,3,4,3,5
18,50,0,4,3,2,12
19,50,3,1,4,1,104
20,50,4,3,0,3,364
21,51,1,3,3,0,4016
22,51,3,4,3,3,10
23,52,1,4,1,2,128
24,52,3,2,2,0,4357
25,52,4,1,0,2,321
26,48,4,4,1,2,118
27,49,0,2,1,1,1886
28,49,3,0,3,3,326
29,49,3,2,1,3,4891
30,49,5,2,1,0,1339
31,50,0,3,0,0,397
32,50,1,4,4,1,1405
33,51,0,2,1,3,3113
34,51,1,0,2,2,2719
35,51,4,2,0,0,1346
36,51,4,2,3,0,661
37,51,5,2,0,0,3060
38,51,5,4,3,3,24
39,51,6,2,0,1,1328
40,51,6,3,2,3,1222
41,52,3,4,0,2,3
42,52,3,1,1,3,27661
43,52,4,3,1,2,2667
44,48,2,1,1,3,25230
45,48,3,3,0,3,380
46,48,5,2,3,2,2115
47,48,5,4,2,3,29
48,48,6,0,1,2,263
49,49,6,0,1,0,216
50,50,0,0,3,2,387
51,50,1,0,3,1,390
52,50,2,2,2,1,29145
53,50,2,1,1,2,32620
54,51,0,3,1,3,2278
55,51,2,0,2,2,3026
56,51,5,3,4,1,5
57,52,3,2,3,3,2147
58,48,2,3,1,2,1847
59,48,3,2,1,3,4561
60,48,5,0,2,3,3107
61,49,2,2,4,0,9
62,49,3,1,1,3,25650
63,49,3,3,3,3,11239
64,49,4,2,0,3,3712
65,49,6,4,0,2,3
66,50,2,4,2,0,15
67,50,4,0,4,0,1
68,51,0,1,0,2,231
69,51,3,0,1,0,119
70,51,4,0,1,3,514
71,51,5,0,2,1,1861
72,51,5,2,4,3,36
73,51,6,3,0,1,237
74,48,3,2,1,2,3358
75,48,3,1,2,2,2838
76,48,4,3,0,0,175
77,48,6,0,0,1,10123
78,49,3,0,4,2,7
79,49,4,0,4,0,1
80,49,6,4,2,3,39
81,50,2,0,3,2,367
82,50,2,1,4,2,115
83,50,2,3,0,3,402
84,51,5,0,0,0,16193
85,51,6,0,1,0,224
86,52,1,0,2,1,2873
87,52,2,4,3,1,5
88,52,2,0,4,1,1
89,48,2,4,3,2,10
90,48,3,1,3,1,1735
91,48,4,2,2,0,4600
92,50,1,4,3,1,14
93,50,6,2,1,2,4257
94,51,0,1,2,3,2383
95,51,1,4,2,0,12
96,51,1,1,4,2,114
97,51,2,1,1,3,27191
98,51,3,1,0,0,142
99,51,3,2,4,1,33
100,51,3,2,2,3,22936
101,51,6,4,0,1,2
102,51,6,4,4,2,1509
103,51,6,4,1,2,133
104,52,0,1,0,2,227
105,52,2,2,3,3,2009
106,48,4,1,3,0,753
107,49,0,3,1,1,1477
108,49,1,1,3,1,1820
109,49,1,4,4,1,1326
110,49,2,4,0,0,3
111,50,1,3,3,2,15023
112,50,2,1,3,0,672
113,50,3,4,0,1,9
114,50,4,1,1,1,16963
115,50,4,0,0,3,13609
116,50,6,0,0,2,19505
117,51,0,1,4,0,91
