,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,5,1,0,0,3,37
1,6,1,4,4,1,2
2,6,4,1,2,1,332
3,6,6,3,2,1,146
4,7,0,0,2,1,22
5,7,0,1,4,3,1
6,7,4,0,0,2,46
7,8,1,3,1,0,3
8,8,3,0,2,0,4
9,4,6,1,2,3,210
10,5,0,3,2,1,104
11,6,4,0,0,0,2
12,6,4,2,3,1,154
13,7,3,0,3,0,1
14,4,4,2,3,2,1
15,4,6,4,4,0,1
16,5,2,1,3,0,9
17,8,4,2,2,0,7349
18,5,5,2,3,3,1174
19,6,0,2,3,0,968
20,6,4,3,3,2,172
21,7,4,2,1,1,333
22,7,5,3,0,2,4
23,4,5,1,1,0,99
24,5,0,0,2,0,6
25,6,4,3,2,1,171
26,7,0,2,2,0,24638
27,7,1,3,3,3,103
28,8,0,2,2,3,28735
29,8,2,1,3,2,7
30,8,4,1,2,0,40
31,8,4,1,1,3,520
32,5,2,1,1,3,415
33,5,4,2,0,2,117
34,5,5,0,2,0,6
35,5,5,3,3,1,190
36,24,1,2,2,3,1
37,6,5,1,2,1,282
38,7,0,1,2,0,201
39,7,3,2,3,0,316
40,7,4,3,0,2,4
41,7,5,1,3,2,13
42,8,1,3,3,2,148
43,8,3,1,1,0,105
44,8,1,2,2,0,3943
45,6,2,1,3,0,5
46,6,4,1,3,2,9
47,15,4,2,2,3,1
48,6,5,1,1,1,278
49,7,1,3,2,1,124
50,7,1,0,2,2,16
51,7,2,0,0,2,48
52,7,5,1,1,0,189
53,8,0,2,2,0,27442
54,4,6,2,2,0,21297
55,5,3,1,3,0,8
56,5,6,2,2,3,56546
57,18,1,2,2,1,1
58,6,2,3,1,2,18
59,6,6,2,3,2,306
60,7,1,2,3,2,270
61,7,2,2,1,1,258
62,7,6,1,1,1,259
63,0,4,2,2,0,7
64,6,0,1,2,3,77
65,6,2,0,3,1,2
66,6,5,2,3,3,990
67,6,6,3,1,0,10
68,6,6,1,4,0,1
69,6,6,3,3,1,179
70,7,3,0,3,2,1
71,7,4,3,1,3,16
72,4,5,0,2,1,40
73,4,6,0,0,0,10
74,5,5,3,1,3,21
75,5,6,2,3,2,312
76,5,6,3,0,3,5
77,6,1,0,2,3,6
78,6,6,1,1,1,206
79,7,2,2,2,2,44707
80,7,2,1,3,3,21
81,7,4,2,3,0,364
82,8,1,1,1,1,291
83,4,6,2,3,0,872
84,14,4,2,2,3,1
