,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,22,1,0,2,3,4
1,22,5,0,0,0,1
2,22,6,1,3,1,2
3,23,5,3,3,2,21
4,24,1,1,0,2,1
5,24,1,1,2,3,5
6,24,3,2,0,0,1
7,24,4,0,0,1,1
8,24,6,0,0,3,5
9,25,0,1,3,3,1
10,25,6,2,1,3,2
11,26,2,0,1,2,1
12,22,1,3,0,2,6
13,22,5,3,1,1,1
14,23,5,0,0,0,1
15,23,5,0,0,1,4
16,24,0,3,3,0,4
17,24,3,3,1,0,1
18,24,5,2,1,3,3
19,25,4,2,0,2,6
20,25,5,1,3,3,1
21,22,2,0,2,2,5
22,22,5,0,0,3,6
23,23,2,0,0,0,1
24,24,3,2,3,0,1
25,26,0,0,3,3,1
26,26,1,0,0,3,5
27,22,1,0,3,1,5
28,22,6,2,2,0,10
29,23,0,0,3,3,1
30,23,4,0,1,2,2
31,24,1,3,2,2,3
32,24,3,1,1,2,23
33,26,1,3,0,1,2
34,23,2,2,1,2,2
35,24,1,2,2,2,119
36,24,1,2,2,3,98
37,25,3,3,1,2,4
38,25,3,2,2,3,105
39,26,1,1,0,1,1
40,22,1,1,3,3,3
41,22,5,1,0,2,4
42,24,0,0,0,3,2
43,24,0,2,3,3,2
44,24,3,0,0,2,4
45,24,5,2,2,0,13
46,24,5,0,3,3,1
47,24,6,2,0,1,4
48,25,0,2,2,2,108
49,25,2,2,3,1,3
50,25,5,3,2,3,1
51,22,3,0,3,1,7
52,23,3,1,0,2,2
53,23,3,1,0,3,1
54,24,1,2,3,3,5
55,24,2,2,2,0,9
56,24,5,3,2,2,2
57,26,0,1,0,2,3
58,22,2,2,1,2,3
59,22,5,0,3,2,3
60,22,6,2,3,2,4
61,22,6,1,2,2,2
62,23,2,2,3,1,2
63,24,2,1,0,3,2
64,24,6,2,3,1,1
65,25,0,3,3,0,1
66,25,4,1,0,1,1
67,25,5,3,2,0,1
68,25,5,2,2,1,140
69,25,6,1,2,3,3
70,23,5,2,2,3,99
71,23,5,0,0,3,7
72,24,5,2,3,2,2
73,25,0,3,2,0,2
74,25,2,3,3,3,15
75,26,0,2,2,1,59
76,26,2,1,2,1,3
77,26,2,3,0,2,7
78,22,1,3,1,3,1
79,22,5,1,1,1,15
80,22,6,3,2,3,2
81,23,0,2,2,1,56
82,23,1,2,0,0,2
83,23,1,3,3,2,29
84,23,3,1,2,3,4
85,24,2,0,0,0,1
86,24,4,1,3,0,3
87,25,2,0,1,2,4
88,25,6,1,1,0,4
89,26,1,0,0,1,3
90,22,3,0,0,2,5
91,22,4,3,0,2,6
92,23,3,4,3,2,1
93,23,5,2,1,0,1
94,24,0,0,1,3,1
95,24,3,3,3,2,21
96,24,6,2,3,2,3
97,25,2,1,1,1,21
98,22,4,1,2,3,1
99,23,6,0,3,1,1
100,24,0,2,0,1,6
101,24,0,1,2,3,2
102,24,5,1,2,2,5
103,25,4,2,2,1,142
104,25,5,3,0,1,5
105,26,2,4,4,3,2
106,26,2,0,2,3,3
107,22,2,2,0,0,1
108,22,5,2,3,1,3
109,25,3,3,2,1,6
110,25,4,2,3,2,1
111,26,0,1,2,1,3
112,22,1,0,0,0,1
113,22,4,2,1,0,1
114,23,4,3,3,0,6
115,23,5,2,3,3,2
116,23,6,2,2,2,108
117,24,0,2,1,1,1
118,24,1,2,1,1,2
119,24,3,1,3,2,3
120,25,4,1,1,1,19
121,25,5,3,2,1,2
122,25,6,0,3,3,2
123,25,6,0,0,3,2
124,26,0,3,0,0,1
125,23,1,1,3,1,2
126,23,4,3,1,1,5
127,23,5,0,2,2,5
128,24,1,3,3,1,7
129,24,3,3,1,3,1
130,24,4,1,3,1,3
131,24,4,1,0,2,2
132,24,4,3,2,3,1
133,25,3,1,3,2,2
134,22,1,0,0,2,3
135,22,4,1,4,1,1
136,22,4,0,3,3,1
137,23,0,3,3,1,11
138,24,3,2,2,3,84
139,25,4,1,3,1,5
140,26,1,3,3,0,4
141,26,2,1,0,3,1
142,26,2,4,1,3,1
143,23,0,3,3,0,2
144,23,4,2,3,2,2
145,23,5,2,0,3,7
146,23,6,2,0,0,1
147,26,0,3,0,1,1
148,26,1,0,2,2,4
149,22,5,3,2,2,5
150,23,5,1,1,3,25
151,24,1,3,3,2,22
152,24,2,0,0,2,6
153,24,3,0,1,3,1
154,24,6,2,0,2,13
155,24,6,3,2,3,2
156,25,6,2,1,2,3
157,23,5,2,2,1,113
158,24,3,2,2,2,123
159,24,6,2,2,0,17
160,25,0,3,1,1,1
161,25,2,2,1,0,1
162,25,3,1,3,3,1
163,26,1,1,1,2,31
164,22,1,0,0,1,3
165,24,0,2,0,0,2
166,24,2,3,1,3,4
167,24,4,0,0,3,1
168,25,3,3,1,0,1
169,25,3,2,0,3,8
170,25,4,2,0,1,7
171,24,2,2,1,3,1
172,24,6,1,2,2,5
173,24,6,2,3,3,1
174,25,3,0,3,1,7
175,25,3,1,3,0,1
176,26,0,0,3,1,1
177,22,6,1,2,0,1
178,23,3,2,2,1,147
179,23,6,2,2,3,75
180,24,5,3,3,1,8
181,25,6,2,0,3,10
182,26,1,1,2,2,3
183,22,1,2,2,1,128
184,22,2,2,1,3,1
185,22,4,1,2,0,2
186,24,4,1,3,2,2
187,24,5,1,3,0,3
188,25,6,2,2,3,87
189,26,1,0,3,2,1
190,22,1,2,0,3,6
191,22,4,2,3,1,3
192,23,1,3,2,0,1
193,23,2,4,1,2,1
194,24,2,0,0,1,3
195,24,4,0,1,2,2
196,22,1,1,3,0,1
197,23,5,2,0,1,5
198,24,2,0,1,2,1
199,24,4,2,3,2,4
200,25,6,3,3,0,5
201,25,6,0,1,2,1
202,22,5,1,2,2,8
203,23,2,1,0,3,1
204,23,5,1,3,2,3
205,23,6,2,2,1,58
206,24,5,0,0,2,3
207,23,4,0,0,0,1
208,23,6,0,1,1,1
209,23,6,3,1,2,4
210,24,6,2,2,1,69
211,25,6,3,1,2,2
212,26,2,3,1,3,1
213,22,2,1,3,2,1
214,23,3,0,3,0,1
215,24,5,2,3,1,2
216,25,0,2,2,1,41
217,22,3,0,2,2,6
218,22,4,2,0,0,1
219,22,5,0,2,0,1
220,23,5,1,3,0,1
221,24,0,0,0,1,1
222,24,0,1,1,2,34
223,24,4,2,2,0,9
224,24,6,1,1,2,33
225,23,0,2,2,2,88
226,23,1,1,1,2,35
227,23,3,1,2,0,2
228,23,6,1,3,1,1
229,24,0,0,0,0,1
230,24,2,1,1,1,12
231,24,5,0,3,2,4
232,24,6,1,1,0,1
233,25,2,3,0,1,2
234,22,3,2,3,2,2
235,22,5,2,3,3,3
236,23,3,2,1,2,4
237,24,1,3,0,1,2
238,24,3,3,2,3,4
239,25,6,1,1,2,38
240,26,0,1,2,0,1
241,26,0,0,0,2,3
242,22,6,2,1,1,1
243,23,3,0,1,2,3
244,24,4,2,2,2,142
245,26,0,3,3,1,5
246,26,1,2,1,1,2
247,26,2,2,3,2,3
248,22,4,2,1,2,4
249,23,1,1,1,0,1
250,26,0,1,3,3,1
251,26,2,0,3,3,1
252,22,2,2,2,2,129
