,week_of_year,day_of_week,PU_borough_code,DO_borough_code,part_of_day,count
0,30,4,0,0,1,25
1,30,5,3,2,0,28
2,31,4,3,1,2,5
3,31,6,0,0,2,22
4,32,0,2,2,2,26105
5,32,2,2,1,1,222
6,32,5,2,3,0,492
7,32,5,0,0,3,21
8,32,6,1,2,2,65
9,33,3,3,1,1,8
10,33,4,0,0,1,13
11,34,1,2,1,3,1564
12,34,4,4,1,2,1
13,34,6,0,2,0,4
14,30,4,0,3,2,1
15,30,5,3,2,2,28
16,30,6,0,2,1,12
17,31,3,2,0,0,41
18,31,3,1,3,3,11
19,33,6,3,1,3,18
20,3,2,2,2,3,2
21,34,3,3,1,1,10
22,31,0,1,2,3,95
23,31,6,2,1,2,601
24,32,0,1,1,1,205
25,32,2,1,2,1,190
26,32,3,0,2,0,3
27,32,5,1,3,2,7
28,33,0,1,4,3,1
29,33,2,2,1,3,2234
30,33,2,0,0,0,7
31,34,3,0,2,3,5
32,34,4,3,1,3,18
33,30,5,2,3,1,110
34,31,3,2,3,0,300
35,31,4,1,2,0,31
36,31,4,1,3,2,7
37,31,5,1,3,0,4
38,32,0,1,3,0,27
39,32,0,0,0,2,41
40,52,3,2,3,3,1
41,33,1,0,0,2,22
42,33,4,1,3,0,8
43,33,6,1,1,0,243
44,34,2,1,2,0,16
45,34,3,1,2,3,97
46,34,5,1,3,2,5
47,34,5,3,2,3,41
48,34,6,3,1,2,5
49,30,3,2,2,3,82
50,31,1,0,2,0,6
51,31,6,0,0,3,17
52,32,3,1,3,3,19
53,33,1,4,4,1,1
54,33,3,2,1,2,535
55,34,4,1,3,3,18
56,34,5,1,1,0,124
57,30,4,3,1,0,3
58,31,0,2,3,3,382
59,31,1,2,0,0,35
60,31,3,3,1,0,8
61,32,1,2,0,3,115
62,32,2,3,1,3,11
63,32,4,3,1,0,4
64,32,6,0,0,0,8
65,33,0,3,1,2,7
66,33,3,0,2,1,17
67,33,5,3,3,0,56
68,33,5,0,2,2,10
69,33,5,2,4,3,1
70,34,0,1,3,0,32
71,34,4,0,0,1,21
72,30,4,3,0,1,1
73,30,6,2,2,3,35784
